Complexity,Loss,Equation
1,0.39291309179942446,"-0.032534538086785234"
3,0.3783640990415767,"z_scaled * 0.20546107737974942"
5,0.3602186992493634,"rho_scaled * (nearest_axial_boundary_fraction_proxy_scaled * 0.30264401853651574)"
7,0.34653969687811714,"(signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled * 0.23300872673266088)"
8,0.3465396497812845,"((rho_within_case_z_scaled - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) * 0.23300872673266088"
9,0.3331396619159883,"((nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled)) + signed_axial_position_proxy_scaled) * 0.2176772219615439"
11,0.32796273685781197,"(((nearest_axial_boundary_fraction_proxy_scaled * (nearest_axial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled)) + z_scaled) - 1.1814435179909566) * 0.24919484705130956"
13,0.3161739564433339,"((z_scaled - 1.373835509558514) + (nearest_axial_boundary_fraction_proxy_scaled * (signed_radial_position_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled)))) * 0.21672772876398916"
15,0.3125461846782997,"((nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled + 1.0176365768867695)) - nearest_radial_boundary_fraction_proxy_scaled))) + -1.3670599759195168) * 0.2313130959843205"
17,0.30155743504229987,"((signed_axial_position_proxy_scaled - 1.4744543259524623) + (nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled + 1.124293834004041)) - nearest_radial_boundary_fraction_proxy_scaled)))) * 0.21369525038295972"
19,0.29970030273836723,"((signed_axial_position_proxy_scaled - 1.3716779432261135) + (((rho_fraction_proxy_scaled + (((nearest_radial_boundary_fraction_proxy_scaled * 0.7246382135667154) + 1.017876878866969) * nearest_axial_boundary_fraction_proxy_scaled)) - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled)) * 0.2295706369040395"
21,0.29934895369080233,"(((((rho_fraction_proxy_scaled + 0.1705407617526818) + (((nearest_radial_boundary_fraction_proxy_scaled * 0.747184399386414) + 0.9506585305407652) * nearest_axial_boundary_fraction_proxy_scaled)) - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) + (signed_axial_position_proxy_scaled - 1.273839734433433)) * 0.23249149385818674"
23,0.29930773418661993,"((((((signed_radial_position_proxy_scaled - -0.14026306646091094) + (((nearest_radial_boundary_fraction_proxy_scaled * 0.7526178563547855) + 1.0330707859285304) * nearest_axial_boundary_fraction_proxy_scaled)) - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) + (signed_axial_position_proxy_scaled - 1.1148473652210846)) * 0.23030651244548636) - 0.05974368034759639"
24,0.29818484163013254,"((tanh(z_within_case_z_scaled) - 1.3720178499986158) + (((rho_fraction_proxy_scaled + (((nearest_radial_boundary_fraction_proxy_scaled * 0.7492296983758809) + 1.0354190355666169) * nearest_axial_boundary_fraction_proxy_scaled)) - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled)) * 0.22542449881747445"
