Complexity,Loss,Equation
1,0.39291309179942446,"-0.032534538086785234"
3,0.3783641003646872,"z_scaled * 0.2053746736208215"
5,0.36021870797729794,"rho_scaled * (nearest_axial_boundary_fraction_proxy_scaled * 0.3021607296762842)"
7,0.3465397164241361,"(signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled * 0.2329726950395814)"
9,0.3372438213104248,"(nearest_radial_boundary_fraction_proxy_scaled + ((rho_scaled - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled)) * 0.23437606730044583"
11,0.3304229711274928,"((((nearest_axial_boundary_fraction_proxy_scaled * nearest_radial_boundary_fraction_proxy_scaled) + rho_scaled) - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) * 0.23777143570599354"
13,0.3184116588142182,"((nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * nearest_radial_boundary_fraction_proxy_scaled) - nearest_radial_boundary_fraction_proxy_scaled))) + signed_axial_position_proxy_scaled) * 0.22015326816506417"
15,0.317616310762348,"((nearest_axial_boundary_fraction_proxy_scaled * ((rho_fraction_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled * nearest_radial_boundary_fraction_proxy_scaled)) - nearest_radial_boundary_fraction_proxy_scaled)) + (signed_axial_position_proxy_scaled * 0.7771631203845896)) * 0.2348026719808636"
17,0.30444642206442385,"((signed_axial_position_proxy_scaled - 0.8980185106767611) + (nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled + 0.735959498819207)) - nearest_radial_boundary_fraction_proxy_scaled)))) * 0.245820022102509"
21,0.3001715170747572,"((signed_axial_position_proxy_scaled - 1.2047412829549067) + (nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * ((nearest_radial_boundary_fraction_proxy_scaled + 1.1580775344447913) / 1.2440172570604564)) - nearest_radial_boundary_fraction_proxy_scaled)))) * 0.2226759020235086"
