Complexity,Loss,Equation
1,0.37558982774913985,"-0.04115427841485448"
3,0.3684211420514006,"nearest_radial_boundary_fraction_proxy_scaled * 0.14904471112240908"
5,0.36430499225867535,"(theta_cos_scaled * -0.14474065909015377) * nearest_angular_boundary_fraction_proxy_scaled"
7,0.3543508583083918,"(fluence_rate_mean_scaled - 0.9963813721338554) * (nearest_radial_boundary_fraction_proxy_scaled * -0.1711515442287178)"
9,0.34909412954724317,"(((nearest_angular_boundary_fraction_proxy_scaled + fluence_rate_mean_scaled) + -1.0738757967221708) * -0.1468580706022943) * nearest_radial_boundary_fraction_proxy_scaled"
10,0.34685577582954114,"((fluence_rate_mean_scaled - abs(theta_fraction_proxy_scaled)) * -0.19272126819233168) * nearest_radial_boundary_fraction_proxy_scaled"
11,0.34469157896928654,"(((fluence_rate_mean_scaled + nearest_radial_boundary_fraction_proxy_scaled) + nearest_angular_boundary_fraction_proxy_scaled) * (nearest_radial_boundary_fraction_proxy_scaled + theta_cos_scaled)) * -0.10480831177635119"
12,0.34307501168546234,"(nearest_radial_boundary_fraction_proxy_scaled * (abs(nearest_axial_boundary_fraction_proxy_scaled) - (fluence_rate_mean_scaled + nearest_angular_boundary_fraction_proxy_scaled))) * 0.16154394240763914"
14,0.3416300798525118,"nearest_radial_boundary_fraction_proxy_scaled * ((abs(nearest_axial_boundary_fraction_proxy_scaled) + (signed_angular_position_proxy_scaled - (fluence_rate_mean_scaled + nearest_angular_boundary_fraction_proxy_scaled))) * 0.15983153378789963)"
15,0.3395660572220492,"((nearest_radial_boundary_fraction_proxy_scaled + (nearest_angular_boundary_fraction_proxy_scaled * 0.41265950809332047)) * (theta_fraction_proxy_scaled + (1.010446417355305 - (nearest_angular_boundary_fraction_proxy_scaled + fluence_rate_mean_scaled)))) * 0.13973398278062787"
17,0.33934956156458,"(((fluence_rate_mean_scaled + ((theta_fraction_proxy_scaled + 1.1153908914555224) * -0.8305291158746166)) + nearest_angular_boundary_fraction_proxy_scaled) * (nearest_radial_boundary_fraction_proxy_scaled + (0.42363911145650496 * nearest_angular_boundary_fraction_proxy_scaled))) * -0.14912949036576617"
18,0.3345291393994045,"((nearest_radial_boundary_fraction_proxy_scaled + (nearest_angular_boundary_fraction_proxy_scaled * 0.3857681171551803)) * ((abs(nearest_axial_boundary_fraction_proxy_scaled) + signed_angular_position_proxy_scaled) - (nearest_angular_boundary_fraction_proxy_scaled + fluence_rate_mean_scaled))) * 0.1518347302418643"
20,0.3343724844387578,"(((nearest_radial_boundary_fraction_proxy_scaled + (nearest_angular_boundary_fraction_proxy_scaled * 0.37458354765193747)) * ((signed_angular_position_proxy_scaled - (nearest_angular_boundary_fraction_proxy_scaled + fluence_rate_mean_scaled)) + abs(nearest_axial_boundary_fraction_proxy_scaled))) - 0.0970299799592984) * 0.15408447107141693"
22,0.3332877984796679,"((nearest_radial_boundary_fraction_proxy_scaled + (nearest_angular_boundary_fraction_proxy_scaled * 0.4651626064210263)) - -0.22562154051420966) * ((((theta_sin_scaled + abs(nearest_axial_boundary_fraction_proxy_scaled)) * -0.9147373168105483) + (fluence_rate_mean_scaled + nearest_angular_boundary_fraction_proxy_scaled)) * -0.16347414550755618)"
24,0.33276937079861624,"(nearest_radial_boundary_fraction_proxy_scaled + ((nearest_angular_boundary_fraction_proxy_scaled * 0.47099765848166525) - -0.2533347444729885)) * (((fluence_rate_mean_scaled * 0.773312689872706) + (((theta_sin_scaled + abs(nearest_axial_boundary_fraction_proxy_scaled)) * -0.8564861227578244) + nearest_angular_boundary_fraction_proxy_scaled)) * -0.18521104230057658)"
26,0.3311839831652899,"(((nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled) + (((theta_sin_scaled + abs(nearest_axial_boundary_fraction_proxy_scaled)) * -1.55492095892994) + (fluence_rate_mean_scaled * 1.4869162780886676))) * -0.10006945167153825) * (((nearest_angular_boundary_fraction_proxy_scaled * 0.5066667762493906) - -0.34739125528541615) + nearest_radial_boundary_fraction_proxy_scaled)"
