Complexity,Loss,Equation
1,0.3863332333734717,"-0.08485015035387722"
3,0.37618091382117674,"hotspot_rbf_max_proxy_scaled * 0.1760572236671618"
5,0.3742601539710596,"-0.07143018480863655 - (hotspot_rbf_max_proxy_scaled * -0.17079340932163137)"
7,0.3739464028626561,"gauss(fluence_rate_scaled) - 0.675032968997469"
8,0.3716846489239485,"(abs(fluence_rate_scaled) + -0.5291305249935048) * -0.28910375723376"
9,0.36828430230518366,"gauss((signed_angular_position_proxy_scaled - 0.4862636536269704) * -16.153870466096272)"
11,0.3610965055267276,"gauss((signed_angular_position_proxy_scaled - 0.47314255964674073) * -8.562388802250487) - 0.19013063527059035"
13,0.3590657041706198,"gauss((0.4807799265741781 - signed_angular_position_proxy_scaled) / 0.08527228738924492) + -0.1673889902554542"
15,0.35128740199669195,"(nearest_radial_boundary_fraction_proxy_scaled + 0.7720981300547851) * gauss((signed_angular_position_proxy_scaled - 0.4802839711902547) / -0.07082533236721585)"
17,0.34067082115718217,"((nearest_radial_boundary_fraction_proxy_scaled + 0.9486384005574655) * gauss((signed_angular_position_proxy_scaled - 0.4800358534290066) / 0.07981897008891614)) - 0.17651817221258573"
20,0.3348101567847281,"((nearest_radial_boundary_fraction_proxy_scaled + abs(nearest_radial_boundary_fraction_proxy_scaled)) * gauss((signed_angular_position_proxy_scaled - 0.4741583834820225) / 0.09599070261279444)) - 0.1716938511701582"
21,0.32785975847165383,"((gauss((signed_angular_position_proxy_scaled - 0.4817224627008616) / -0.10119835192235571) - 0.13791299023495085) * (nearest_angular_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled + 1.260613238553237))) + -0.21020335865954123"
24,0.31964475209219345,"((gauss((0.47822548429510703 - signed_angular_position_proxy_scaled) / -0.10613701665103879) - (0.164564109105757 * nearest_angular_boundary_fraction_proxy_scaled)) * (nearest_radial_boundary_fraction_proxy_scaled + abs(nearest_radial_boundary_fraction_proxy_scaled))) + -0.23360056841446825"
26,0.3077089497560952,"(((gauss((0.4781794905362316 - signed_angular_position_proxy_scaled) / -0.10377690783195856) - 0.16273900662024135) * (abs(nearest_radial_boundary_fraction_proxy_scaled) + nearest_radial_boundary_fraction_proxy_scaled)) * (nearest_angular_boundary_fraction_proxy_scaled * 1.6042794851275541)) + -0.23038696762827673"
