iteration,case_id,n_rows,sample_source,stress_mean_offset,stress_p95_scale,sample_stress_p95,weight_mean,weight_max,tail_q99
2,case_120,5000,reused_v4_iteration_manifest,5.849380970001221,4.445419788360596,18.797350311279306,1.0000000000000004,1.2902856690331443,16.261321811676016
2,case_121,5000,reused_v4_iteration_manifest,4.53663969039917,3.456188917160034,14.739372301101687,1.0,1.2902856690331441,12.891168012618962
2,case_122,5000,reused_v4_iteration_manifest,3.1949198246002197,2.536604881286621,10.52543568611145,1.0000000000000004,1.2902856690331443,9.12270348548888
2,case_125,5000,reused_v4_iteration_manifest,4.388986110687256,3.3303749561309814,14.528797960281377,1.0,1.2902856690331441,12.352934799194323
2,case_127,5000,reused_v4_iteration_manifest,4.40890645980835,3.451042890548706,14.70836067199707,1.0000000000000004,1.2902856690331443,12.608463897705061
2,case_128,5000,reused_v4_iteration_manifest,3.1501352787017822,2.436046600341797,10.372441816329957,1.0,1.2902856690331441,8.927573862075796
2,case_129,5000,reused_v4_iteration_manifest,4.307861804962158,4.052623748779297,14.378400039672853,1.0,1.2902856690331441,12.449416322708034
2,case_130,5000,reused_v4_iteration_manifest,4.393115043640137,3.348217248916626,14.37315049171448,1.0,1.2902856690331441,12.371518497466973
2,case_136,5000,reused_v4_iteration_manifest,3.366135835647583,2.569681406021118,11.10626797676087,1.0,1.2902856690331441,9.499952650070178
2,case_137,5000,reused_v4_iteration_manifest,3.0236618518829346,2.4024295806884766,10.0436176776886,1.0,1.2902856690331441,8.722746763229296
2,case_139,5000,reused_v4_iteration_manifest,4.656546592712402,3.6560111045837402,15.11485562324524,1.0,1.2902856690331441,13.217778148651119
2,case_141,5000,reused_v4_iteration_manifest,4.012784957885742,3.2482943534851074,12.909131908416748,1.0,1.2902856690331441,11.077090291976921
2,case_142,5000,reused_v4_iteration_manifest,4.32127046585083,3.4578909873962402,14.146859550476075,1.0,1.2902856690331441,12.231397266387924
2,case_144,5000,reused_v4_iteration_manifest,5.492586612701416,4.078549861907959,17.513276958465585,1.0000000000000004,1.2902856690331443,15.136413698196405
2,case_145,5000,reused_v4_iteration_manifest,4.2847580909729,3.1143205165863037,13.163565301895146,1.0,1.2902856690331441,11.438420429229723
2,case_146,5000,reused_v4_iteration_manifest,4.3207831382751465,3.2682533264160156,14.263339757919313,1.0,1.2902856690331441,12.167704410552965
2,case_147,5000,reused_v4_iteration_manifest,4.797993183135986,3.5716211795806885,15.198397350311286,1.0,1.2902856690331441,13.121011762619016
2,case_148,5000,reused_v4_iteration_manifest,4.050931453704834,3.2823452949523926,13.339369058609009,1.0,1.2902856690331441,11.485404291152937
2,case_150,5000,reused_v4_iteration_manifest,3.788771629333496,3.616985321044922,12.561310625076295,0.9999999999999997,1.2902856690331437,10.835816211700429
2,case_153,5000,reused_v4_iteration_manifest,4.478283882141113,3.610459089279175,14.517711973190314,1.0000000000000004,1.2902856690331443,12.596611623764018
2,case_154,5000,reused_v4_iteration_manifest,3.59783935546875,3.3407599925994873,12.330748701095583,1.0,1.2902856690331441,10.474741182327266
2,case_155,5000,reused_v4_iteration_manifest,4.394123554229736,3.194960355758667,13.6795138835907,1.0,1.2902856690331441,11.835097093582132
2,case_158,5000,reused_v4_iteration_manifest,5.3091654777526855,3.722285270690918,16.623485374450688,1.0,1.2902856690331441,14.374462537765476
2,case_159,5000,reused_v4_iteration_manifest,4.308229923248291,3.4269766807556152,14.50423541069031,1.0,1.2902856690331441,12.345149745941162
2,case_163,5000,reused_v4_iteration_manifest,4.869182109832764,4.285099983215332,15.652325582504275,1.0,1.2902856690331441,13.400103712081906
2,case_166,5000,reused_v4_iteration_manifest,4.752668380737305,3.438753128051758,14.622555589675915,1.0,1.2902856690331441,12.85470631599426
2,case_169,5000,reused_v4_iteration_manifest,4.5068583488464355,3.584070920944214,15.059450340271004,1.0,1.2902856690331441,12.841711378097514
