stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,0,1,0.3863332333734717,0.0,-0.08485015035387722,-0.08485015035387722,0.3037636415639999,[],CONST,"{""features"": [], ""operators"": []}",2,1,warm_start_checkpoint
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,1,3,0.3761809138211767,0.013315057239708217,hotspot_rbf_max_proxy_scaled * 0.1760572236671618,hotspot_rbf_max_proxy_scaled*0.1760572236671618,0.7608141773159497*hotspot_rbf_max_proxy - 0.1841411715309813,"[""hotspot_rbf_max_proxy_scaled""]","Mul(CONST, Symbol('hotspot_rbf_max_proxy_scaled'))","{""features"": [""hotspot_rbf_max_proxy_scaled""], ""operators"": [""Mul""]}",2,1,warm_start_checkpoint
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,2,5,0.3742601539710596,0.002559513500687416,-0.07143018480863655 - (hotspot_rbf_max_proxy_scaled * -0.17079340932163137),-(-0.17079340932163137)*hotspot_rbf_max_proxy_scaled - 0.07143018480863655,0.73806711532427747*hotspot_rbf_max_proxy - 0.22136270936005423,"[""hotspot_rbf_max_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('hotspot_rbf_max_proxy_scaled')), CONST))","{""features"": [""hotspot_rbf_max_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,3,8,0.371688525212261,0.0022983162412817965,(abs(fluence_rate_scaled) + -0.5366151326484568) * -0.2900570068285737,(Abs(fluence_rate_scaled) - 0.5366151326484568)*(-0.2900570068285737),0.4846235315509776 - 0.2181283501665304*Abs(2.13075250589145*fluence_rate - 7.83898289126521),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Abs(Symbol('fluence_rate_scaled'))), CONST))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",2,1,warm_start_checkpoint
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,4,9,0.3686313674342762,0.00825906526699001,-0.4674583713937971 - (gauss(fluence_rate_scaled) * -0.6517722370109564),-0.4674583713937971 - (-0.6517722370109564)*exp(-fluence_rate_scaled**2),0.01603502942634122 + 0.490145038377137*exp(-(2.13075250589145*fluence_rate - 7.83898289126521)**2),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, exp(Pow(Symbol('fluence_rate_scaled'), Integer(2)))), CONST), exp(Mul(Integer(-1), Pow(Symbol('fluence_rate_scaled'), Integer(2)))))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",2,1,warm_start_checkpoint
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,5,11,0.368192990374009,0.0005949546962527756,-0.3949145463614253 - (gauss(fluence_rate_scaled * 1.260142833567046) * -0.6220959100775091),-0.3949145463614253 - (-0.6220959100775091)*exp(-1.587959960990384*fluence_rate_scaled**2),0.07058935666737476 + 0.4678278797476226*exp(-1.587959960990384*(2.13075250589145*fluence_rate - 7.83898289126521)**2),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, exp(Mul(CONST, Pow(Symbol('fluence_rate_scaled'), Integer(2))))), CONST), exp(Mul(Integer(-1), CONST, Pow(Symbol('fluence_rate_scaled'), Integer(2)))))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",2,1,warm_start_checkpoint
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,6,12,0.3681642788733038,7.798252809837666e-05,(tanh(hotspot_rbf_max_proxy_scaled + v10_physical_residual_proxy_scaled) + -0.294882383797723) * 0.29716204906806076,(tanh(hotspot_rbf_max_proxy_scaled + v10_physical_residual_proxy_scaled) - 0.294882383797723)*0.29716204906806076,0.22347147619030122*tanh(5.74640186485332*hotspot_rbf_max_proxy + 4.25346138913314*v10_physical_residual_proxy - 4.18157076262468) + 0.30167475638218367,"[""hotspot_rbf_max_proxy_scaled"", ""v10_physical_residual_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, tanh(Add(Symbol('hotspot_rbf_max_proxy_scaled'), Symbol('v10_physical_residual_proxy_scaled')))), CONST))","{""features"": [""hotspot_rbf_max_proxy_scaled"", ""v10_physical_residual_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""tanh""]}",2,1,warm_start_checkpoint
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,7,13,0.3590657041706198,0.025023856823404737,gauss((0.4807799265741781 - signed_angular_position_proxy_scaled) / 0.08527228738924492) + -0.1673889902554542,-0.1673889902554542 + exp(-137.5257981850742*(0.4807799265741781 - signed_angular_position_proxy_scaled)**2),0.2416928742715865 + 0.75201889639386*exp(-137.5257981850742*(0.34040959522226 - 2.08887119255503*signed_angular_position_proxy)**2),"[""signed_angular_position_proxy_scaled""]","Mul(Integer(-1), CONST, Add(CONST, Mul(CONST, exp(Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))), exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",2,1,warm_start_checkpoint
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,8,15,0.3512923620734128,0.01094328728620441,(nearest_radial_boundary_fraction_proxy_scaled + 0.7539242745387389) * gauss((signed_angular_position_proxy_scaled - 0.48091845920724763) / -0.07179521693775719),(nearest_radial_boundary_fraction_proxy_scaled + 0.7539242745387389)*exp(-194.0032367544475*(signed_angular_position_proxy_scaled - 1*0.48091845920724763)**2),0.75201889639386*(7.38407920683658*nearest_radial_boundary_fraction_proxy - 1.820658410803814)*exp(-194.0032367544475*(2.08887119255503*signed_angular_position_proxy - 0.48091845920724763 + 0.140370331351918)**2) + 0.367572557991976,"[""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST), exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",2,1,warm_start_checkpoint
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,9,17,0.3406708211571821,0.015351069972405647,((nearest_radial_boundary_fraction_proxy_scaled + 0.9486384005574655) * gauss((signed_angular_position_proxy_scaled - 0.4800358534290066) / 0.07981897008891614)) - 0.17651817221258573,(nearest_radial_boundary_fraction_proxy_scaled + 0.9486384005574655)*exp(-156.9595556331773*(signed_angular_position_proxy_scaled - 1*0.4800358534290066)**2) - 1*0.17651817221258573,0.75201889639386*(7.38407920683658*nearest_radial_boundary_fraction_proxy - 1.625944284785088)*exp(-156.9595556331773*(2.08887119255503*signed_angular_position_proxy - 0.4800358534290066 + 0.140370331351918)**2) + 0.2348275569312057,"[""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST, Mul(CONST, exp(Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))), exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",2,1,warm_start_checkpoint
