Complexity,Loss,Equation
1,0.3933089899380242,"-0.034131820233545135"
3,0.3782578723063567,"signed_axial_position_proxy_scaled * 0.20891482749207763"
5,0.36086612393606743,"rho_scaled * (nearest_axial_boundary_fraction_proxy_scaled * 0.3027901727629459)"
7,0.34659775513483765,"(signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled * 0.23567524635067472)"
9,0.33267594443817167,"((nearest_axial_boundary_fraction_proxy_scaled * (signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled)) + z_scaled) * 0.21989316105747608"
11,0.3289150592243162,"(signed_axial_position_proxy_scaled + ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled - 0.2776057262676004))) * 0.23107031783969853"
13,0.3220218882191389,"((z_scaled + nearest_radial_boundary_fraction_proxy_scaled) - ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled * -1.4121599970367882))) * 0.1796839276338406"
15,0.31587851595302285,"(z_scaled + (nearest_axial_boundary_fraction_proxy_scaled * (signed_radial_position_proxy_scaled - (nearest_radial_boundary_fraction_proxy_scaled * ((nearest_axial_boundary_fraction_proxy_scaled * -0.7503170749955853) - -1.0928452148996206))))) * 0.22992647440112832"
17,0.3113539595865003,"(nearest_axial_boundary_fraction_proxy_scaled * ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * ((nearest_axial_boundary_fraction_proxy_scaled * -0.1542368496272634) - -0.2714479931400675))) + (0.173437175517742 * (signed_axial_position_proxy_scaled + rho_fraction_proxy_scaled))"
18,0.3113339124508542,"((nearest_axial_boundary_fraction_proxy_scaled * (signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled)) * ((nearest_axial_boundary_fraction_proxy_scaled * -0.1542368496272634) - -0.2714479931400675)) + ((signed_axial_position_proxy_scaled + rho_within_case_z_scaled) * 0.173437175517742)"
19,0.30780852005488935,"(((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (((nearest_axial_boundary_fraction_proxy_scaled * -0.8936446584070318) - -1.610266088847725) * nearest_axial_boundary_fraction_proxy_scaled)) + (signed_axial_position_proxy_scaled - (0.5640356860729728 - rho_scaled))) * 0.17378485470878602"
