iteration,case_id,n_rows,sample_source,stress_mean_offset,stress_p95_scale,sample_stress_p95,weight_mean,weight_max,tail_q99
1,case_47,5000,reused_v4_iteration_manifest,5.241447925567627,3.7917838096618652,17.039924144744873,1.0,1.2902856690331441,14.435490150451656
1,case_48,5000,reused_v4_iteration_manifest,6.037508010864258,4.614516258239746,19.453417015075686,1.0000000000000004,1.2902856690331443,16.89704576492309
1,case_49,5000,reused_v4_iteration_manifest,5.852952480316162,4.412420272827148,18.98578691482544,1.0000000000000004,1.2902856690331443,16.352748069763166
1,case_52,5000,reused_v4_iteration_manifest,5.676126003265381,3.891796827316284,17.682045364379885,1.0000000000000004,1.2902856690331443,15.024835319519037
1,case_56,5000,reused_v4_iteration_manifest,4.807046890258789,4.205310344696045,15.25072460174561,1.0,1.2902856690331441,12.885962295532151
1,case_58,5000,reused_v4_iteration_manifest,3.828242063522339,2.672424554824829,11.745133209228516,1.0,1.2902856690331441,10.108694267272929
1,case_59,5000,reused_v4_iteration_manifest,5.287437438964844,4.162769794464111,17.329077148437506,1.0,1.2902856690331441,14.667274990081749
1,case_61,5000,reused_v4_iteration_manifest,5.705564975738525,3.977691173553467,17.943119621276857,1.0,1.2902856690331441,15.157886562347406
1,case_63,5000,reused_v4_iteration_manifest,3.5899083614349365,4.6960368156433105,14.485833501815796,1.0,1.2902856690331441,13.304288787841797
1,case_64,5000,reused_v4_iteration_manifest,3.977193593978882,2.9157111644744873,12.496655988693242,1.0,1.2902856690331441,10.860165023803638
1,case_67,5000,reused_v4_iteration_manifest,5.64584493637085,3.838149070739746,17.55653944015503,1.0,1.2902856690331441,15.007321405410755
1,case_68,5000,reused_v4_iteration_manifest,4.470923900604248,5.202291011810303,15.383162689208985,1.0000000000000004,1.2902856690331443,14.204864883422841
1,case_69,5000,reused_v4_iteration_manifest,5.590348720550537,4.082721710205078,17.80739393234253,1.0,1.2902856690331441,15.407477064132683
1,case_72,5000,reused_v4_iteration_manifest,2.7397327423095703,2.0545945167541504,8.67274217605591,1.0000000000000004,1.2902856690331443,7.4184241771698
1,case_73,5000,reused_v4_iteration_manifest,3.1237294673919678,5.102689266204834,16.790502643585206,1.0000000000000004,1.2902856690331443,14.632464952468844
1,case_74,5000,reused_v4_iteration_manifest,5.210357189178467,3.973194122314453,16.168520069122316,1.0000000000000004,1.2902856690331443,13.751770725250228
1,case_75,5000,reused_v4_iteration_manifest,5.66758918762207,3.9983980655670166,18.02551546096802,1.0000000000000004,1.2902856690331443,15.416833810806175
1,case_77,5000,reused_v4_iteration_manifest,4.216345310211182,3.0873091220855713,13.419590091705322,1.0,1.2902856690331441,11.748572282791129
1,case_78,5000,reused_v4_iteration_manifest,3.235144853591919,2.412745952606201,10.61460204124451,1.0,1.2902856690331441,8.848848810195921
1,case_79,5000,reused_v4_iteration_manifest,5.79337739944458,4.263050556182861,18.401690101623537,1.0,1.2902856690331441,15.850202865600538
1,case_84,5000,reused_v4_iteration_manifest,5.850004196166992,4.202416896820068,18.792126560211184,1.0,1.2902856690331441,16.077098846435536
1,case_85,5000,reused_v4_iteration_manifest,5.742957592010498,4.162041187286377,18.146055030822755,1.0,1.2902856690331441,15.767036905288688
1,case_89,5000,reused_v4_iteration_manifest,5.2668914794921875,4.2342119216918945,17.252912235260013,1.0,1.2902856690331441,14.831547985076902
1,case_91,5000,reused_v4_iteration_manifest,6.2276692390441895,4.563692569732666,19.64978485107422,1.0,1.2902856690331441,16.847370262145986
1,case_92,5000,reused_v4_iteration_manifest,5.130990028381348,3.4959352016448975,16.166739082336427,0.9999999999999997,1.2902856690331437,13.86244007110595
1,case_94,5000,reused_v4_iteration_manifest,4.53819465637207,3.1801130771636963,14.299356985092164,1.0,1.2902856690331441,12.303719158172552
1,case_95,5000,reused_v4_iteration_manifest,4.895933628082275,5.882122039794922,17.969580745697023,1.0,1.2902856690331441,16.617831211090085
1,case_96,5000,reused_v4_iteration_manifest,4.446458339691162,3.3342716693878174,14.343755197525025,0.9999999999999997,1.2902856690331437,12.240180082321166
1,case_97,5000,reused_v4_iteration_manifest,5.692471027374268,4.183786869049072,17.979706859588628,1.0,1.2902856690331441,15.68950984954829
1,case_99,5000,reused_v4_iteration_manifest,3.4767818450927734,2.486318349838257,10.813035011291506,1.0,1.2902856690331441,9.452709732055656
1,case_100,5000,reused_v4_iteration_manifest,5.69757080078125,4.318681240081787,18.653700160980225,1.0,1.2902856690331441,16.072310028076142
1,case_104,5000,reused_v4_iteration_manifest,5.571784019470215,3.922346353530884,17.448056793212896,0.9999999999999997,1.2902856690331437,15.03142244338985
1,case_105,5000,reused_v4_iteration_manifest,4.117725849151611,2.782038450241089,12.645307588577271,1.0,1.2902856690331441,10.9968593406677
1,case_106,5000,reused_v4_iteration_manifest,2.808864116668701,2.3262412548065186,8.619701099395755,0.9999999999999997,1.2902856690331437,7.404705095291117
1,case_107,5000,reused_v4_iteration_manifest,5.773948669433594,4.049834251403809,17.934239578247073,0.9999999999999997,1.2902856690331437,15.309831600189176
1,case_109,5000,reused_v4_iteration_manifest,5.195677280426025,3.985301971435547,17.689571762084967,1.0000000000000004,1.2902856690331443,14.838084297180142
1,case_110,5000,reused_v4_iteration_manifest,3.9290082454681396,2.933415651321411,12.653282690048218,1.0,1.2902856690331441,10.958230762481676
1,case_111,5000,reused_v4_iteration_manifest,1.853567361831665,3.4736340045928955,15.95007429122925,1.0,1.2902856690331441,13.019953222274761
1,case_114,5000,reused_v4_iteration_manifest,3.8466172218322754,2.6661040782928467,12.008353233337404,1.0000000000000004,1.2902856690331443,10.346745529174791
1,case_115,5000,reused_v4_iteration_manifest,5.9189252853393555,4.476027488708496,19.00403699874878,0.9999999999999997,1.2902856690331437,16.448994159698447
1,case_116,5000,reused_v4_iteration_manifest,5.529623508453369,4.097034454345703,17.704368305206298,0.9999999999999997,1.2902856690331437,15.341071567535392
1,case_118,5000,reused_v4_iteration_manifest,4.115224361419678,5.613200664520264,16.65522394180298,1.0,1.2902856690331441,15.380120143890334
1,case_119,5000,reused_v4_iteration_manifest,4.59283971786499,3.442823886871338,14.656759834289552,0.9999999999999997,1.2902856690331437,12.864710826873766
1,case_121,5000,reused_v4_iteration_manifest,4.53663969039917,3.456188917160034,14.739372301101687,1.0,1.2902856690331441,12.891168012618962
1,case_122,5000,reused_v4_iteration_manifest,3.1949198246002197,2.536604881286621,10.52543568611145,1.0000000000000004,1.2902856690331443,9.12270348548888
1,case_124,5000,reused_v4_iteration_manifest,4.686142444610596,3.6406993865966797,15.303346204757691,1.0,1.2902856690331441,13.333128252029367
1,case_125,5000,reused_v4_iteration_manifest,4.388986110687256,3.3303749561309814,14.528797960281377,1.0,1.2902856690331441,12.352934799194323
1,case_127,5000,reused_v4_iteration_manifest,4.40890645980835,3.451042890548706,14.70836067199707,1.0000000000000004,1.2902856690331443,12.608463897705061
1,case_128,5000,reused_v4_iteration_manifest,3.1501352787017822,2.436046600341797,10.372441816329957,1.0,1.2902856690331441,8.927573862075796
1,case_129,5000,reused_v4_iteration_manifest,4.307861804962158,4.052623748779297,14.378400039672853,1.0,1.2902856690331441,12.449416322708034
1,case_130,5000,reused_v4_iteration_manifest,4.393115043640137,3.348217248916626,14.37315049171448,1.0,1.2902856690331441,12.371518497466973
1,case_133,5000,reused_v4_iteration_manifest,4.494560718536377,3.5585203170776367,14.601767158508304,1.0,1.2902856690331441,12.81892926216123
1,case_136,5000,reused_v4_iteration_manifest,3.366135835647583,2.569681406021118,11.10626797676087,1.0,1.2902856690331441,9.499952650070178
1,case_137,5000,reused_v4_iteration_manifest,3.0236618518829346,2.4024295806884766,10.0436176776886,1.0,1.2902856690331441,8.722746763229296
1,case_139,5000,reused_v4_iteration_manifest,4.656546592712402,3.6560111045837402,15.11485562324524,1.0,1.2902856690331441,13.217778148651119
1,case_141,5000,reused_v4_iteration_manifest,4.012784957885742,3.2482943534851074,12.909131908416748,1.0,1.2902856690331441,11.077090291976921
1,case_142,5000,reused_v4_iteration_manifest,4.32127046585083,3.4578909873962402,14.146859550476075,1.0,1.2902856690331441,12.231397266387924
1,case_143,5000,reused_v4_iteration_manifest,4.474318027496338,3.447272539138794,14.522810697555542,1.0000000000000004,1.2902856690331443,12.536460180282564
1,case_144,5000,reused_v4_iteration_manifest,5.492586612701416,4.078549861907959,17.513276958465585,1.0000000000000004,1.2902856690331443,15.136413698196405
1,case_146,5000,reused_v4_iteration_manifest,4.3207831382751465,3.2682533264160156,14.263339757919313,1.0,1.2902856690331441,12.167704410552965
1,case_148,5000,reused_v4_iteration_manifest,4.050931453704834,3.2823452949523926,13.339369058609009,1.0,1.2902856690331441,11.485404291152937
1,case_150,5000,reused_v4_iteration_manifest,3.788771629333496,3.616985321044922,12.561310625076295,0.9999999999999997,1.2902856690331437,10.835816211700429
1,case_151,5000,reused_v4_iteration_manifest,3.8462955951690674,2.808047294616699,11.954935932159426,1.0,1.2902856690331441,10.317672529220548
1,case_153,5000,reused_v4_iteration_manifest,4.478283882141113,3.610459089279175,14.517711973190314,1.0000000000000004,1.2902856690331443,12.596611623764018
1,case_154,5000,reused_v4_iteration_manifest,3.59783935546875,3.3407599925994873,12.330748701095583,1.0,1.2902856690331441,10.474741182327266
1,case_155,5000,reused_v4_iteration_manifest,4.394123554229736,3.194960355758667,13.6795138835907,1.0,1.2902856690331441,11.835097093582132
1,case_156,5000,reused_v4_iteration_manifest,4.732293128967285,3.6183714866638184,15.232967662811282,0.9999999999999997,1.2902856690331437,13.289695453643796
1,case_157,5000,reused_v4_iteration_manifest,4.1411237716674805,3.132261276245117,13.277149200439453,1.0,1.2902856690331441,11.7065015220642
1,case_158,5000,reused_v4_iteration_manifest,5.3091654777526855,3.722285270690918,16.623485374450688,1.0,1.2902856690331441,14.374462537765476
1,case_163,5000,reused_v4_iteration_manifest,4.869182109832764,4.285099983215332,15.652325582504275,1.0,1.2902856690331441,13.400103712081906
1,case_164,5000,reused_v4_iteration_manifest,4.417447566986084,3.1056020259857178,13.623999977111819,0.9999999999999997,1.2902856690331437,11.752422008514381
1,case_165,5000,reused_v4_iteration_manifest,3.9166831970214844,4.333898067474365,14.827076625823976,0.9999999999999997,1.2902856690331437,13.54518896102898
1,case_166,5000,reused_v4_iteration_manifest,4.752668380737305,3.438753128051758,14.622555589675915,1.0,1.2902856690331441,12.85470631599426
1,case_169,5000,reused_v4_iteration_manifest,4.5068583488464355,3.584070920944214,15.059450340271004,1.0,1.2902856690331441,12.841711378097514
1,case_170,5000,reused_v4_iteration_manifest,3.5918002128601074,3.13559627532959,11.543852186203004,1.0000000000000004,1.2902856690331443,9.981185073852506
1,case_171,5000,reused_v4_iteration_manifest,5.335410118103027,3.8480489253997803,16.89908018112183,1.0,1.2902856690331441,14.578658542633027
1,case_173,5000,reused_v4_iteration_manifest,2.5970051288604736,7.002419948577881,19.931109619140628,1.0,1.2902856690331441,17.56222873687742
1,case_175,5000,reused_v4_iteration_manifest,4.382044315338135,3.378521203994751,14.46789808273316,1.0,1.2902856690331441,12.505675315856932
1,case_179,5000,reused_v4_iteration_manifest,4.922423362731934,3.855854034423828,15.765463638305665,1.0000000000000004,1.2902856690331443,13.768545122146582
1,case_180,5000,reused_v4_iteration_manifest,4.617005825042725,3.0757672786712646,14.189404726028442,1.0,1.2902856690331441,12.1202414035797
1,case_181,5000,reused_v4_iteration_manifest,4.4004974365234375,3.9482080936431885,14.373946332931524,1.0,1.2902856690331441,12.506495037078853
1,case_182,5000,reused_v4_iteration_manifest,4.517251491546631,3.4886157512664795,14.540951061248782,1.0000000000000004,1.2902856690331443,12.821896562576253
1,case_183,5000,reused_v4_iteration_manifest,4.862273693084717,3.8110785484313965,16.117755985260015,1.0,1.2902856690331441,13.893857116699213
1,case_184,5000,reused_v4_iteration_manifest,4.474885940551758,3.4009289741516113,15.009662866592407,1.0000000000000004,1.2902856690331443,12.749776926040594
1,case_185,5000,reused_v4_iteration_manifest,4.411143779754639,3.2550926208496094,14.170265483856204,0.9999999999999997,1.2902856690331437,12.235298709869317
1,case_186,5000,reused_v4_iteration_manifest,4.101998329162598,3.4280002117156982,13.67791333198548,1.0,1.2902856690331441,11.554426622390743
1,case_187,5000,reused_v4_iteration_manifest,4.630080223083496,3.4731760025024414,14.970513248443604,0.9999999999999997,1.2902856690331437,13.128380126953111
1,case_188,5000,reused_v4_iteration_manifest,4.561877250671387,3.5487749576568604,14.64708890914917,1.0,1.2902856690331441,13.086825618743863
1,case_189,5000,reused_v4_iteration_manifest,4.503957748413086,3.491655111312866,14.705634307861327,1.0,1.2902856690331441,12.753865308761585
1,case_190,5000,reused_v4_iteration_manifest,4.711068153381348,3.6491992473602295,15.579497623443604,1.0,1.2902856690331441,13.360542898178092
1,case_191,5000,reused_v4_iteration_manifest,4.650894641876221,3.5544557571411133,14.844566345214846,1.0000000000000004,1.2902856690331443,13.111052494049055
1,case_192,5000,reused_v4_iteration_manifest,4.594874382019043,3.5802369117736816,15.05797567367554,1.0,1.2902856690331441,12.946696014404287
1,case_193,5000,reused_v4_iteration_manifest,4.217784881591797,3.215318441390991,13.558557796478272,1.0,1.2902856690331441,11.889664096832272
1,case_194,5000,reused_v4_iteration_manifest,4.473546504974365,3.7732577323913574,15.22044348716736,1.0,1.2902856690331441,12.928755416870114
1,case_195,5000,reused_v4_iteration_manifest,4.837615966796875,3.6688709259033203,15.595619487762452,0.9999999999999997,1.2902856690331437,13.599721879959082
1,case_200,5000,reused_v4_iteration_manifest,4.308588981628418,3.219839096069336,13.738158035278321,1.0,1.2902856690331441,12.027814435958856
