Complexity,Loss,Equation
1,0.3929278708034456,"-0.03328685072547967"
3,0.3783262496399456,"z_scaled * 0.2059887812252211"
5,0.360620358391304,"(nearest_axial_boundary_fraction_proxy_scaled * 0.30090494568675885) * rho_scaled"
7,0.35908594888839734,"(nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled * 0.30303953184346716)) - 0.05860201196307615"
9,0.35501770753520306,"((signed_radial_position_proxy_scaled * (z_fraction_proxy_scaled * z_fraction_proxy_scaled)) - rho_scaled) * -0.37532906859547843"
11,0.3405717087177052,"((((signed_radial_position_proxy_scaled * signed_axial_position_proxy_scaled) + -0.5480409797062662) * z_fraction_proxy_scaled) - rho_scaled) * -0.365035554021035"
13,0.338952950423156,"((((-0.5292484473007 + (signed_radial_position_proxy_scaled * z_fraction_proxy_scaled)) * z_fraction_proxy_scaled) - rho_scaled) * -0.37300804681838384) + -0.06250740983460273"
14,0.3327992198353565,"((signed_axial_position_proxy_scaled * (signed_radial_position_proxy_scaled * (signed_axial_position_proxy_scaled - (radial_axial_signed_interaction_proxy_scaled * -0.2904759823569373)))) - rho_scaled) * -0.3977753688521384"
18,0.3201454414272786,"((((-0.4582624117362479 - ((radial_axial_signed_interaction_proxy_scaled * rho_fraction_proxy_scaled) * -0.27618231773057805)) + (signed_radial_position_proxy_scaled * signed_axial_position_proxy_scaled)) * z_fraction_proxy_scaled) - rho_scaled) * -0.3982298668698678"
20,0.3197775519623514,"((((signed_radial_position_proxy_scaled * signed_axial_position_proxy_scaled) + (-0.46254475513459753 - ((signed_radial_position_proxy_scaled * -0.296019282183596) * radial_axial_signed_interaction_proxy_scaled))) * z_fraction_proxy_scaled) - (rho_scaled - -0.08780439770805366)) * -0.39527983854618237"
22,0.31396393857796584,"((z_fraction_proxy_scaled * (((-0.45188764382268964 - (radial_axial_signed_interaction_proxy_scaled * (signed_radial_position_proxy_scaled * -0.36572148595795545))) - (signed_axial_position_proxy_scaled * 0.2907063173665254)) + (signed_radial_position_proxy_scaled * signed_axial_position_proxy_scaled))) - rho_scaled) * -0.3980189506171596"
24,0.3002770603253673,"((z_fraction_proxy_scaled * ((boundary_corner_proximity_proxy_scaled + signed_radial_position_proxy_scaled) * signed_axial_position_proxy_scaled)) - ((((-0.3106862028734924 - radial_axial_signed_interaction_proxy_scaled) * radial_axial_signed_interaction_proxy_scaled) * 0.6326478929176306) + (rho_fraction_proxy_scaled + signed_axial_position_proxy_scaled))) * -0.28535053726084564"
26,0.30012320786686475,"(((z_fraction_proxy_scaled * ((boundary_corner_proximity_proxy_scaled + signed_radial_position_proxy_scaled) * signed_axial_position_proxy_scaled)) - ((rho_fraction_proxy_scaled + signed_axial_position_proxy_scaled) + (((-0.21165547944835833 - radial_axial_signed_interaction_proxy_scaled) * radial_axial_signed_interaction_proxy_scaled) * 0.6158331601142847))) * -0.285318924298313) - 0.028791466926373056"
