Complexity,Loss,Equation
1,0.3933089905468836,"-0.03415412120848901"
3,0.3782578723063567,"signed_axial_position_proxy_scaled * 0.20891482749207763"
5,0.36086612393606743,"rho_scaled * (nearest_axial_boundary_fraction_proxy_scaled * 0.3027901727629459)"
7,0.3465977551348377,"((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) * 0.23567524635067472"
9,0.33267594443817167,"((nearest_axial_boundary_fraction_proxy_scaled * (signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled)) + z_scaled) * 0.21989316105747608"
11,0.32994010927460876,"((((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) + signed_axial_position_proxy_scaled) - 0.45964171169818213) * 0.2283268480916617"
13,0.3220218882191389,"((z_scaled + nearest_radial_boundary_fraction_proxy_scaled) - ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled * -1.4121599970367882))) * 0.1796839276338406"
15,0.3184274585235086,"(((((nearest_axial_boundary_fraction_proxy_scaled * -0.5171743978674272) - -1.4346594258861036) * (signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled)) * nearest_axial_boundary_fraction_proxy_scaled) + signed_axial_position_proxy_scaled) * 0.19331668603253443"
17,0.3129884128695482,"((signed_axial_position_proxy_scaled + ((signed_radial_position_proxy_scaled - (nearest_radial_boundary_fraction_proxy_scaled * ((nearest_axial_boundary_fraction_proxy_scaled * -0.7188354705191038) - -1.1552881588996486))) * nearest_axial_boundary_fraction_proxy_scaled)) - 0.38149671008717245) * 0.2291783909438328"
19,0.3078563881250745,"((nearest_axial_boundary_fraction_proxy_scaled * (((nearest_axial_boundary_fraction_proxy_scaled * -0.9028643916915304) - -1.6359877819558613) * (signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled))) + (z_scaled - (0.5523758373227331 - rho_fraction_proxy_scaled))) * 0.17198584285769575"
20,0.3078384180477047,"((((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (((nearest_axial_boundary_fraction_proxy_scaled * -0.9028643916915304) - -1.6359877819558613) * nearest_axial_boundary_fraction_proxy_scaled)) + signed_axial_position_proxy_scaled) - (0.5523758373227331 - rho_within_case_z_scaled)) * 0.17198584285769575"
21,0.30782539911804446,"(((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (((nearest_axial_boundary_fraction_proxy_scaled * -0.15399674144883976) - -0.2764874058692362) * nearest_axial_boundary_fraction_proxy_scaled)) + -0.09089300535327413) - (((rho_scaled * -1.0013768702648909) - signed_axial_position_proxy_scaled) * 0.177058545893823)"
23,0.3062757947916252,"(signed_axial_position_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * ((nearest_axial_boundary_fraction_proxy_scaled * -0.9028643916915304) - -1.6359877819558613))) - (abs(nearest_angular_boundary_fraction_proxy_scaled) - rho_within_case_z_scaled))) * 0.17198584285769575"
28,0.2961947460907876,"gauss((nearest_axial_boundary_fraction_proxy_scaled + 1.512164147970201) * -2.7875686842847958) - (((0.1685745607095286 - (nearest_axial_boundary_fraction_proxy_scaled * 0.24463350404410894)) * ((rho_within_case_z_scaled - nearest_radial_boundary_fraction_proxy_scaled) + 1.178386464004829)) + ((signed_radial_position_proxy_scaled + z_scaled) * -0.22404312742993535))"
31,0.2960199578210038,"(gauss((nearest_axial_boundary_fraction_proxy_scaled + 0.6123360644035121) * 1.6106345762562833) * -0.8269621854983509) - (((signed_radial_position_proxy_scaled - (z_scaled * -0.8070593942024278)) * -0.21542438834620947) + ((0.1773671974840424 - (nearest_axial_boundary_fraction_proxy_scaled * 0.23577915117445525)) * ((rho_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) - 0.7945464560645624)))"
