stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,0,1,0.3887512733409237,0.0,-0.06802117278252749,-0.06802117278252749,0.3055687540640057,[],CONST,"{""features"": [], ""operators"": []}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,1,3,0.3807340554682394,0.0104193123537711,nearest_radial_boundary_fraction_proxy_scaled * 0.158633923903383,nearest_radial_boundary_fraction_proxy_scaled*0.158633923903383,0.915691050791628*nearest_radial_boundary_fraction_proxy + 0.0378154047901476,"[""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Mul""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,2,5,0.3799693321382891,0.0010052848456027,(nearest_radial_boundary_fraction_proxy_scaled * 0.151895848440261) + -0.04645886716734481,nearest_radial_boundary_fraction_proxy_scaled*0.151895848440261 - 0.04645886716734481,0.876796498798465*nearest_radial_boundary_fraction_proxy + 0.01540038427416602,"[""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,3,7,0.3764610590409535,0.0046379657578244,nearest_radial_boundary_fraction_proxy_scaled * ((nearest_angular_boundary_fraction_proxy_scaled - 1.5391852516554902) * -0.10364914497460867),nearest_radial_boundary_fraction_proxy_scaled*(nearest_angular_boundary_fraction_proxy_scaled - 1*1.5391852516554902)*(-0.10364914497460867),-0.080379359367049809*(7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*(7.71320426068593*nearest_angular_boundary_fraction_proxy - 2.28606202036391 - 1.5391852516554902) + 0.35831881093128,"[""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,4,8,0.3748223847371362,0.0043623399824746,nearest_radial_boundary_fraction_proxy_scaled * abs(theta_fraction_proxy_scaled * 0.20394761342146403),nearest_radial_boundary_fraction_proxy_scaled*(0.20394761342146403*Abs(theta_fraction_proxy_scaled)),0.1581602869495152*(7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*Abs(4.18178577412828*theta_fraction_proxy - 1.95319738170039) + 0.35831881093128,"[""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_fraction_proxy_scaled""]","Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Abs(Symbol('theta_fraction_proxy_scaled')))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_fraction_proxy_scaled""], ""operators"": [""Abs"", ""Mul""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,5,9,0.3733360561878749,0.0039733041114398,(hotspot_rbf_04_scaled * ((nearest_radial_boundary_fraction_proxy_scaled * 0.16853221761307416) * hotspot_rbf_04_scaled)) + -0.09539721246241861,hotspot_rbf_04_scaled*nearest_radial_boundary_fraction_proxy_scaled*0.16853221761307416*hotspot_rbf_04_scaled - 0.09539721246241861,0.13069583630203289*(3.93519747879844*hotspot_rbf_04 - 1.06346833267301)**2*(7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695) + 0.2843387812358107,"[""hotspot_rbf_04_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('hotspot_rbf_04_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""hotspot_rbf_04_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,6,10,0.3712656182914833,0.0055612102507904,(((v10_fixed_shape_proxy_scaled + 1.542631907670379) * nearest_radial_boundary_fraction_proxy_scaled) + -0.8145710515910455) * 0.13369526654694866,(nearest_radial_boundary_fraction_proxy_scaled*(v10_fixed_shape_proxy_scaled + 1.542631907670379) - 0.8145710515910455)*0.13369526654694866,0.10367996646844767*(7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*(1.31201535165184*v10_fixed_shape_proxy + 1.08469477813571) + 0.27386411161615223,"[""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('v10_fixed_shape_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,7,12,0.3693740520988004,0.0025539683884674,nearest_radial_boundary_fraction_proxy_scaled * ((nearest_angular_boundary_fraction_proxy_scaled - (signed_angular_position_proxy_scaled + (v10_fixed_shape_proxy_scaled + 2.2552656232556574))) * -0.09770014595337954),nearest_radial_boundary_fraction_proxy_scaled*(nearest_angular_boundary_fraction_proxy_scaled - (signed_angular_position_proxy_scaled + v10_fixed_shape_proxy_scaled + 2.2552656232556574))*(-0.09770014595337954),-0.07576594234061178*(7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*(7.71320426068593*nearest_angular_boundary_fraction_proxy - 2.09089288702877*signed_angular_position_proxy - 1.31201535165184*v10_fixed_shape_proxy - 4.2210860194551308) + 0.35831881093128,"[""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('v10_fixed_shape_proxy_scaled')), CONST))","{""features"": [""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,8,13,0.3675173557658632,0.0050392778155586,((((nearest_radial_boundary_fraction_proxy_scaled * signed_angular_position_proxy_scaled) * -0.8739659160407918) + (-0.9310267886894774 - nearest_angular_boundary_fraction_proxy_scaled)) * signed_angular_position_proxy_scaled) * -0.1593966235979355,(-nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled*signed_angular_position_proxy_scaled*(-0.8739659160407918) - 0.9310267886894774)*signed_angular_position_proxy_scaled*(-0.1593966235979355),-0.1236112318457763*(2.09089288702877*signed_angular_position_proxy + 0.137695505370236)*(-7.71320426068593*nearest_angular_boundary_fraction_proxy - 0.8739659160407918*(7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*(2.09089288702877*signed_angular_position_proxy + 0.137695505370236) + 1.355035231674429) + 0.35831881093128,"[""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""]","Mul(CONST, Symbol('signed_angular_position_proxy_scaled'), Add(Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('signed_angular_position_proxy_scaled')), CONST))","{""features"": [""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,9,14,0.3641626264047925,0.0091700004120541,((nearest_radial_boundary_fraction_proxy_scaled * (nearest_angular_boundary_fraction_proxy_scaled - (signed_angular_position_proxy_scaled + (v10_fixed_shape_proxy_scaled + 1.7252064006234642)))) * -0.1248239062601365) - 0.12365004489178602,nearest_radial_boundary_fraction_proxy_scaled*(nearest_angular_boundary_fraction_proxy_scaled - (signed_angular_position_proxy_scaled + v10_fixed_shape_proxy_scaled + 1.7252064006234642))*(-0.1248239062601365) - 1*0.12365004489178602,-0.09680027385985999*(7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*(7.71320426068593*nearest_angular_boundary_fraction_proxy - 2.09089288702877*signed_angular_position_proxy - 1.31201535165184*v10_fixed_shape_proxy - 3.6910267968229376) + 0.26242886030463966,"[""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('signed_angular_position_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('v10_fixed_shape_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint,3,1
