stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt,source_candidate_index,frontier_source,candidate_valid,invalid_reason,validation_n_cases,validation_n_elements_evaluated,validation_micro_mae,validation_micro_rmse,validation_micro_r2,validation_macro_mae,validation_macro_rmse,validation_macro_r2,validation_worst_case_rmse,validation_mean_top5_actual_rmse,validation_mean_top5_actual_bias,validation_mean_p95_relative_error,validation_mean_p95_underprediction_fraction,validation_mean_p99_relative_error,validation_mean_p99_underprediction_fraction,validation_mean_top5pct_hotspot_overlap,validation_mean_top1pct_hotspot_overlap,validation_mean_top1_recall_in_predicted_top5,validation_max_prediction_abs_max_ratio,validation_case_p95_spearman,validation_case_p95_std_ratio,validation_case_p95_mean_bias,validation_case_p99_spearman,validation_case_p99_std_ratio,validation_case_p99_mean_bias,engineering_selection_score,macro_rmse_improvement_vs_v10_fraction,gate_numerical_guardrail,gate_positive_macro_r2,gate_improves_v10_rmse,gate_improves_v10_rmse_by_1pct,gate_p95_relative_error,gate_p99_relative_error,gate_p99_underprediction,gate_top1_hotspot_overlap,gate_top1_recall,all_v11_promotion_gates_pass,selection_pool_status,selection_method,pilot_promotion_status
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,0,26,0.3076948033311686,0.0146656103298259,((gauss((0.4785903465970958 - signed_angular_position_proxy_scaled) / -0.10383521306297068) - 0.16122678679851166) * (((abs(nearest_radial_boundary_fraction_proxy_scaled) + nearest_radial_boundary_fraction_proxy_scaled) * nearest_angular_boundary_fraction_proxy_scaled) * 1.6081512567296719)) + -0.22623675925776082,(-1*0.16122678679851166 + exp(-92.749309109240237*(0.4785903465970958 - signed_angular_position_proxy_scaled)**2))*(nearest_radial_boundary_fraction_proxy_scaled + Abs(nearest_radial_boundary_fraction_proxy_scaled))*nearest_angular_boundary_fraction_proxy_scaled*1.6081512567296719 - 0.22623675925776082,1.2093601333202474*(-0.16122678679851166 + exp(-92.749309109240237*(0.3382200152451777 - 2.08887119255503*signed_angular_position_proxy)**2))*(7.68957066477673*nearest_angular_boundary_fraction_proxy - 2.27807624632193)*(7.38407920683658*nearest_radial_boundary_fraction_proxy + Abs(7.38407920683658*nearest_radial_boundary_fraction_proxy - 2.57458268534255) - 2.57458268534255) + 0.19743823997123105,"[""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled'), exp(Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2))))), Mul(Integer(-1), CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled'), Abs(Symbol('nearest_radial_boundary_fraction_proxy_scaled'))), Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled'), exp(Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))), Abs(Symbol('nearest_radial_boundary_fraction_proxy_scaled'))), Mul(CONST, exp(Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))), exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul"", ""Pow"", ""exp""]}",5,1,warm_start_checkpoint,5,1,14,v11_tail_localised_iteration1,True,,15.0,6005400.0,1.2392359170981992,1.7833234200756696,0.6470561438630579,1.2392359170981995,1.7446529453114432,0.5310498445479327,2.2731700526484384,2.976590078488562,-1.2830420602590311,0.08869104997011198,0.0008825802611432665,0.0939678194547704,0.07654463069772288,0.5642788157325074,0.5997002997002997,0.88003663003663,1.144991533479122,0.8642857142857141,0.9451644212698397,0.6048065383420718,0.8214285714285712,0.8121695993228305,-1.0255816745069966,0.17666666666666667,0.07610783871580978,True,True,True,True,True,True,True,False,True,False,finite_positive_r2_and_improves_v10,"validation-only tail-aware engineering rank; complexity is evaluated only after RMSE, P99 and hotspot behaviour",diagnostic_only_does_not_pass_all_v11_pilot_gates
