stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
v10_physical_residual,v10_i2_physical_signed_residual_pilot,0,1,0.3793706089786007,0.0,-0.026655791773994037,-0.026655791773994037,0.00022479665851611279,[],CONST,"{""features"": [], ""operators"": []}",2,1,warm_start_checkpoint,2,1
v10_physical_residual,v10_i2_physical_signed_residual_pilot,1,3,0.3746333895253507,0.0062828337711991,nearest_axial_boundary_fraction_proxy_scaled * 0.11423142484205008,nearest_axial_boundary_fraction_proxy_scaled*0.11423142484205008,0.49016485943575576*nearest_axial_boundary_fraction_proxy - 0.097681312229671499,"[""nearest_axial_boundary_fraction_proxy_scaled""]","Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled""], ""operators"": [""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_physical_residual,v10_i2_physical_signed_residual_pilot,2,5,0.3656289534968518,0.0121644444688176,fluence_rate_mean_scaled * (nearest_radial_boundary_fraction_proxy_scaled * -0.17016923065531545),fluence_rate_mean_scaled*nearest_radial_boundary_fraction_proxy_scaled*(-0.17016923065531545),-0.11498293406220557*(2.82006446107875*fluence_rate_mean - 10.0899396115978)*(7.28302970000392*nearest_radial_boundary_fraction_proxy - 2.40606118576507) + 0.0182360501390777,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled'))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_physical_residual,v10_i2_physical_signed_residual_pilot,3,7,0.3619648762051157,0.0050359254249267,(nearest_axial_boundary_fraction_proxy_scaled - (theta_cos_scaled * theta_cos_scaled)) * 0.11450135020289817,(nearest_axial_boundary_fraction_proxy_scaled - theta_cos_scaled*theta_cos_scaled)*0.11450135020289817,0.49132310399710299*nearest_axial_boundary_fraction_proxy - 0.077368283030443976*(15.6006536140747*theta_cos - 14.4099430342809)**2 - 0.097955221409297048,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_physical_residual,v10_i2_physical_signed_residual_pilot,4,8,0.3617843291905011,0.0004989214966007,(theta_cos_scaled * boundary_corner_proximity_proxy_scaled) * (theta_cos_scaled * 0.15624082862754868),theta_cos_scaled*boundary_corner_proximity_proxy_scaled*theta_cos_scaled*0.15624082862754868,0.10557154678741348*(43.6667583874302*boundary_corner_proximity_proxy - 1.00313812600926)*(15.6006536140747*theta_cos - 14.4099430342809)**2 + 0.0182360501390777,"[""boundary_corner_proximity_proxy_scaled"", ""theta_cos_scaled""]","Mul(CONST, Symbol('boundary_corner_proximity_proxy_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2)))","{""features"": [""boundary_corner_proximity_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_physical_residual,v10_i2_physical_signed_residual_pilot,5,9,0.359674269949941,0.0058494423922555,(theta_cos_scaled * ((theta_cos_scaled * theta_cos_scaled) + -2.4181345262011447)) * 0.0736270711223464,theta_cos_scaled*(theta_cos_scaled*theta_cos_scaled - 2.4181345262011447)*0.0736270711223464,0.0497496323598125*(15.6006536140747*theta_cos - 14.4099430342809)*((15.6006536140747*theta_cos - 14.4099430342809)**2 - 2.4181345262011447) + 0.0182360501390777,"[""theta_cos_scaled""]","Mul(CONST, Symbol('theta_cos_scaled'), Add(Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), CONST))","{""features"": [""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_physical_residual,v10_i2_physical_signed_residual_pilot,6,11,0.3594589472348206,0.0002994197965129,((theta_cos_scaled * ((theta_cos_scaled * theta_cos_scaled) + -2.4181345262011447)) * 0.0736270711223464) - -0.011403937697943362,theta_cos_scaled*(theta_cos_scaled*theta_cos_scaled - 2.4181345262011447)*0.0736270711223464 - 1*(-0.011403937697943362),0.0497496323598125*(15.6006536140747*theta_cos - 14.4099430342809)*((15.6006536140747*theta_cos - 14.4099430342809)**2 - 2.4181345262011447) + 0.025941663024101126,"[""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(3))), Mul(Integer(-1), CONST, Symbol('theta_cos_scaled')), CONST))","{""features"": [""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_physical_residual,v10_i2_physical_signed_residual_pilot,7,12,0.3547065018518413,0.0133092844009658,((nearest_axial_boundary_fraction_proxy_scaled - (fluence_rate_p95_scaled * fluence_rate_within_case_z_scaled)) - (theta_cos_scaled * theta_cos_scaled)) * 0.11290799354214102,(-fluence_rate_p95_scaled*fluence_rate_within_case_z_scaled + nearest_axial_boundary_fraction_proxy_scaled - theta_cos_scaled*theta_cos_scaled)*0.11290799354214102,0.48448604103714283*nearest_axial_boundary_fraction_proxy - 0.076291655821424548*(4.44447758019809*fluence_rate_p95 - 19.5886082827843)*(0.865897252841631*fluence_rate_within_case_z - 0.198591605756277) - 0.076291655821424548*(15.6006536140747*theta_cos - 14.4099430342809)**2 - 0.096338348454389659,"[""fluence_rate_p95_scaled"", ""fluence_rate_within_case_z_scaled"", ""nearest_axial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_p95_scaled'), Symbol('fluence_rate_within_case_z_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)))))","{""features"": [""fluence_rate_p95_scaled"", ""fluence_rate_within_case_z_scaled"", ""nearest_axial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_physical_residual,v10_i2_physical_signed_residual_pilot,8,14,0.354075834584216,0.0008897899984854,(((nearest_axial_boundary_fraction_proxy_scaled - (fluence_rate_p95_scaled * fluence_rate_within_case_z_scaled)) - (theta_cos_scaled * theta_cos_scaled)) * 0.10892810002100414) + 0.06722975167851235,(-fluence_rate_p95_scaled*fluence_rate_within_case_z_scaled + nearest_axial_boundary_fraction_proxy_scaled - theta_cos_scaled*theta_cos_scaled)*0.10892810002100414 + 0.06722975167851235,0.46740839404941816*nearest_axial_boundary_fraction_proxy - 0.073602451477294861*(4.44447758019809*fluence_rate_p95 - 19.5886082827843)*(0.865897252841631*fluence_rate_within_case_z - 0.198591605756277) - 0.073602451477294861*(15.6006536140747*theta_cos - 14.4099430342809)**2 - 0.046872736610152366,"[""fluence_rate_p95_scaled"", ""fluence_rate_within_case_z_scaled"", ""nearest_axial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_p95_scaled'), Symbol('fluence_rate_within_case_z_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), CONST))","{""features"": [""fluence_rate_p95_scaled"", ""fluence_rate_within_case_z_scaled"", ""nearest_axial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v10_physical_residual,v10_i2_physical_signed_residual_pilot,9,17,0.3452270152600941,0.0084362987666437,gauss(nearest_radial_boundary_fraction_proxy_scaled + 0.7075331438661648) * ((nearest_radial_boundary_fraction_proxy_scaled - ((-0.2906274662468257 - theta_cos_scaled) * theta_cos_scaled)) * -0.3792833584311668),exp(-(nearest_radial_boundary_fraction_proxy_scaled + 0.7075331438661648)**2)*(nearest_radial_boundary_fraction_proxy_scaled - theta_cos_scaled*(-theta_cos_scaled - 0.2906274662468257))*(-0.3792833584311668),-0.2562808401109762*(7.28302970000392*nearest_radial_boundary_fraction_proxy - (14.11931556803409 - 15.6006536140747*theta_cos)*(15.6006536140747*theta_cos - 14.4099430342809) - 2.40606118576507)*exp(-(7.28302970000392*nearest_radial_boundary_fraction_proxy - 1.698528041898908)**2) + 0.0182360501390777,"[""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(CONST, Symbol('theta_cos_scaled'))), exp(Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'))), exp(Mul(Integer(-1), Pow(Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Integer(2)))))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",2,1,warm_start_checkpoint,2,1
