stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,0,1,0.3887512733409237,0.0,-0.06802117278252749,-0.06802117278252749,0.3055687540640057,[],CONST,"{""features"": [], ""operators"": []}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,1,3,0.3807340554682394,0.0104193123537711,nearest_radial_boundary_fraction_proxy_scaled * 0.158633923903383,nearest_radial_boundary_fraction_proxy_scaled*0.158633923903383,0.915691050791628*nearest_radial_boundary_fraction_proxy + 0.0378154047901476,"[""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,2,5,0.3799693418074825,0.0010052721219531,(nearest_radial_boundary_fraction_proxy_scaled * 0.1511605475985987) + -0.04563264727113443,nearest_radial_boundary_fraction_proxy_scaled*0.1511605475985987 - 0.04563264727113443,0.8725520825741034*nearest_radial_boundary_fraction_proxy + 0.01752671256025738,"[""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,3,7,0.3764610590409535,0.004637978481474,nearest_radial_boundary_fraction_proxy_scaled * ((nearest_angular_boundary_fraction_proxy_scaled - 1.5391852516554902) * -0.10364914497460867),nearest_radial_boundary_fraction_proxy_scaled*(nearest_angular_boundary_fraction_proxy_scaled - 1*1.5391852516554902)*(-0.10364914497460867),-0.080379359367049809*(7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*(7.71320426068593*nearest_angular_boundary_fraction_proxy - 2.28606202036391 - 1.5391852516554902) + 0.35831881093128,"[""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,4,8,0.3748223850152603,0.0043623392404589,abs(signed_angular_position_proxy_scaled) * (nearest_radial_boundary_fraction_proxy_scaled * 0.20394761342146403),Abs(signed_angular_position_proxy_scaled)*nearest_radial_boundary_fraction_proxy_scaled*0.20394761342146403,0.1581602869495152*(7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*Abs(2.09089288702877*signed_angular_position_proxy + 0.137695505370236) + 0.35831881093128,"[""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""]","Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Abs(Symbol('signed_angular_position_proxy_scaled')))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""], ""operators"": [""Abs"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,5,10,0.3714335698024906,0.0045411208920019,(((v10_fixed_shape_proxy_scaled + 1.768596094654582) * nearest_radial_boundary_fraction_proxy_scaled) + -0.8358724800807028) * 0.12071607788872143,(nearest_radial_boundary_fraction_proxy_scaled*(v10_fixed_shape_proxy_scaled + 1.768596094654582) - 0.8358724800807028)*0.12071607788872143,0.093614674856944708*(7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*(1.31201535165184*v10_fixed_shape_proxy + 1.310658965119913) + 0.280068880486657,"[""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('v10_fixed_shape_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,6,12,0.3693754153396165,0.0027782597128202,nearest_radial_boundary_fraction_proxy_scaled * ((nearest_angular_boundary_fraction_proxy_scaled - (signed_angular_position_proxy_scaled + (v10_fixed_shape_proxy_scaled + 2.278612946392961))) * -0.09807373887817718),nearest_radial_boundary_fraction_proxy_scaled*(nearest_angular_boundary_fraction_proxy_scaled - (signed_angular_position_proxy_scaled + v10_fixed_shape_proxy_scaled + 2.278612946392961))*(-0.09807373887817718),-0.07605566166214263*(7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*(7.71320426068593*nearest_angular_boundary_fraction_proxy - 2.09089288702877*signed_angular_position_proxy - 1.31201535165184*v10_fixed_shape_proxy - 4.244433342592434) + 0.35831881093128,"[""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('v10_fixed_shape_proxy_scaled')), CONST))","{""features"": [""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,7,14,0.3689731802777666,0.0005447766868243,((nearest_angular_boundary_fraction_proxy_scaled + ((v10_fixed_shape_proxy_scaled + (theta_fraction_proxy_scaled + 1.6669817823877207)) * nearest_radial_boundary_fraction_proxy_scaled)) * hotspot_rbf_06_scaled) * -0.12382068748837355,(nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled*(theta_fraction_proxy_scaled + v10_fixed_shape_proxy_scaled + 1.6669817823877207))*hotspot_rbf_06_scaled*(-0.12382068748837355),-0.096022283050586467*(4.02131291276532*hotspot_rbf_06 - 1.77016403856004)*(7.71320426068593*nearest_angular_boundary_fraction_proxy + (7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*(4.18178577412828*theta_fraction_proxy + 1.31201535165184*v10_fixed_shape_proxy - 0.74415272884734081) - 2.28606202036391) + 0.35831881093128,"[""hotspot_rbf_06_scaled"", ""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('hotspot_rbf_06_scaled'), Add(Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('theta_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('v10_fixed_shape_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'))))","{""features"": [""hotspot_rbf_06_scaled"", ""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,8,15,0.3682733168715661,0.0018985878376797,((nearest_angular_boundary_fraction_proxy_scaled + (((v10_fixed_shape_proxy_scaled + theta_sin_2_proxy_scaled) + 1.6759622793951339) * nearest_radial_boundary_fraction_proxy_scaled)) * hotspot_rbf_06_scaled) * -0.132031557369997,(nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled*(theta_sin_2_proxy_scaled + v10_fixed_shape_proxy_scaled + 1.6759622793951339))*hotspot_rbf_06_scaled*(-0.132031557369997),-0.10238976887107*(4.02131291276532*hotspot_rbf_06 - 1.77016403856004)*(7.71320426068593*nearest_angular_boundary_fraction_proxy + (7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*(3.88089222502826*theta_sin_2_proxy + 1.31201535165184*v10_fixed_shape_proxy - 1.1986453263483514) - 2.28606202036391) + 0.35831881093128,"[""hotspot_rbf_06_scaled"", ""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_sin_2_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('hotspot_rbf_06_scaled'), Add(Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('theta_sin_2_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('v10_fixed_shape_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'))))","{""features"": [""hotspot_rbf_06_scaled"", ""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_sin_2_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
v11_centered_tail_localised_residual,v11_i3_tail_aware_localised_residual,9,16,0.3656249326756713,0.007217337536108,(nearest_angular_boundary_fraction_proxy_scaled + (((v10_fixed_shape_proxy_scaled + (theta_fraction_proxy_scaled + 1.3663917274284048)) * nearest_radial_boundary_fraction_proxy_scaled) + hotspot_rbf_02_scaled)) * (hotspot_rbf_06_scaled * -0.12549388688330643),(hotspot_rbf_02_scaled + nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled*(theta_fraction_proxy_scaled + v10_fixed_shape_proxy_scaled + 1.3663917274284048))*hotspot_rbf_06_scaled*(-0.12549388688330643),-0.097319840261415239*(4.02131291276532*hotspot_rbf_06 - 1.77016403856004)*(3.34579219215203*hotspot_rbf_02 + 7.71320426068593*nearest_angular_boundary_fraction_proxy + (7.44344675751039*nearest_radial_boundary_fraction_proxy - 2.60530015789695)*(4.18178577412828*theta_fraction_proxy + 1.31201535165184*v10_fixed_shape_proxy - 1.0447427838066567) - 3.49690031895934) + 0.35831881093128,"[""hotspot_rbf_02_scaled"", ""hotspot_rbf_06_scaled"", ""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('hotspot_rbf_06_scaled'), Add(Mul(CONST, Symbol('hotspot_rbf_02_scaled')), Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('theta_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('v10_fixed_shape_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'))))","{""features"": [""hotspot_rbf_02_scaled"", ""hotspot_rbf_06_scaled"", ""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_fraction_proxy_scaled"", ""v10_fixed_shape_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint,2,1
