Complexity,Loss,Equation
1,0.39291310923774475,"-0.03229074968911853"
3,0.3783641166282795,"z_scaled * 0.2052157967021102"
5,0.3602202275725951,"rho_scaled * (nearest_axial_boundary_fraction_proxy_scaled * 0.3003405643239094)"
7,0.3465444724428643,"((rho_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * 0.2309168665680275) * nearest_axial_boundary_fraction_proxy_scaled"
9,0.3372482729769501,"(nearest_radial_boundary_fraction_proxy_scaled + ((rho_scaled - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled)) * 0.2367056700679811"
11,0.3304236626516817,"(((nearest_radial_boundary_fraction_proxy_scaled * nearest_axial_boundary_fraction_proxy_scaled) + rho_scaled) - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled * 0.23682782324002868)"
13,0.3276605474325423,"(((nearest_axial_boundary_fraction_proxy_scaled * nearest_radial_boundary_fraction_proxy_scaled) + (rho_scaled - nearest_radial_boundary_fraction_proxy_scaled)) * (nearest_axial_boundary_fraction_proxy_scaled * 0.2430151900720254)) + -0.08196888858025239"
14,0.32766020820365144,"((((nearest_axial_boundary_fraction_proxy_scaled * nearest_radial_boundary_fraction_proxy_scaled) + rho_within_case_z_scaled) - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled * 0.2430151900720254)) + -0.08196888858025239"
16,0.3261934445923617,"((radial_axial_signed_interaction_proxy_scaled * 0.4141108160838309) + (((signed_radial_position_proxy_scaled + (nearest_radial_boundary_fraction_proxy_scaled * nearest_axial_boundary_fraction_proxy_scaled)) - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled)) * 0.24083365825508532"
17,0.3250350810836388,"((((tanh(nearest_axial_boundary_fraction_proxy_scaled) * nearest_radial_boundary_fraction_proxy_scaled) + (rho_scaled - nearest_radial_boundary_fraction_proxy_scaled)) * nearest_axial_boundary_fraction_proxy_scaled) * 0.2430151900720254) + -0.08196888858025239"
22,0.32133523933559943,"(rho_scaled - (nearest_radial_boundary_fraction_proxy_scaled + 0.00788153049950466)) * ((((nearest_axial_boundary_fraction_proxy_scaled + abs((nearest_radial_boundary_fraction_proxy_scaled * 0.8607386519517795) + rho_scaled)) - 0.4090409399221304) * 0.2812824042060287) + -0.05336069734040226)"
28,0.31642563576594535,"(rho_scaled - (nearest_radial_boundary_fraction_proxy_scaled + 0.07841761950364726)) * ((((nearest_axial_boundary_fraction_proxy_scaled + (abs((nearest_radial_boundary_fraction_proxy_scaled * 0.5848165090455939) + rho_scaled) - tanh(nearest_radial_boundary_fraction_proxy_scaled))) + nearest_radial_boundary_fraction_proxy_scaled) * 0.2866116945608483) + -0.12041273287325054)"
