stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode
v10_physical_residual,v10_i4_physical_signed_residual_pilot,0,1,0.3810862198568522,0.0,-0.04861537752602278,-0.04861537752602278,-0.001959534221136508,[],CONST,"{""features"": [], ""operators"": []}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,1,3,0.3809429602471958,0.00018799754010017628,weight_loss_rate_std_scaled * 0.05221722860483243,weight_loss_rate_std_scaled*0.05221722860483243,3.559446103746384*weight_loss_rate_std - 0.1457199515876179,"[""weight_loss_rate_std_scaled""]","Mul(CONST, Symbol('weight_loss_rate_std_scaled'))","{""features"": [""weight_loss_rate_std_scaled""], ""operators"": [""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,2,5,0.3667907895017334,0.018929011812147227,(nearest_radial_boundary_fraction_proxy_scaled * fluence_rate_mean_scaled) * -0.17871988125570884,nearest_radial_boundary_fraction_proxy_scaled*fluence_rate_mean_scaled*(-0.17871988125570884),-0.11617997319985*(2.63391439710955*fluence_rate_mean - 9.50597278012606)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled'))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,3,7,0.3650749354908194,0.0023444972160111465,((nearest_radial_boundary_fraction_proxy_scaled * fluence_rate_mean_scaled) + 0.3646158804498062) * -0.1843286185850996,(fluence_rate_mean_scaled*nearest_radial_boundary_fraction_proxy_scaled + 0.3646158804498062)*(-0.1843286185850996),-0.1198260306392083*(2.63391439710955*fluence_rate_mean - 9.50597278012606)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573) - 0.01404673454649291,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,4,9,0.3615036590982987,0.004915235845379747,(nearest_radial_boundary_fraction_proxy_scaled * ((fluence_rate_mean_scaled * 2.6027289252947856) - rho_scaled)) * -0.07681302246818497,nearest_radial_boundary_fraction_proxy_scaled*(fluence_rate_mean_scaled*2.6027289252947856 - rho_scaled)*(-0.07681302246818497),-0.04993364380644777*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(6.8553651881074103*fluence_rate_mean - 0.0515522721791705*rho - 15.298241522619633) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(Integer(-1), CONST, Symbol('rho_scaled'))))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,5,10,0.3600592404995237,0.004003588679318936,((fluence_rate_mean_scaled + (rho_fraction_proxy_scaled * boundary_corner_proximity_proxy_scaled)) * nearest_radial_boundary_fraction_proxy_scaled) * -0.1517743675008176,(boundary_corner_proximity_proxy_scaled*rho_fraction_proxy_scaled + fluence_rate_mean_scaled)*nearest_radial_boundary_fraction_proxy_scaled*(-0.1517743675008176),-0.09866357242840838*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(2.63391439710955*fluence_rate_mean + (43.826976828009*boundary_corner_proximity_proxy - 1.00232009854836)*(4.80193626540531*rho_fraction_proxy - 2.73885283922478) - 9.50597278012606) + 0.0296437391158275,"[""boundary_corner_proximity_proxy_scaled"", ""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(Symbol('boundary_corner_proximity_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Symbol('fluence_rate_mean_scaled')))","{""features"": [""boundary_corner_proximity_proxy_scaled"", ""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,6,11,0.3589295476457689,0.003142451737841899,(fluence_rate_mean_scaled - (nearest_radial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled * -0.23150099122873352))) * (nearest_radial_boundary_fraction_proxy_scaled * -0.20237433594984847),(fluence_rate_mean_scaled - (-0.23150099122873352)*nearest_radial_boundary_fraction_proxy_scaled*rho_fraction_proxy_scaled)*nearest_radial_boundary_fraction_proxy_scaled*(-0.20237433594984847),-0.13155696367854317*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(2.63391439710955*fluence_rate_mean + 0.23150099122873352*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(4.80193626540531*rho_fraction_proxy - 2.73885283922478) - 9.50597278012606) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled'))))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,7,12,0.3560444997704775,0.008070400721890776,((fluence_rate_mean_scaled - ((-0.6595669193948972 - rho_scaled) * boundary_corner_proximity_proxy_scaled)) * -0.16222318450538994) * nearest_radial_boundary_fraction_proxy_scaled,(-boundary_corner_proximity_proxy_scaled*(-rho_scaled - 0.6595669193948972) + fluence_rate_mean_scaled)*(-0.16222318450538994)*nearest_radial_boundary_fraction_proxy_scaled,-0.10545600800430531*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(2.63391439710955*fluence_rate_mean - (8.783661875884468 - 0.0515522721791705*rho)*(43.826976828009*boundary_corner_proximity_proxy - 1.00232009854836) - 9.50597278012606) + 0.0296437391158275,"[""boundary_corner_proximity_proxy_scaled"", ""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('boundary_corner_proximity_proxy_scaled'), Symbol('rho_scaled')), Mul(CONST, Symbol('boundary_corner_proximity_proxy_scaled')), Mul(CONST, Symbol('fluence_rate_mean_scaled'))))","{""features"": [""boundary_corner_proximity_proxy_scaled"", ""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,8,14,0.3535044539557275,0.0035798187732042504,(nearest_radial_boundary_fraction_proxy_scaled * -0.1297389486036654) * ((fluence_rate_mean_scaled * 1.65609769665011) - ((-0.891678671403446 - rho_scaled) * boundary_corner_proximity_proxy_scaled)),nearest_radial_boundary_fraction_proxy_scaled*(-0.1297389486036654)*(-boundary_corner_proximity_proxy_scaled*(-rho_scaled - 0.891678671403446) + fluence_rate_mean_scaled*1.65609769665011),-0.08433906438301802*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(4.36201956622669*fluence_rate_mean - (8.55155012387592 - 0.0515522721791705*rho)*(43.826976828009*boundary_corner_proximity_proxy - 1.00232009854836) - 15.7428196255854) + 0.0296437391158275,"[""boundary_corner_proximity_proxy_scaled"", ""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('boundary_corner_proximity_proxy_scaled'), Symbol('rho_scaled')), Mul(CONST, Symbol('boundary_corner_proximity_proxy_scaled')), Mul(CONST, Symbol('fluence_rate_mean_scaled'))))","{""features"": [""boundary_corner_proximity_proxy_scaled"", ""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,9,15,0.3518397158640377,0.004720365614518673,nearest_radial_boundary_fraction_proxy_scaled * ((fluence_rate_mean_scaled * -0.2116010040040285) - ((-0.15576025430512322 - (nearest_radial_boundary_fraction_proxy_scaled * 0.12341834449797803)) * (-0.747252803634187 - rho_fraction_proxy_scaled))),nearest_radial_boundary_fraction_proxy_scaled*(fluence_rate_mean_scaled*(-0.2116010040040285) - (-rho_fraction_proxy_scaled - 0.747252803634187)*(-0.12341834449797803*nearest_radial_boundary_fraction_proxy_scaled - 0.15576025430512322)),0.650067426094705*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(-0.5573389308890469*fluence_rate_mean - (0.13837682327011004 - 0.8942864005316073*nearest_radial_boundary_fraction_proxy)*(1.99160003559059 - 4.80193626540531*rho_fraction_proxy) + 2.011473384309641) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('rho_fraction_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
