split,model,n_cases,n_elements_evaluated,micro_mae,micro_rmse,micro_r2,macro_mae,macro_rmse,macro_r2,worst_case_rmse,mean_top5_actual_rmse,mean_top5_actual_bias,mean_p95_relative_error,mean_p95_underprediction_fraction,mean_p99_relative_error,mean_p99_underprediction_fraction,mean_top5pct_hotspot_overlap,mean_top1pct_hotspot_overlap,mean_top1_recall_in_predicted_top5,max_prediction_abs_max_ratio
development_fit_diagnostic,v10_rotation_consensus,149,59653640,1.257532498860187,1.8032295494992,0.5945532808880236,1.2575324988601873,1.7759799507031984,0.5361517681215777,3.049304878585976,3.4918315413516674,-2.1686156517749597,0.04066157101494766,0.0051711187107064795,0.16181607937801598,0.15993082257573774,0.5069517970739087,0.502445541036145,0.8333310984317696,1.379245083384859
development_fit_diagnostic,mean_calibrated_consensus,149,59653640,1.209950765864116,1.7301314609758147,0.6267584654475499,1.2099507658641158,1.7026656587164999,0.5795793216217351,2.8116565287116653,3.810333500384326,-2.66653603465706,0.04603382432892614,0.03828553213549587,0.19697180826700636,0.1967219454598261,0.5069517970739087,0.502445541036145,0.8333310984317696,1.345166584133725
development_fit_diagnostic,full_consensus_tail,149,59653640,1.1967199187508601,1.662853554588832,0.65522182568134,1.1967199187508601,1.63261566875517,0.6105230468139765,2.9453445756672294,3.108399095758529,-1.8595557906622997,0.03769121294007224,0.005881519061226856,0.1619717804177157,0.16099870304538505,0.5765713542375621,0.5691087436053879,0.9345335872181512,1.4252968510928887
development_fit_diagnostic,frozen_rotation_selected_ensemble,149,59653640,1.195875879211084,1.6713401016595746,0.6516936223587405,1.1958758792110837,1.6426570699758356,0.607244616558536,2.8563102374508316,3.3748765542399957,-2.216641253851648,0.03585715086528049,0.02163521155367945,0.18310637759529153,0.1827094530838936,0.5549968115943973,0.5485185954984613,0.8894209817028608,1.3906246831995537
