fluence_rate_mean,fluence_rate_p95,temperature_mean,temperature_p95,weight_loss_rate_mean,weight_loss_rate_std,case_id,estimated_v10_mean_residual_mpa
3.9490442276000977,4.5900468826293945,399.2710266113281,408.4616088867188,0.5030649900436401,0.0440228655934333,case_39,-0.9842191414002563
3.476468086242676,4.402723789215088,375.6658325195313,416.1701965332031,0.3558333814144134,0.0554569438099861,case_40,-0.8409466651085795
4.481013298034668,4.902854919433594,383.3473205566406,424.3719177246094,0.2999007403850555,0.0306674931198358,case_42,-0.6887785256663186
4.455991268157959,4.886398792266846,383.7666931152344,426.8658752441406,0.2953096032142639,0.0284253749996423,case_43,-0.7869276974407642
3.421377658843994,4.3431549072265625,390.0741271972656,431.2918395996094,0.4716525375843048,0.0462924614548683,case_44,-0.6080439943561382
4.089926719665527,4.690937042236328,415.900634765625,438.6653137207031,0.3532792031764984,0.0611677840352058,case_45,-0.5917777427557454
3.431697368621826,4.369460105895996,385.2372741699219,425.9954833984375,0.4492833018302917,0.0318298153579235,case_47,-0.6376030264692725
3.426650285720825,4.351603031158447,405.2812194824219,434.8112487792969,0.3604381084442138,0.0630935654044151,case_48,-0.3078800603964451
3.473597764968872,4.401814937591553,385.604248046875,425.4900512695313,0.3456548154354095,0.0603737421333789,case_49,-0.530178972322676
3.5304033756256104,4.083449840545654,385.83099365234375,427.0550231933594,0.3277938067913055,0.0266861338168382,case_51,-1.3527611379578288
3.4609897136688232,4.405360221862793,389.7483520507813,428.3780517578125,0.4170320630073547,0.0497259832918643,case_52,-0.5172076024067778
3.480163097381592,4.408173084259033,388.8660583496094,428.88818359375,0.4751777052879333,0.0450370088219642,case_54,-0.7570447270515288
3.9566686153411865,4.530732154846191,391.56829833984375,431.0653076171875,0.3620691299438476,0.0552688166499137,case_56,-1.2826232731347158
3.4517061710357666,4.381138801574707,420.9454956054688,442.0559387207031,0.5291222929954529,0.0428076982498168,case_57,-0.6487276053469992
3.2952799797058105,3.9979400634765625,397.2033996582031,431.0664978027344,0.437208890914917,0.0247922614216804,case_58,-0.35792193244380544
3.414113521575928,4.321518898010254,415.2822570800781,437.5419616699219,0.5159759521484375,0.0432564616203308,case_59,-0.3977675012351636
3.585988759994507,4.4092559814453125,390.0577392578125,431.7008666992188,0.3576135337352752,0.0558004081249237,case_60,-1.0005364023734602
3.501136541366577,4.439974784851074,395.2786865234375,425.8003540039063,0.3529425859451294,0.0503299720585346,case_61,-0.39786837084799753
3.798898220062256,4.536083221435547,353.52325439453125,368.2245178222656,0.40302774310112,0.0459478944540023,case_62,-0.5629564428199685
4.257575988769531,4.785690784454346,392.8834533691406,425.2461242675781,0.4950523376464844,0.045140091329813,case_63,-0.8461769696346502
3.4654695987701416,4.380486011505127,365.7829895019531,395.7268676757813,0.3566097617149353,0.0552641712129116,case_64,-0.7775768532088314
4.957562446594238,5.1825032234191895,385.6255798339844,426.7341918945313,0.3400048613548279,0.0304559022188186,case_66,-0.5753383753277537
3.481675148010254,4.425694942474365,382.6053771972656,426.1247253417969,0.4159236252307892,0.0497010350227355,case_67,-0.5547054506276039
4.425922393798828,4.877762794494629,392.8239440917969,425.4644470214844,0.3605170845985412,0.055677156895399,case_68,-0.16995367915703508
3.414844036102295,4.331756114959717,382.49993896484375,424.4466552734375,0.3441344201564789,0.0483309514820575,case_69,-0.38992019654177845
3.42432165145874,4.346854209899902,391.5738220214844,425.13677978515625,0.609678328037262,0.0258737206459045,case_71,-0.5210389253365912
3.4638895988464355,4.408148765563965,352.4326477050781,370.5895690917969,0.359425276517868,0.0628086552023887,case_72,-0.9867616512565958
4.698200225830078,4.967726230621338,389.1913757324219,430.40179443359375,0.5048685073852539,0.0409205108880996,case_73,-1.1939225248852878
3.837376594543457,4.5571489334106445,390.3270568847656,431.7774658203125,0.3540834486484527,0.0346968248486518,case_74,-0.8685546325581122
