artifact,path,size_bytes,sha256
v11_completion,/Users/novwin/Documents/University/University of Manchester/毕设项目/Nuclear graphite/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_1/pilot_complete.json,641,bb11dd0e5dd47d47052518986e6faf8883bb56a434aebc54e5f176c27c2050ce
v11_composite,/Users/novwin/Documents/University/University of Manchester/毕设项目/Nuclear graphite/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_1/selected_composite_formula.csv,3887,fbf070549ceac74eb9f18510a0c46b6d0ed5f91a75e2fd2ed6d35e70b9d3727b
v11_case_metrics,/Users/novwin/Documents/University/University of Manchester/毕设项目/Nuclear graphite/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_1/selected_models_case_metrics.csv.gz,19814,cd750070d13215810723647e503489fa002edbdc3edab8d77f56922194b84b07
v11_tail_formula,/Users/novwin/Documents/University/University of Manchester/毕设项目/Nuclear graphite/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_1/stages/stage_tail_localised/selected_formula.csv,5005,a62e6005e4cbae190cbf07e22c55cdb56e0090ab4d19ee68944b7e25f51ed31a
v11_tail_scaling,/Users/novwin/Documents/University/University of Manchester/毕设项目/Nuclear graphite/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_1/training_cache/v11_tail_scaling.csv,2831,eb04669f1a3d9426bbf60237965242ab6d53a97ad71f2e0d5652a1297a5b19bd
v11_rbf_centres,/Users/novwin/Documents/University/University of Manchester/毕设项目/Nuclear graphite/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_1/training_cache/hotspot_rbf_centres.csv,579,01116b0d3a988cc32a1fde8285c8d0da8e97d4ed8a0efdd56374a2f2fd4660b2
v11_mean_model,/Users/novwin/Documents/University/University of Manchester/毕设项目/Nuclear graphite/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_1/training_cache/mean_calibration_model.json,880,a1561a9a3222b432f74e0a268e409a89fa0a97e8a9391fb6d5253f075d3d9dc0
