Complexity,Loss,Equation
1,0.3793706089345512,"-0.026703453616566012"
3,0.37463336032189215,"nearest_axial_boundary_fraction_proxy_scaled * 0.11450135020289817"
5,0.36562895349685187,"fluence_rate_mean_scaled * (nearest_radial_boundary_fraction_proxy_scaled * -0.17016923065531545)"
7,0.36196448356231126,"(nearest_axial_boundary_fraction_proxy_scaled - (theta_cos_scaled * theta_cos_scaled)) * 0.11516138626066873"
8,0.3617831585281671,"(theta_cos_scaled * boundary_corner_proximity_proxy_scaled) * (theta_cos_scaled * 0.15756379759227773)"
9,0.35930854091316217,"(nearest_radial_boundary_fraction_proxy_scaled - (nearest_axial_boundary_fraction_proxy_scaled - (theta_cos_scaled * theta_cos_scaled))) * -0.11122823437618902"
11,0.34976097410487883,"0.11290799354214102 * ((nearest_axial_boundary_fraction_proxy_scaled - (fluence_rate_mean_scaled * nearest_radial_boundary_fraction_proxy_scaled)) - (theta_cos_scaled * theta_cos_scaled))"
15,0.34823736251020576,"(((nearest_axial_boundary_fraction_proxy_scaled - (fluence_rate_p95_scaled * nearest_radial_boundary_fraction_proxy_scaled)) - -0.6094550479285884) - (theta_cos_scaled * (theta_cos_scaled + 0.5082292523537769))) * 0.1536109411152608"
17,0.3410931837827207,"(gauss(nearest_radial_boundary_fraction_proxy_scaled + 0.727500526181665) * (nearest_radial_boundary_fraction_proxy_scaled - (nearest_axial_boundary_fraction_proxy_scaled - (theta_cos_scaled * theta_cos_scaled)))) * -0.31894025427761685"
19,0.3402861836873773,"(gauss(nearest_radial_boundary_fraction_proxy_scaled + 0.7371007459595054) * (nearest_radial_boundary_fraction_proxy_scaled - ((nearest_axial_boundary_fraction_proxy_scaled * 0.6975553110168109) - (theta_cos_scaled * theta_cos_scaled)))) * -0.3490047057115601"
21,0.339370960151227,"gauss(nearest_radial_boundary_fraction_proxy_scaled + 0.7133265824495362) * ((nearest_radial_boundary_fraction_proxy_scaled - ((nearest_axial_boundary_fraction_proxy_scaled - ((theta_cos_scaled * 1.4789393420933246) * theta_cos_scaled)) * 0.5075336988878302)) * -0.4496963761354912)"
23,0.3390071574706595,"(nearest_radial_boundary_fraction_proxy_scaled - (((nearest_radial_boundary_fraction_proxy_scaled - (nearest_axial_boundary_fraction_proxy_scaled - theta_cos_scaled)) * -0.42122146255886767) - (theta_cos_scaled * theta_cos_scaled))) * (gauss(nearest_radial_boundary_fraction_proxy_scaled + 0.6930364753645695) * -0.3906730510905844)"
25,0.3388254229876304,"(gauss(nearest_radial_boundary_fraction_proxy_scaled + 0.6907856726081991) * (nearest_radial_boundary_fraction_proxy_scaled - (((nearest_radial_boundary_fraction_proxy_scaled - (nearest_axial_boundary_fraction_proxy_scaled - (theta_cos_scaled * 0.617047320002185))) * -0.4951366992323595) - (theta_cos_scaled * theta_cos_scaled)))) * -0.37544093035707116"
