iteration,case_id,legacy_split,similarity_group,outer_fold,model,gain,v12_signature_sha256,n_elements,mae,rmse,r2,bias_predicted_minus_actual,top5_actual_rmse,top5_actual_bias,actual_mean,predicted_mean,actual_p95,predicted_p95,p95_relative_error,p95_underprediction_fraction,actual_p99,predicted_p99,p99_relative_error,p99_underprediction_fraction,actual_max,predicted_max,max_relative_error,prediction_abs_max_ratio,top5pct_hotspot_overlap,top1pct_hotspot_overlap,top1_recall_in_predicted_top5,negative_prediction_fraction,sum_absolute_error,sum_squared_error,actual_sum,actual_squared_sum
1,case_133,train,group_101,0,v12_adaptive_gain_nested_oof,1.0313836662913192,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,400360,1.0183424913545567,1.476259629123757,0.6594000859573128,-0.026267970926881237,2.9607574838078543,-1.7640781131711614,4.494560615819248,4.468292644892367,8.05308094024658,8.284392957485716,0.028723418894638947,0.0,12.81892926216123,10.898249495350264,0.14983152863479848,0.14983152863479848,28.935829162597656,23.345141436330856,0.1932098677681337,0.8067901322318662,0.5653911479668299,0.6001498501498501,0.8728771228771228,0.0425766809871116,407703.5998387103,872521.5603295742,1799442.288149394,10649422.287634766
