iteration,case_id,legacy_split,similarity_group,outer_fold,model,gain,v12_signature_sha256,n_elements,mae,rmse,r2,bias_predicted_minus_actual,top5_actual_rmse,top5_actual_bias,actual_mean,predicted_mean,actual_p95,predicted_p95,p95_relative_error,p95_underprediction_fraction,actual_p99,predicted_p99,p99_relative_error,p99_underprediction_fraction,actual_max,predicted_max,max_relative_error,prediction_abs_max_ratio,top5pct_hotspot_overlap,top1pct_hotspot_overlap,top1_recall_in_predicted_top5,negative_prediction_fraction,sum_absolute_error,sum_squared_error,actual_sum,actual_squared_sum
1,case_105,train,group_083,2,v12_adaptive_gain_nested_oof,0.9756571667006986,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,400360,0.9437237352130786,1.3440413159740743,0.6243759129392659,0.09321635002503485,2.264954606137708,-1.106800815363522,4.1177261345419325,4.210942484566967,6.899764347076416,7.47885745758902,0.08392940416261875,0.0,10.9968593406677,9.686957514060014,0.11911599357859508,0.11911599357859508,24.234914779663086,20.45280592360672,0.15606033239407757,0.8439396676059224,0.5697871915276251,0.6146353646353646,0.8786213786213786,0.03583025277250475,377829.23462990817,723229.144559385,1648572.8352252082,8713778.17665891
