iteration,case_id,legacy_split,similarity_group,outer_fold,model,gain,v12_signature_sha256,n_elements,mae,rmse,r2,bias_predicted_minus_actual,top5_actual_rmse,top5_actual_bias,actual_mean,predicted_mean,actual_p95,predicted_p95,p95_relative_error,p95_underprediction_fraction,actual_p99,predicted_p99,p99_relative_error,p99_underprediction_fraction,actual_max,predicted_max,max_relative_error,prediction_abs_max_ratio,top5pct_hotspot_overlap,top1pct_hotspot_overlap,top1_recall_in_predicted_top5,negative_prediction_fraction,sum_absolute_error,sum_squared_error,actual_sum,actual_squared_sum
1,case_16,train,group_011,3,v12_adaptive_gain_nested_oof,0.9962846730461388,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,400360,1.2936242491713583,1.840364679443759,0.6443689780212375,-0.08307952682855255,3.4803931482190396,-1.9153637247506927,5.6254299529863765,5.542350426157825,9.801409292221068,10.345812407952325,0.0555433509100905,0.0,15.720469598770103,13.63528263192848,0.13264151899156748,0.13264151899156748,34.04954528808594,29.524847831258825,0.13288569402453435,0.8671143059754657,0.5664901588570287,0.6058941058941059,0.8683816183816184,0.04353332001198921,517915.40439824504,1355996.1605128557,2252197.135977626,16482507.138438579
