iteration,case_id,legacy_split,similarity_group,outer_fold,model,gain,v12_signature_sha256,n_elements,mae,rmse,r2,bias_predicted_minus_actual,top5_actual_rmse,top5_actual_bias,actual_mean,predicted_mean,actual_p95,predicted_p95,p95_relative_error,p95_underprediction_fraction,actual_p99,predicted_p99,p99_relative_error,p99_underprediction_fraction,actual_max,predicted_max,max_relative_error,prediction_abs_max_ratio,top5pct_hotspot_overlap,top1pct_hotspot_overlap,top1_recall_in_predicted_top5,negative_prediction_fraction,sum_absolute_error,sum_squared_error,actual_sum,actual_squared_sum
1,case_181,train,group_144,3,v12_adaptive_gain_nested_oof,0.8642887544961957,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,400360,1.1496591977265127,1.5503793366576941,0.6281862726634473,-0.3758210528208672,3.0294637977538303,-1.6450093339822398,4.400496773867756,4.024675721046888,8.348705530166626,8.111193211214918,0.02844899943991293,0.02844899943991293,12.506495037078853,11.181835343543154,0.10591774031080574,0.10591774031080574,29.049291610717773,25.842808318897234,0.11038077398890869,0.8896192260110913,0.606204416025577,0.5784215784215784,0.9013486513486514,0.05211309821160955,460277.5564017866,962335.7584055732,1761782.888385695,10340940.005454496
