iteration,case_id,legacy_split,similarity_group,outer_fold,model,gain,v12_signature_sha256,n_elements,mae,rmse,r2,bias_predicted_minus_actual,top5_actual_rmse,top5_actual_bias,actual_mean,predicted_mean,actual_p95,predicted_p95,p95_relative_error,p95_underprediction_fraction,actual_p99,predicted_p99,p99_relative_error,p99_underprediction_fraction,actual_max,predicted_max,max_relative_error,prediction_abs_max_ratio,top5pct_hotspot_overlap,top1pct_hotspot_overlap,top1_recall_in_predicted_top5,negative_prediction_fraction,sum_absolute_error,sum_squared_error,actual_sum,actual_squared_sum
1,case_116,train,group_011,3,v12_adaptive_gain_nested_oof,1.016531456383245,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,400360,1.2925598203009645,1.8300829646369285,0.6348628953927893,-0.1191945400681997,3.546845272179046,-2.233089636266346,5.529623456611647,5.410428916543447,9.626658058166502,9.922711936499613,0.030753546718319636,0.0,15.341071567535392,13.016577454235387,0.15152097446824214,0.15152097446824214,35.28178024291992,27.841022038722528,0.21089520293383007,0.7891047970661699,0.5553002297931862,0.6163836163836164,0.8808691308691309,0.04040113897492257,517489.2496556941,1340887.1762983995,2213840.047089039,15913985.933657542
