iteration,case_id,legacy_split,similarity_group,outer_fold,model,gain,v12_signature_sha256,n_elements,mae,rmse,r2,bias_predicted_minus_actual,top5_actual_rmse,top5_actual_bias,actual_mean,predicted_mean,actual_p95,predicted_p95,p95_relative_error,p95_underprediction_fraction,actual_p99,predicted_p99,p99_relative_error,p99_underprediction_fraction,actual_max,predicted_max,max_relative_error,prediction_abs_max_ratio,top5pct_hotspot_overlap,top1pct_hotspot_overlap,top1_recall_in_predicted_top5,negative_prediction_fraction,sum_absolute_error,sum_squared_error,actual_sum,actual_squared_sum
1,case_29,validation,group_021,1,v12_adaptive_gain_nested_oof,1.0860535910152702,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,400360,0.8567032641983515,1.1617256990862581,-0.07254065414154676,0.04241262776485888,1.4096561880151672,0.1407910607369592,2.033673969191559,2.0760865969564177,3.50241869688034,4.658821574932959,0.3301726544238257,0.0,5.4425946283340405,6.343479244814874,0.16552484210211899,0.0,12.888184547424316,14.133119142705594,0.09659503172850482,1.096595031728505,0.45853731641522627,0.5561938061938062,0.8291708291708292,0.10122639624338095,342989.718854452,540328.4983429522,814201.7103055324,2159604.5231728796
