iteration,case_id,legacy_split,similarity_group,outer_fold,model,gain,v12_signature_sha256,n_elements,mae,rmse,r2,bias_predicted_minus_actual,top5_actual_rmse,top5_actual_bias,actual_mean,predicted_mean,actual_p95,predicted_p95,p95_relative_error,p95_underprediction_fraction,actual_p99,predicted_p99,p99_relative_error,p99_underprediction_fraction,actual_max,predicted_max,max_relative_error,prediction_abs_max_ratio,top5pct_hotspot_overlap,top1pct_hotspot_overlap,top1_recall_in_predicted_top5,negative_prediction_fraction,sum_absolute_error,sum_squared_error,actual_sum,actual_squared_sum
1,case_114,train,group_090,2,v12_adaptive_gain_nested_oof,1.009893417420282,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,400360,0.8869789442229012,1.273064285187906,0.6204790084946543,0.09516381064454868,2.1083286652202307,-0.9828725678685418,3.8466171109917005,3.941780921636249,6.512721204757687,7.108044324065357,0.09140927434031312,0.0,10.346745529174791,9.259910039168718,0.10504128925772031,0.10504128925772031,23.000751495361328,19.607965970431824,0.14750759450680312,0.8524924054931969,0.5626436207413328,0.6133866133866134,0.8768731268731269,0.03784344090318713,355110.89010908076,648860.5190511171,1540031.6265566372,7633594.826299875
