iteration,case_id,legacy_split,similarity_group,outer_fold,model,gain,v12_signature_sha256,n_elements,mae,rmse,r2,bias_predicted_minus_actual,top5_actual_rmse,top5_actual_bias,actual_mean,predicted_mean,actual_p95,predicted_p95,p95_relative_error,p95_underprediction_fraction,actual_p99,predicted_p99,p99_relative_error,p99_underprediction_fraction,actual_max,predicted_max,max_relative_error,prediction_abs_max_ratio,top5pct_hotspot_overlap,top1pct_hotspot_overlap,top1_recall_in_predicted_top5,negative_prediction_fraction,sum_absolute_error,sum_squared_error,actual_sum,actual_squared_sum
1,case_139,train,group_106,1,v12_adaptive_gain_nested_oof,0.9859439125000657,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,400360,1.0796027743023566,1.5325070714347313,0.6579517220453501,-0.19521255258389228,3.1710445141576167,-2.0008202795728818,4.656545949523149,4.461333396939256,8.312557744979857,8.37275318001948,0.007241505789956854,0.0,13.217778148651119,11.02859254956175,0.16562432615142478,0.16562432615142478,29.612136840820312,23.88072559572001,0.1935493975294467,0.8064506024705533,0.5683884503946448,0.5819180819180819,0.8608891108891109,0.04588620241782396,432229.7667196915,940276.6576516218,1864294.736351088,11430133.002508514
