Complexity,Loss,Equation
1,0.3882101667005226,"-0.08982920595829964"
3,0.38484605642019887,"hotspot_rbf_max_proxy_scaled * 0.125844733792853"
4,0.38274463606236075,"v10_normalised_shape_proxy_scaled * 0.1505646553480233"
5,0.37985627632022445,"(fluence_rate_scaled * -0.08145363471457784) * fluence_rate_scaled"
6,0.37840395259148046,"abs(fluence_rate_scaled) * -0.16916172855046513"
8,0.3758475118724775,"(abs(fluence_rate_scaled) + -0.477912679172939) * -0.30191641238654526"
10,0.3756446439700926,"(abs(fluence_rate_scaled + fluence_rate_scaled) + -0.9533629181570157) * -0.13682978443068092"
11,0.37506637736607334,"tanh((fluence_rate_scaled * fluence_rate_scaled) - 0.3250931302738843) * -0.3857916171025086"
13,0.37057228262007896,"(rho_fraction_proxy_scaled - 0.003363371738763181) * (0.17381650421430506 - gauss(signed_radial_position_proxy_scaled + -0.1885755336099871))"
15,0.3678985684919887,"rho_fraction_proxy_scaled * ((rho_fraction_proxy_scaled * -0.0477683225282982) - (gauss(rho_fraction_proxy_scaled * 1.2637976730609128) + -0.09894201821306284))"
17,0.366752240793907,"(((rho_fraction_proxy_scaled * -0.0352617743030757) - gauss(rho_fraction_proxy_scaled * 1.437477584042395)) + 0.07008038540936676) * (rho_fraction_proxy_scaled * 1.3696372288204264)"
19,0.3659554848213732,"((((rho_fraction_proxy_scaled * -0.032045565906967485) - gauss((rho_fraction_proxy_scaled * 1.415374333095367) + -0.1089678656141697)) + 0.07619835452588161) * 1.39124130014649) * rho_fraction_proxy_scaled"
21,0.3640020632343506,"((((nearest_radial_boundary_fraction_proxy_scaled * 0.12958139332130622) - (gauss(rho_fraction_proxy_scaled * (rho_fraction_proxy_scaled + -0.047281839315111186)) + -0.3286853300692902)) * rho_fraction_proxy_scaled) - 0.054589736424332035) * 1.2206820320849427"
25,0.36319222038086274,"(((((nearest_radial_boundary_fraction_proxy_scaled * 0.114822540885495) - (gauss((rho_fraction_proxy_scaled * rho_fraction_proxy_scaled) + 0.15140986702880332) + -0.28476738706456106)) * rho_fraction_proxy_scaled) - 0.05358971812756588) / 0.6687735222417466) * 0.9566444558805519"
