stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,0,1,0.3863332333734717,0.0,-0.08485015035387722,-0.08485015035387722,0.3037636415639999,[],CONST,"{""features"": [], ""operators"": []}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,1,3,0.3761809138211767,0.0133150572397082,hotspot_rbf_max_proxy_scaled * 0.1760572236671618,hotspot_rbf_max_proxy_scaled*0.1760572236671618,0.7608141773159497*hotspot_rbf_max_proxy - 0.1841411715309813,"[""hotspot_rbf_max_proxy_scaled""]","Mul(CONST, Symbol('hotspot_rbf_max_proxy_scaled'))","{""features"": [""hotspot_rbf_max_proxy_scaled""], ""operators"": [""Mul""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,2,5,0.3742601539710596,0.0025595135006874,-0.07143018480863655 - (hotspot_rbf_max_proxy_scaled * -0.17079340932163137),-(-0.17079340932163137)*hotspot_rbf_max_proxy_scaled - 0.07143018480863655,0.73806711532427747*hotspot_rbf_max_proxy - 0.22136270936005423,"[""hotspot_rbf_max_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('hotspot_rbf_max_proxy_scaled')), CONST))","{""features"": [""hotspot_rbf_max_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,3,7,0.3739464028626561,0.0004193375798811,gauss(fluence_rate_scaled) - 0.675032968997469,-1*0.675032968997469 + exp(-fluence_rate_scaled**2),-0.140064990382972 + 0.75201889639386*exp(-(2.13075250589145*fluence_rate - 7.83898289126521)**2),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, exp(Pow(Symbol('fluence_rate_scaled'), Integer(2)))), CONST), exp(Mul(Integer(-1), Pow(Symbol('fluence_rate_scaled'), Integer(2)))))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,4,8,0.3716846489239485,0.0060667024803996,(abs(fluence_rate_scaled) + -0.5291305249935048) * -0.28910375723376,(Abs(fluence_rate_scaled) - 0.5291305249935048)*(-0.28910375723376),0.4826116130195093 - 0.217411488458251*Abs(2.13075250589145*fluence_rate - 7.83898289126521),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Abs(Symbol('fluence_rate_scaled'))), CONST))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,5,9,0.3682843023051836,0.0091905763012147,gauss((signed_angular_position_proxy_scaled - 0.4862636536269704) * -16.153870466096272),exp(-260.94753103541739*(signed_angular_position_proxy_scaled - 1*0.4862636536269704)**2),0.367572557991976 + 0.75201889639386*exp(-260.94753103541739*(2.08887119255503*signed_angular_position_proxy - 0.4862636536269704 + 0.140370331351918)**2),"[""signed_angular_position_proxy_scaled""]","Mul(CONST, exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,6,11,0.3610965055267276,0.0098549747867949,gauss((signed_angular_position_proxy_scaled - 0.47314255964674073) * -8.562388802250487) - 0.19013063527059035,-1*0.19013063527059035 + exp(-73.31450200090453*(signed_angular_position_proxy_scaled - 1*0.47314255964674073)**2),0.22459072748512287 + 0.75201889639386*exp(-73.31450200090453*(2.08887119255503*signed_angular_position_proxy - 0.47314255964674073 + 0.140370331351918)**2),"[""signed_angular_position_proxy_scaled""]","Mul(Integer(-1), CONST, Add(CONST, Mul(CONST, exp(Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))), exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,7,13,0.3590657041706198,0.0028199296099387,gauss((0.4807799265741781 - signed_angular_position_proxy_scaled) / 0.08527228738924492) + -0.1673889902554542,-0.1673889902554542 + exp(-137.5257981850742*(0.4807799265741781 - signed_angular_position_proxy_scaled)**2),0.2416928742715865 + 0.75201889639386*exp(-137.5257981850742*(0.34040959522226 - 2.08887119255503*signed_angular_position_proxy)**2),"[""signed_angular_position_proxy_scaled""]","Mul(Integer(-1), CONST, Add(CONST, Mul(CONST, exp(Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))), exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,8,15,0.3512874019966919,0.0109503470920437,(nearest_radial_boundary_fraction_proxy_scaled + 0.7720981300547851) * gauss((signed_angular_position_proxy_scaled - 0.4802839711902547) / -0.07082533236721585),(nearest_radial_boundary_fraction_proxy_scaled + 0.7720981300547851)*exp(-199.3529916949083*(signed_angular_position_proxy_scaled - 1*0.4802839711902547)**2),0.75201889639386*(7.38407920683658*nearest_radial_boundary_fraction_proxy - 1.802484555287768)*exp(-199.3529916949083*(2.08887119255503*signed_angular_position_proxy - 0.4802839711902547 + 0.140370331351918)**2) + 0.367572557991976,"[""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST), exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",3,1,warm_start_checkpoint,3,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,9,17,0.3406708211571821,0.0153440101665663,((nearest_radial_boundary_fraction_proxy_scaled + 0.9486384005574655) * gauss((signed_angular_position_proxy_scaled - 0.4800358534290066) / 0.07981897008891614)) - 0.17651817221258573,(nearest_radial_boundary_fraction_proxy_scaled + 0.9486384005574655)*exp(-156.9595556331773*(signed_angular_position_proxy_scaled - 1*0.4800358534290066)**2) - 1*0.17651817221258573,0.75201889639386*(7.38407920683658*nearest_radial_boundary_fraction_proxy - 1.625944284785088)*exp(-156.9595556331773*(2.08887119255503*signed_angular_position_proxy - 0.4800358534290066 + 0.140370331351918)**2) + 0.2348275569312057,"[""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST, Mul(CONST, exp(Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))), exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",3,1,warm_start_checkpoint,3,1
