iteration,split,model,n_cases,n_elements_evaluated,micro_mae,micro_rmse,micro_r2,macro_mae,macro_rmse,macro_r2,worst_case_rmse,mean_top5_actual_rmse,mean_top5_actual_bias,mean_p95_relative_error,mean_p95_underprediction_fraction,mean_p99_relative_error,mean_p99_underprediction_fraction,mean_top5pct_hotspot_overlap,mean_top1pct_hotspot_overlap,mean_top1_recall_in_predicted_top5,max_prediction_abs_max_ratio,evaluation_seconds_total
3,internal_test,deployable_hierarchical,15,6005400,0.3795707544001848,0.5697611290012985,0.9608150759045108,0.37957075440018484,0.5474311056723765,0.9604021659299173,0.9563841827752787,1.0083788877662396,-0.401923755965282,0.01946517086108936,0.01377907793564143,0.028970661741372458,0.026648800436162752,0.888896659672961,0.8915584415584414,1.0,1.0057538668535921,140.8261880830396
3,internal_test,direct_context_control,15,6005400,0.42396802644423964,0.612147601118181,0.9547680115883653,0.42396802644423964,0.5949871968409749,0.9538786656380824,0.9861589470848621,1.0946678725855106,-0.40092085240146225,0.02361750789497603,0.018111092773797553,0.03151365451728665,0.02793859633695258,0.8792286941752424,0.8685481185481186,1.0,1.0357885787223788,140.8261880830396
3,internal_test,oracle_hierarchical,15,6005400,0.36813417906894974,0.5547145706028473,0.962857381022438,0.36813417906894974,0.5359997925356219,0.9626536870602664,0.8994467562245512,0.9055592927634256,-0.15552748053892498,0.010278325676922754,0.000552507021902876,0.009095617791874143,0.00621304441198456,0.888896659672961,0.8915584415584414,1.0,1.0054538304378342,140.8261880830396
3,validation,deployable_hierarchical,15,6005400,0.4498843325308561,0.677135249229708,0.934650305988299,0.449884332530856,0.6193632545064232,0.9340975536016212,1.4721443655540023,1.1666539657535016,-0.5081956309833523,0.02854059685071131,0.017932935658125936,0.04842873773738495,0.04448254414291311,0.8705997935191659,0.8595571095571094,0.9997668997668998,1.0079966699043847,140.8261880830396
3,validation,direct_context_control,15,6005400,0.5318876775213169,0.7771865590463221,0.9139118695842814,0.5318876775213168,0.7116513482963894,0.899466248106314,1.4599055329055501,1.2563698853262173,-0.2051270946869269,0.04591901785092687,0.014354360236273615,0.046033756268455385,0.027196728328539223,0.8610050954141272,0.8461871461871463,0.9999000999000999,1.1583721387259385,140.8261880830396
3,validation,oracle_hierarchical,15,6005400,0.42663582942278494,0.6646891941290443,0.9370305426070105,0.4266358294227849,0.6016817173828828,0.9386523935662582,1.5230242070657687,1.0411439082542688,-0.27473434818161035,0.013893957723736323,0.0016286391322522195,0.02805588563838342,0.024387638736100555,0.8705997935191659,0.8595571095571094,0.9997668997668998,1.0136686470197436,140.8261880830396
