case_id,n_elements,all_elements_used,case_equaliser,coordinate_source,q90,q95,q99,raw_weight_mean,normalised_weight_mean,normalised_weight_min,normalised_weight_max,iteration
case_181,400360,True,1.0,derived_from_exported_xy,6.973642206192021,8.348705530166626,12.506495037078853,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,2
case_182,400360,True,1.0,derived_from_exported_xy,6.643274450302125,8.005867195129394,12.821896562576253,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,2
case_183,400360,True,1.0,derived_from_exported_xy,7.320832157135011,8.673352289199828,13.893857116699213,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,2
case_184,400360,True,1.0,derived_from_exported_xy,6.694358062744142,7.875815033912657,12.749776926040594,1.240003996403237,1.0000000000000007,0.8064490137939926,6.451592110351941,2
case_185,400360,True,1.0,derived_from_exported_xy,6.59258804321289,7.666236424446105,12.235298709869317,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,2
case_186,400360,True,1.0,derived_from_exported_xy,6.350747919082642,7.5299984931945785,11.554426622390743,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,2
case_187,400360,True,1.0,derived_from_exported_xy,6.920290899276734,8.103256320953365,13.128380126953111,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,2
case_188,400360,True,1.0,derived_from_exported_xy,6.823497581481936,8.110652208328247,13.086825618743863,1.240003996403237,0.9999999999999997,0.8064490137939926,6.451592110351941,2
case_191,400360,True,1.0,derived_from_exported_xy,6.874036741256715,8.205350446701049,13.111052494049055,1.240003996403237,0.9999999999999997,0.8064490137939926,6.451592110351941,2
case_192,400360,True,1.0,derived_from_exported_xy,6.916901445388796,8.175111389160156,12.946696014404287,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,2
case_193,400360,True,1.0,derived_from_exported_xy,6.316708660125733,7.433103251457213,11.889664096832272,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,2
case_195,400360,True,1.0,derived_from_exported_xy,7.18097734451294,8.506486845016479,13.599721879959082,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,2
case_196,400360,True,1.0,derived_from_exported_xy,7.140284776687623,8.420341682434081,13.27775411605834,1.240003996403237,0.9999999999999997,0.8064490137939926,6.451592110351941,2
case_197,400360,True,1.0,derived_from_exported_xy,6.705656909942628,7.936916875839233,12.379508867263791,1.240003996403237,1.0000000000000002,0.8064490137939926,6.451592110351941,2
case_199,400360,True,1.0,derived_from_exported_xy,7.3570445060730005,8.71670413017273,13.672717103958115,1.240003996403237,0.9999999999999999,0.8064490137939926,6.451592110351941,2
case_200,400360,True,1.0,derived_from_exported_xy,6.519919538497925,7.528428196907043,12.027814435958856,1.240003996403237,1.0,0.8064490137939926,6.451592110351941,2
