stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,0,1,0.3929130917994244,0.0,-0.032534538086785234,-0.032534538086785234,0.17241254311754645,[],CONST,"{""features"": [], ""operators"": []}",5,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,1,3,0.3783640990415767,0.018865744980410208,z_scaled * 0.20546107737974942,z_scaled*0.20546107737974942,0.00060187882214819459*z - 0.086194067830310416,"[""z_scaled""]","Mul(CONST, Symbol('z_scaled'))","{""features"": [""z_scaled""], ""operators"": [""Mul""]}",5,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,2,5,0.3602186935125478,0.024572814003416647,rho_scaled * (nearest_axial_boundary_fraction_proxy_scaled * 0.302602625844532),rho_scaled*nearest_axial_boundary_fraction_proxy_scaled*0.302602625844532,0.238915196182388*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(0.0518222130818483*rho - 9.47986999444844) + 0.198099681581775,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_scaled""]","Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_scaled'))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_scaled""], ""operators"": [""Mul""]}",5,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,3,7,0.3465396443219766,0.019357051637057365,((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) * 0.23313974591246608,(-nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled)*nearest_axial_boundary_fraction_proxy_scaled*0.23313974591246608,0.18407185984303454*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 2.4118969586272*signed_radial_position_proxy + 2.0795084413989) + 0.198099681581775,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Add(Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Mul(Integer(-1), Symbol('signed_radial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,4,9,0.3331396618391421,0.01971770936786226,(((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) + signed_axial_position_proxy_scaled) * 0.2176772219615439,(nearest_axial_boundary_fraction_proxy_scaled*(-nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled) + signed_axial_position_proxy_scaled)*0.2176772219615439,0.28166878700616*signed_axial_position_proxy + 0.171863664580686*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 2.4118969586272*signed_radial_position_proxy + 2.0795084413989) + 0.179710178133321,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('signed_axial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,5,11,0.3279627368578119,0.007830906093792599,(((nearest_axial_boundary_fraction_proxy_scaled * (nearest_axial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled)) + z_scaled) - 1.1814435179909566) * 0.24919484705130956,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled) + z_scaled - 1*1.1814435179909566)*0.24919484705130956,0.00072999277012174607*z + 0.19674791520643244*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(6.34896758686985*nearest_axial_boundary_fraction_proxy + 4.82379391683032*rho_fraction_proxy - 4.24269782684446) - 0.37915445008149621,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""z_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2))), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('z_scaled')), CONST))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""z_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,6,12,0.3279541938045553,2.6049192688005584e-05,(((nearest_axial_boundary_fraction_proxy_scaled + rho_within_case_z_scaled) * nearest_axial_boundary_fraction_proxy_scaled) + (z_scaled - 1.1814435179909566)) * 0.24919484705130956,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled + rho_within_case_z_scaled) + z_scaled - 1*1.1814435179909566)*0.24919484705130956,0.00072999277012174607*z + 0.19674791520643244*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(6.34896758686985*nearest_axial_boundary_fraction_proxy + 0.901844805782989*rho_within_case_z - 1.26861446029357) - 0.37915445008149621,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_within_case_z_scaled"", ""z_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2))), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_within_case_z_scaled')), Mul(CONST, Symbol('z_scaled')), CONST))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_within_case_z_scaled"", ""z_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,7,13,0.3161738557974017,0.03658170672753261,((z_scaled - 1.3684913017040594) + (nearest_axial_boundary_fraction_proxy_scaled * (signed_radial_position_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled)))) * 0.21651171111267106,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled) + z_scaled - 1*1.3684913017040594)*0.21651171111267106,0.00063425061003125342*z + 0.17094345361974668*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 7.28718952316989*nearest_radial_boundary_fraction_proxy + 2.4118969586272*signed_radial_position_proxy + 0.576769440580736) - 0.33541931153810986,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled')), Mul(CONST, Symbol('z_scaled')), CONST))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,8,15,0.3125216728435986,0.005809209499084493,((nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled + 1.0579346174827644)) - nearest_radial_boundary_fraction_proxy_scaled))) + -1.4063771412065917) * 0.23121181371193425,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled*(nearest_radial_boundary_fraction_proxy_scaled + 1.0579346174827644) - nearest_radial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled) - 1.4063771412065917)*0.23121181371193425,0.18254969096353164*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 4.82379391683032*rho_fraction_proxy + (6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(7.28718952316989*nearest_radial_boundary_fraction_proxy - 1.3496356915972099) - 0.33238851694632) - 0.058634030923663315,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), CONST))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,9,17,0.3015574350422998,0.017856662096777363,((signed_axial_position_proxy_scaled - 1.4744543259524623) + (nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled + 1.124293834004041)) - nearest_radial_boundary_fraction_proxy_scaled)))) * 0.21369525038295972,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled*(nearest_radial_boundary_fraction_proxy_scaled + 1.124293834004041) - nearest_radial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled) + signed_axial_position_proxy_scaled - 1*1.4744543259524623)*0.21369525038295972,0.27651621709404044*signed_axial_position_proxy + 0.16871976086129491*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 4.82379391683032*rho_fraction_proxy + (6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(7.28718952316989*nearest_radial_boundary_fraction_proxy - 1.283276475075933) - 0.33238851694632) - 0.068723003773452552,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('signed_axial_position_proxy_scaled')), CONST))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",5,1,warm_start_checkpoint
