stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode
v10_physical_residual,v10_i4_physical_signed_residual_pilot,0,1,0.3810862198568522,0.0,-0.04861537752602278,-0.04861537752602278,-0.001959534221136508,[],CONST,"{""features"": [], ""operators"": []}",2,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,1,3,0.3809429602471958,0.00018799754010017628,weight_loss_rate_std_scaled * 0.05221722860483243,weight_loss_rate_std_scaled*0.05221722860483243,3.559446103746384*weight_loss_rate_std - 0.1457199515876179,"[""weight_loss_rate_std_scaled""]","Mul(CONST, Symbol('weight_loss_rate_std_scaled'))","{""features"": [""weight_loss_rate_std_scaled""], ""operators"": [""Mul""]}",2,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,2,5,0.3667907895985681,0.018929011680144617,nearest_radial_boundary_fraction_proxy_scaled * (fluence_rate_mean_scaled * -0.17871303807881175),nearest_radial_boundary_fraction_proxy_scaled*fluence_rate_mean_scaled*(-0.17871303807881175),-0.1161755246734582*(2.63391439710955*fluence_rate_mean - 9.50597278012606)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled'))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Mul""]}",2,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,3,7,0.3650753348665326,0.0023439503705908523,((nearest_radial_boundary_fraction_proxy_scaled * fluence_rate_mean_scaled) + 0.365733342435812) * -0.1836637448193306,(fluence_rate_mean_scaled*nearest_radial_boundary_fraction_proxy_scaled + 0.365733342435812)*(-0.1836637448193306),-0.119393817861617*(2.63391439710955*fluence_rate_mean - 9.50597278012606)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573) - 0.01402256095687424,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,4,9,0.3644351005221081,0.0008776221390956963,(((nearest_radial_boundary_fraction_proxy_scaled + 0.21182613674541695) * fluence_rate_mean_scaled) * -0.19324417083034132) - 0.06577856430581783,(nearest_radial_boundary_fraction_proxy_scaled + 0.21182613674541695)*fluence_rate_mean_scaled*(-0.19324417083034132) - 1*0.06577856430581783,-0.1256217407394855*(2.63391439710955*fluence_rate_mean - 9.50597278012606)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.1714263592403166) - 0.01311676287466055,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('fluence_rate_mean_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,5,11,0.3637493432617456,0.0009417359419602454,((nearest_radial_boundary_fraction_proxy_scaled * (fluence_rate_mean_scaled * 3.533202124658164)) - (-1.2035024444345295 - rho_scaled)) * -0.05517886590459501,(nearest_radial_boundary_fraction_proxy_scaled*fluence_rate_mean_scaled*3.533202124658164 - (-rho_scaled - 1.2035024444345295))*(-0.05517886590459501),-0.001849179143867034*rho - 0.12673590132511*(2.63391439710955*fluence_rate_mean - 9.50597278012606)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573) + 0.32520258599261429,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('rho_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,6,13,0.3576977283285532,0.008388358773060229,nearest_radial_boundary_fraction_proxy_scaled * ((fluence_rate_mean_scaled * -0.2119055230614407) - ((rho_fraction_proxy_scaled - -0.7963769054116318) * (nearest_radial_boundary_fraction_proxy_scaled * 0.047040182553497456))),nearest_radial_boundary_fraction_proxy_scaled*(fluence_rate_mean_scaled*(-0.2119055230614407) - 0.047040182553497456*nearest_radial_boundary_fraction_proxy_scaled*(rho_fraction_proxy_scaled - 1*(-0.7963769054116318))),0.650067426094705*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(-0.5581410080185591*fluence_rate_mean - 0.047040182553497456*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(4.80193626540531*rho_fraction_proxy - 2.73885283922478 + 0.7963769054116318) + 2.014368134180431) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'))))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,7,15,0.356071169102883,0.002278835694783718,nearest_radial_boundary_fraction_proxy_scaled * ((fluence_rate_mean_scaled * -0.20905537699905122) - (0.0863742346267142 - (((-1.3517480702964206 - rho_fraction_proxy_scaled) * nearest_radial_boundary_fraction_proxy_scaled) * 0.04987606351439952))),nearest_radial_boundary_fraction_proxy_scaled*(fluence_rate_mean_scaled*(-0.20905537699905122) - (0.0863742346267142 - 0.04987606351439952*nearest_radial_boundary_fraction_proxy_scaled*(-rho_fraction_proxy_scaled - 1.3517480702964206))),0.650067426094705*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573)*(-0.55063396727096633*fluence_rate_mean + 0.04987606351439952*(1.3871047689283602 - 4.80193626540531*rho_fraction_proxy)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573) + 1.9009004886652593) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('fluence_rate_mean_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,8,16,0.3541434425864914,0.005428587975427186,((nearest_radial_boundary_fraction_proxy_scaled * -0.1904984148329059) * fluence_rate_mean_scaled) - ((nearest_radial_boundary_fraction_proxy_scaled - nearest_angular_boundary_fraction_proxy_scaled) * ((theta_cos_scaled * radial_angular_signed_interaction_proxy_scaled) * 0.11671055617418959)),nearest_radial_boundary_fraction_proxy_scaled*(-0.1904984148329059)*fluence_rate_mean_scaled - 0.11671055617418959*radial_angular_signed_interaction_proxy_scaled*theta_cos_scaled*(-nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled),-0.1238368142055486*(2.63391439710955*fluence_rate_mean - 9.50597278012606)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573) - 0.075869730850236936*(4.92784693720068*radial_angular_signed_interaction_proxy + 0.233697785814328)*(15.6069162617256*theta_cos - 14.4169252685647)*(-7.94873136269381*nearest_angular_boundary_fraction_proxy + 7.2459763106469*nearest_radial_boundary_fraction_proxy + 0.0586659901886337) + 0.0296437391158275,"[""fluence_rate_mean_scaled"", ""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""radial_angular_signed_interaction_proxy_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled'), Symbol('radial_angular_signed_interaction_proxy_scaled'), Symbol('theta_cos_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('radial_angular_signed_interaction_proxy_scaled'), Symbol('theta_cos_scaled'))))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""radial_angular_signed_interaction_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint
v10_physical_residual,v10_i4_physical_signed_residual_pilot,9,18,0.3536184039535866,0.0007418296589212737,((nearest_radial_boundary_fraction_proxy_scaled * (-0.19636566177994155 * fluence_rate_mean_scaled)) - (((nearest_radial_boundary_fraction_proxy_scaled - nearest_angular_boundary_fraction_proxy_scaled) * (theta_cos_scaled * radial_angular_signed_interaction_proxy_scaled)) * 0.11207145361641252)) + -0.03621299452924124,nearest_radial_boundary_fraction_proxy_scaled*(-0.19636566177994155)*fluence_rate_mean_scaled - 0.11207145361641252*radial_angular_signed_interaction_proxy_scaled*theta_cos_scaled*(-nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled) - 0.03621299452924124,-0.12765092032667004*(2.63391439710955*fluence_rate_mean - 9.50597278012606)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573) - 0.072854001391113433*(4.92784693720068*radial_angular_signed_interaction_proxy + 0.233697785814328)*(15.6069162617256*theta_cos - 14.4169252685647)*(-7.94873136269381*nearest_angular_boundary_fraction_proxy + 7.2459763106469*nearest_radial_boundary_fraction_proxy + 0.0586659901886337) + 0.006102850971022004,"[""fluence_rate_mean_scaled"", ""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""radial_angular_signed_interaction_proxy_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled'), Symbol('radial_angular_signed_interaction_proxy_scaled'), Symbol('theta_cos_scaled')), Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Symbol('radial_angular_signed_interaction_proxy_scaled'), Symbol('theta_cos_scaled')), CONST))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_angular_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""radial_angular_signed_interaction_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",2,1,warm_start_checkpoint
