Complexity,Loss,Equation
1,0.38108621985685226,"-0.04861537752602278"
3,0.3809429602471958,"weight_loss_rate_std_scaled * 0.05221722860483243"
5,0.36679078959856815,"nearest_radial_boundary_fraction_proxy_scaled * (fluence_rate_mean_scaled * -0.17871303807881175)"
7,0.36507533486653265,"((nearest_radial_boundary_fraction_proxy_scaled * fluence_rate_mean_scaled) + 0.365733342435812) * -0.1836637448193306"
9,0.3644351005221081,"(((nearest_radial_boundary_fraction_proxy_scaled + 0.21182613674541695) * fluence_rate_mean_scaled) * -0.19324417083034132) - 0.06577856430581783"
11,0.3637493432617456,"((nearest_radial_boundary_fraction_proxy_scaled * (fluence_rate_mean_scaled * 3.533202124658164)) - (-1.2035024444345295 - rho_scaled)) * -0.05517886590459501"
13,0.35769772832855323,"nearest_radial_boundary_fraction_proxy_scaled * ((fluence_rate_mean_scaled * -0.2119055230614407) - ((rho_fraction_proxy_scaled - -0.7963769054116318) * (nearest_radial_boundary_fraction_proxy_scaled * 0.047040182553497456)))"
15,0.35607116910288306,"nearest_radial_boundary_fraction_proxy_scaled * ((fluence_rate_mean_scaled * -0.20905537699905122) - (0.0863742346267142 - (((-1.3517480702964206 - rho_fraction_proxy_scaled) * nearest_radial_boundary_fraction_proxy_scaled) * 0.04987606351439952)))"
16,0.3541434425864914,"((nearest_radial_boundary_fraction_proxy_scaled * -0.1904984148329059) * fluence_rate_mean_scaled) - ((nearest_radial_boundary_fraction_proxy_scaled - nearest_angular_boundary_fraction_proxy_scaled) * ((theta_cos_scaled * radial_angular_signed_interaction_proxy_scaled) * 0.11671055617418959))"
18,0.3536184039535866,"((nearest_radial_boundary_fraction_proxy_scaled * (-0.19636566177994155 * fluence_rate_mean_scaled)) - (((nearest_radial_boundary_fraction_proxy_scaled - nearest_angular_boundary_fraction_proxy_scaled) * (theta_cos_scaled * radial_angular_signed_interaction_proxy_scaled)) * 0.11207145361641252)) + -0.03621299452924124"
20,0.3532576036132561,"((nearest_radial_boundary_fraction_proxy_scaled * (fluence_rate_mean_scaled * -0.19049530394649586)) - ((nearest_radial_boundary_fraction_proxy_scaled - nearest_angular_boundary_fraction_proxy_scaled) * ((theta_cos_scaled * 0.11869974839893929) * radial_angular_signed_interaction_proxy_scaled))) + (signed_axial_position_proxy_scaled * -0.04760730100222219)"
22,0.3524365865574148,"(nearest_radial_boundary_fraction_proxy_scaled * (-0.19636566177994155 * fluence_rate_mean_scaled)) - ((-0.034706996815209355 * (signed_axial_position_proxy_scaled * nearest_axial_boundary_fraction_proxy_scaled)) + ((nearest_radial_boundary_fraction_proxy_scaled - nearest_angular_boundary_fraction_proxy_scaled) * (theta_cos_scaled * (radial_angular_signed_interaction_proxy_scaled * 0.11207145361641252))))"
23,0.35231995529896487,"(nearest_radial_boundary_fraction_proxy_scaled * (fluence_rate_mean_scaled * -0.19569296669961295)) - ((((radial_angular_signed_interaction_proxy_scaled * 0.12539783456448322) * theta_cos_scaled) + ((-0.4176817853266894 - boundary_corner_proximity_proxy_scaled) * -0.07784961352846115)) * (nearest_radial_boundary_fraction_proxy_scaled - nearest_angular_boundary_fraction_proxy_scaled))"
24,0.34842852279883263,"(nearest_radial_boundary_fraction_proxy_scaled * (fluence_rate_mean_scaled * -0.1919991424797804)) - (((nearest_radial_boundary_fraction_proxy_scaled - nearest_angular_boundary_fraction_proxy_scaled) * (theta_cos_scaled * (radial_angular_signed_interaction_proxy_scaled * 0.1173153440280678))) + ((signed_axial_position_proxy_scaled * -0.08509960007175076) * (nearest_axial_boundary_fraction_proxy_scaled - fluence_rate_scaled)))"
26,0.34828151383576544,"((nearest_radial_boundary_fraction_proxy_scaled * (fluence_rate_mean_scaled * -0.19331177881216055)) - (((signed_axial_position_proxy_scaled * (nearest_axial_boundary_fraction_proxy_scaled - fluence_rate_scaled)) * -0.08339544063699557) + (((nearest_radial_boundary_fraction_proxy_scaled - nearest_angular_boundary_fraction_proxy_scaled) * (theta_cos_scaled * radial_angular_signed_interaction_proxy_scaled)) * 0.11547041451237196))) - 0.01698150875075608"
