stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,0,1,0.3929130917994244,0.0,-0.032534538086785234,-0.032534538086785234,0.17241254311754645,[],CONST,"{""features"": [], ""operators"": []}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,1,3,0.3783640990415767,0.018865744980410208,z_scaled * 0.20546107737974942,z_scaled*0.20546107737974942,0.00060187882214819459*z - 0.086194067830310416,"[""z_scaled""]","Mul(CONST, Symbol('z_scaled'))","{""features"": [""z_scaled""], ""operators"": [""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,2,5,0.3602186992493634,0.024572806040454663,rho_scaled * (nearest_axial_boundary_fraction_proxy_scaled * 0.30264401853651574),rho_scaled*nearest_axial_boundary_fraction_proxy_scaled*0.30264401853651574,0.23894787713847091*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(0.0518222130818483*rho - 9.47986999444844) + 0.198099681581775,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_scaled""]","Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_scaled'))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_scaled""], ""operators"": [""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,3,7,0.3465396968781171,0.019356983770114484,(signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled * 0.23300872673266088),(-nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled)*nearest_axial_boundary_fraction_proxy_scaled*0.23300872673266088,0.18396841568765269*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 2.4118969586272*signed_radial_position_proxy + 2.0795084413989) + 0.198099681581775,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Add(Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Mul(Integer(-1), Symbol('signed_radial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,4,8,0.3465396497812845,1.359060338916316e-07,((rho_within_case_z_scaled - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) * 0.23300872673266088,(-nearest_radial_boundary_fraction_proxy_scaled + rho_within_case_z_scaled)*nearest_axial_boundary_fraction_proxy_scaled*0.23300872673266088,0.18396841568765269*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 0.901844805782989*rho_within_case_z + 2.64169484960457) + 0.198099681581775,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_within_case_z_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Add(Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Mul(Integer(-1), Symbol('rho_within_case_z_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_within_case_z_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,5,9,0.3331396619159883,0.039435434258827715,((nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled)) + signed_axial_position_proxy_scaled) * 0.2176772219615439,(nearest_axial_boundary_fraction_proxy_scaled*(-nearest_radial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled) + signed_axial_position_proxy_scaled)*0.2176772219615439,0.28166878700616*signed_axial_position_proxy + 0.171863664580686*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 4.82379391683032*rho_fraction_proxy - 0.33238851694632) + 0.179710178133321,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('signed_axial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,6,11,0.3279627368578119,0.00783090620912891,(((nearest_axial_boundary_fraction_proxy_scaled * (nearest_axial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled)) + z_scaled) - 1.1814435179909566) * 0.24919484705130956,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled) + z_scaled - 1*1.1814435179909566)*0.24919484705130956,0.00072999277012174607*z + 0.19674791520643244*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(6.34896758686985*nearest_axial_boundary_fraction_proxy + 4.82379391683032*rho_fraction_proxy - 4.24269782684446) - 0.37915445008149621,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""z_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2))), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('z_scaled')), CONST))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""z_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,7,13,0.3161739564433339,0.018303718797810335,((z_scaled - 1.373835509558514) + (nearest_axial_boundary_fraction_proxy_scaled * (signed_radial_position_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled)))) * 0.21672772876398916,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled) + z_scaled - 1*1.373835509558514)*0.21672772876398916,0.00063488341333977618*z + 0.17111400699614083*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 7.28718952316989*nearest_radial_boundary_fraction_proxy + 2.4118969586272*signed_radial_position_proxy + 0.576769440580736) - 0.33686608191019455,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('signed_radial_position_proxy_scaled')), Mul(CONST, Symbol('z_scaled')), CONST))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""z_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,8,15,0.3125461846782997,0.005770153983460025,((nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled + 1.0176365768867695)) - nearest_radial_boundary_fraction_proxy_scaled))) + -1.3670599759195168) * 0.2313130959843205,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled*(nearest_radial_boundary_fraction_proxy_scaled + 1.0176365768867695) - nearest_radial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled) - 1.3670599759195168)*0.2313130959843205,0.1826296568062253*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 4.82379391683032*rho_fraction_proxy + (6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(7.28718952316989*nearest_radial_boundary_fraction_proxy - 1.3899337321932048) - 0.33238851694632) - 0.051566012653932817,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), CONST))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i3_geometry_signed_residual_pilot,9,17,0.3015574350422998,0.017895876774701825,((signed_axial_position_proxy_scaled - 1.4744543259524623) + (nearest_axial_boundary_fraction_proxy_scaled * (rho_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled + 1.124293834004041)) - nearest_radial_boundary_fraction_proxy_scaled)))) * 0.21369525038295972,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled*(nearest_radial_boundary_fraction_proxy_scaled + 1.124293834004041) - nearest_radial_boundary_fraction_proxy_scaled + rho_fraction_proxy_scaled) + signed_axial_position_proxy_scaled - 1*1.4744543259524623)*0.21369525038295972,0.27651621709404044*signed_axial_position_proxy + 0.16871976086129491*(6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(-7.28718952316989*nearest_radial_boundary_fraction_proxy + 4.82379391683032*rho_fraction_proxy + (6.34896758686985*nearest_axial_boundary_fraction_proxy - 1.50273900081816)*(7.28718952316989*nearest_radial_boundary_fraction_proxy - 1.283276475075933) - 0.33238851694632) - 0.068723003773452552,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('signed_axial_position_proxy_scaled')), CONST))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""signed_axial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
