stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,0,1,0.3863332333734717,0.0,-0.08485015035387722,-0.08485015035387722,0.3037636415639999,[],CONST,"{""features"": [], ""operators"": []}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,1,3,0.3761809138211767,0.0133150572397082,hotspot_rbf_max_proxy_scaled * 0.1760572236671618,hotspot_rbf_max_proxy_scaled*0.1760572236671618,0.7608141773159497*hotspot_rbf_max_proxy - 0.1841411715309813,"[""hotspot_rbf_max_proxy_scaled""]","Mul(CONST, Symbol('hotspot_rbf_max_proxy_scaled'))","{""features"": [""hotspot_rbf_max_proxy_scaled""], ""operators"": [""Mul""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,2,5,0.3742601539710596,0.0025595135006874,-0.07143018480863655 - (hotspot_rbf_max_proxy_scaled * -0.17079340932163137),-(-0.17079340932163137)*hotspot_rbf_max_proxy_scaled - 0.07143018480863655,0.73806711532427747*hotspot_rbf_max_proxy - 0.22136270936005423,"[""hotspot_rbf_max_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('hotspot_rbf_max_proxy_scaled')), CONST))","{""features"": [""hotspot_rbf_max_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,3,7,0.3739453132456633,0.0004207944980009,gauss(fluence_rate_scaled) - 0.6740124952232245,-1*0.6740124952232245 + exp(-fluence_rate_scaled**2),-0.1392975748214655 + 0.75201889639386*exp(-(2.13075250589145*fluence_rate - 7.83898289126521)**2),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, exp(Pow(Symbol('fluence_rate_scaled'), Integer(2)))), CONST), exp(Mul(Integer(-1), Pow(Symbol('fluence_rate_scaled'), Integer(2)))))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,4,8,0.371684141931923,0.0060651526831989,(abs(fluence_rate_scaled) + -0.5271107518780986) * -0.28881170500430065,(Abs(fluence_rate_scaled) - 0.5271107518780986)*(-0.28881170500430065),0.48205672244072287 - 0.21719185966296332*Abs(2.13075250589145*fluence_rate - 7.83898289126521),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Abs(Symbol('fluence_rate_scaled'))), CONST))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,5,9,0.3682794517778989,0.0092023829544829,gauss((signed_angular_position_proxy_scaled - 0.48562697212971523) * -15.820081043582146),exp(-250.27496422550716*(signed_angular_position_proxy_scaled - 1*0.48562697212971523)**2),0.367572557991976 + 0.75201889639386*exp(-250.27496422550716*(2.08887119255503*signed_angular_position_proxy - 0.48562697212971523 + 0.140370331351918)**2),"[""signed_angular_position_proxy_scaled""]","Mul(CONST, exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,6,11,0.3590711346629006,0.012660757132033,gauss((signed_angular_position_proxy_scaled - 0.4805127997358107) * -11.844931276173) - 0.16386812513686924,-1*0.16386812513686924 + exp(-140.302396937261*(signed_angular_position_proxy_scaled - 1*0.4805127997358107)**2),0.24434063137241639 + 0.75201889639386*exp(-140.302396937261*(2.08887119255503*signed_angular_position_proxy - 0.4805127997358107 + 0.140370331351918)**2),"[""signed_angular_position_proxy_scaled""]","Mul(Integer(-1), CONST, Add(CONST, Mul(CONST, exp(Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))), exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,7,13,0.3590657041706198,7.56191854707041e-06,gauss((0.4807799265741781 - signed_angular_position_proxy_scaled) / 0.08527228738924492) + -0.1673889902554542,-0.1673889902554542 + exp(-137.5257981850742*(0.4807799265741781 - signed_angular_position_proxy_scaled)**2),0.2416928742715865 + 0.75201889639386*exp(-137.5257981850742*(0.34040959522226 - 2.08887119255503*signed_angular_position_proxy)**2),"[""signed_angular_position_proxy_scaled""]","Mul(Integer(-1), CONST, Add(CONST, Mul(CONST, exp(Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))), exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,8,15,0.3512874019966919,0.0109503470920437,(nearest_radial_boundary_fraction_proxy_scaled + 0.7720981300547851) * gauss((signed_angular_position_proxy_scaled - 0.4802839711902547) / -0.07082533236721585),(nearest_radial_boundary_fraction_proxy_scaled + 0.7720981300547851)*exp(-199.3529916949083*(signed_angular_position_proxy_scaled - 1*0.4802839711902547)**2),0.75201889639386*(7.38407920683658*nearest_radial_boundary_fraction_proxy - 1.802484555287768)*exp(-199.3529916949083*(2.08887119255503*signed_angular_position_proxy - 0.4802839711902547 + 0.140370331351918)**2) + 0.367572557991976,"[""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST), exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i1_tail_aware_localised_residual,9,17,0.3406599972298897,0.0153598966155588,((nearest_radial_boundary_fraction_proxy_scaled + 0.953105943968316) * gauss((signed_angular_position_proxy_scaled - 0.47823486344486454) / 0.07967282238660475)) - 0.17674984715567743,(nearest_radial_boundary_fraction_proxy_scaled + 0.953105943968316)*exp(-157.5359207483177*(signed_angular_position_proxy_scaled - 1*0.47823486344486454)**2) - 1*0.17674984715567743,0.75201889639386*(7.38407920683658*nearest_radial_boundary_fraction_proxy - 1.62147674137424)*exp(-157.5359207483177*(2.08887119255503*signed_angular_position_proxy - 0.47823486344486454 + 0.140370331351918)**2) + 0.23465333299617977,"[""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""]","Mul(Integer(-1), CONST, Add(Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), CONST, Mul(CONST, exp(Mul(Integer(-1), CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))), exp(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'))), exp(Mul(Integer(-1), CONST, Pow(Symbol('signed_angular_position_proxy_scaled'), Integer(2)))))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
