stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode
v10_physical_residual,v10_i2_physical_signed_residual_pilot,0,1,0.3793706089786007,0.0,-0.026655791773994037,-0.026655791773994037,0.00022479665851611279,[],CONST,"{""features"": [], ""operators"": []}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i2_physical_signed_residual_pilot,1,3,0.3746333603218921,0.006282872747249582,nearest_axial_boundary_fraction_proxy_scaled * 0.11450135020289817,nearest_axial_boundary_fraction_proxy_scaled*0.11450135020289817,0.49132310399710299*nearest_axial_boundary_fraction_proxy - 0.097955221409297048,"[""nearest_axial_boundary_fraction_proxy_scaled""]","Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled""], ""operators"": [""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i2_physical_signed_residual_pilot,2,5,0.3656289534968518,0.012164405492767287,fluence_rate_mean_scaled * (nearest_radial_boundary_fraction_proxy_scaled * -0.17016923065531545),fluence_rate_mean_scaled*nearest_radial_boundary_fraction_proxy_scaled*(-0.17016923065531545),-0.11498293406220557*(2.82006446107875*fluence_rate_mean - 10.0899396115978)*(7.28302970000392*nearest_radial_boundary_fraction_proxy - 2.40606118576507) + 0.0182360501390777,"[""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('fluence_rate_mean_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled'))","{""features"": [""fluence_rate_mean_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled""], ""operators"": [""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i2_physical_signed_residual_pilot,3,7,0.3619647415468109,0.005036111435143048,(nearest_axial_boundary_fraction_proxy_scaled - (theta_cos_scaled * theta_cos_scaled)) * 0.1145984395218963,(nearest_axial_boundary_fraction_proxy_scaled - theta_cos_scaled*theta_cos_scaled)*0.1145984395218963,0.4917397124081881*nearest_axial_boundary_fraction_proxy - 0.0774338860464623*(15.6006536140747*theta_cos - 14.4099430342809)**2 - 0.09805374366609287,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i2_physical_signed_residual_pilot,4,8,0.3617832455459167,0.0005015447584949104,(theta_cos_scaled * boundary_corner_proximity_proxy_scaled) * (theta_cos_scaled * 0.15781251484287323),theta_cos_scaled*boundary_corner_proximity_proxy_scaled*theta_cos_scaled*0.15781251484287323,0.10663353132931453*(43.6667583874302*boundary_corner_proximity_proxy - 1.00313812600926)*(15.6006536140747*theta_cos - 14.4099430342809)**2 + 0.0182360501390777,"[""boundary_corner_proximity_proxy_scaled"", ""theta_cos_scaled""]","Mul(CONST, Symbol('boundary_corner_proximity_proxy_scaled'), Pow(Symbol('theta_cos_scaled'), Integer(2)))","{""features"": [""boundary_corner_proximity_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i2_physical_signed_residual_pilot,5,9,0.3596736163334998,0.00584826435705969,(theta_cos_scaled * ((theta_cos_scaled * theta_cos_scaled) + -2.397177948423627)) * 0.0738730417324364,theta_cos_scaled*(theta_cos_scaled*theta_cos_scaled - 2.397177948423627)*0.0738730417324364,0.0499158341010574*(15.6006536140747*theta_cos - 14.4099430342809)*((15.6006536140747*theta_cos - 14.4099430342809)**2 - 2.397177948423627) + 0.0182360501390777,"[""theta_cos_scaled""]","Mul(CONST, Symbol('theta_cos_scaled'), Add(Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), CONST))","{""features"": [""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i2_physical_signed_residual_pilot,6,11,0.3549770200781617,0.006571971859328635,((0.5927034030411734 - (fluence_rate_p95_scaled * nearest_radial_boundary_fraction_proxy_scaled)) - (theta_cos_scaled * theta_cos_scaled)) * 0.1438269023383512,(-fluence_rate_p95_scaled*nearest_radial_boundary_fraction_proxy_scaled - theta_cos_scaled*theta_cos_scaled + 0.5927034030411734)*0.1438269023383512,-0.09718348707493168*(4.44447758019809*fluence_rate_p95 - 19.5886082827843)*(7.28302970000392*nearest_radial_boundary_fraction_proxy - 2.40606118576507) - 0.09718348707493168*(15.6006536140747*theta_cos - 14.4099430342809)**2 + 0.0758370336477976,"[""fluence_rate_p95_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_p95_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), CONST))","{""features"": [""fluence_rate_p95_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i2_physical_signed_residual_pilot,7,12,0.3547065018518413,0.0007623630282035946,((nearest_axial_boundary_fraction_proxy_scaled - (fluence_rate_p95_scaled * fluence_rate_within_case_z_scaled)) - (theta_cos_scaled * theta_cos_scaled)) * 0.11290799354214102,(-fluence_rate_p95_scaled*fluence_rate_within_case_z_scaled + nearest_axial_boundary_fraction_proxy_scaled - theta_cos_scaled*theta_cos_scaled)*0.11290799354214102,0.48448604103714283*nearest_axial_boundary_fraction_proxy - 0.076291655821424548*(4.44447758019809*fluence_rate_p95 - 19.5886082827843)*(0.865897252841631*fluence_rate_within_case_z - 0.198591605756277) - 0.076291655821424548*(15.6006536140747*theta_cos - 14.4099430342809)**2 - 0.096338348454389659,"[""fluence_rate_p95_scaled"", ""fluence_rate_within_case_z_scaled"", ""nearest_axial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_p95_scaled'), Symbol('fluence_rate_within_case_z_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2)))))","{""features"": [""fluence_rate_p95_scaled"", ""fluence_rate_within_case_z_scaled"", ""nearest_axial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i2_physical_signed_residual_pilot,8,13,0.3505617804693754,0.011753737414471596,((nearest_axial_boundary_fraction_proxy_scaled - (fluence_rate_p95_scaled * nearest_radial_boundary_fraction_proxy_scaled)) - ((theta_cos_scaled * theta_cos_scaled) + -0.29378520006015074)) * 0.1391599581454432,(-fluence_rate_p95_scaled*nearest_radial_boundary_fraction_proxy_scaled + nearest_axial_boundary_fraction_proxy_scaled - (theta_cos_scaled*theta_cos_scaled - 0.29378520006015074))*0.1391599581454432,0.5971327191074075*nearest_axial_boundary_fraction_proxy - 0.09403004426780001*(4.44447758019809*fluence_rate_p95 - 19.5886082827843)*(7.28302970000392*nearest_radial_boundary_fraction_proxy - 2.40606118576507) - 0.09403004426780001*(15.6006536140747*theta_cos - 14.4099430342809)**2 - 0.095353129500464304,"[""fluence_rate_p95_scaled"", ""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_p95_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), CONST))","{""features"": [""fluence_rate_p95_scaled"", ""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
v10_physical_residual,v10_i2_physical_signed_residual_pilot,9,15,0.3485055769136749,0.002941361034528412,(((nearest_axial_boundary_fraction_proxy_scaled - (fluence_rate_p95_scaled * nearest_radial_boundary_fraction_proxy_scaled)) - -0.6716898915502242) - (theta_cos_scaled * (theta_cos_scaled + 0.34636679443485263))) * 0.15419494807040834,(-fluence_rate_p95_scaled*nearest_radial_boundary_fraction_proxy_scaled + nearest_axial_boundary_fraction_proxy_scaled - theta_cos_scaled*(theta_cos_scaled + 0.34636679443485263) - 1*(-0.6716898915502242))*0.15419494807040834,0.66164757334632343*nearest_axial_boundary_fraction_proxy - 0.10418915028544358*(4.44447758019809*fluence_rate_p95 - 19.5886082827843)*(7.28302970000392*nearest_radial_boundary_fraction_proxy - 2.40606118576507) - 0.10418915028544358*(15.6006536140747*theta_cos - 14.4099430342809)*(15.6006536140747*theta_cos - 14.063576239846065) - 0.068251856616649874,"[""fluence_rate_p95_scaled"", ""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('fluence_rate_p95_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled')), Mul(CONST, Pow(Symbol('theta_cos_scaled'), Integer(2))), Mul(CONST, Symbol('theta_cos_scaled')), CONST))","{""features"": [""fluence_rate_p95_scaled"", ""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""theta_cos_scaled""], ""operators"": [""Add"", ""Mul""]}",3,1,warm_start_checkpoint
