iteration,split,model,reporting_role,n_cases,n_elements_evaluated,micro_mae,micro_rmse,micro_r2,macro_mae,macro_rmse,macro_r2,worst_case_rmse,mean_top5_actual_rmse,mean_top5_actual_bias,mean_p95_relative_error,mean_p95_underprediction_fraction,mean_p99_relative_error,mean_p99_underprediction_fraction,mean_top5pct_hotspot_overlap,mean_top1pct_hotspot_overlap,mean_top1_recall_in_predicted_top5,max_prediction_abs_max_ratio
2,internal_test,v10_signed_staged_symbolic,parent_reference,15,6005400,1.334444617006044,1.9323306432629477,0.5237158858974881,1.3344446170060442,1.897808437861003,0.4913291152220693,2.546181887928344,3.6322337406869476,-2.384133215434382,0.04154843986048654,0.006904530329951857,0.1723404733410084,0.1723404733410084,0.4614780031305159,0.49736929736929736,0.8214785214785216,1.1665814779302872
2,internal_test,v11_current_gain_1_00,current_v11,15,6005400,1.3815243628194616,1.9020327751072967,0.5385345330882803,1.3815243628194613,1.852664843811491,0.5098174439561846,2.744421683637952,3.4509849256613316,-2.150267923467881,0.05350939124167949,0.0002379217347870764,0.1395388519827016,0.1389311692418887,0.47403336996702966,0.45949050949050946,0.8593739593739594,1.184631705191855
2,internal_test,v11_mean_calibrated_v10,mean_calibration_only,15,6005400,1.2864797317474987,1.8427447376234296,0.5668547326475648,1.2864797317474987,1.807905260197397,0.5410804270212849,2.542186292538598,4.051283731785327,-3.009489415750315,0.052683881937308885,0.048648190788108385,0.21843050105308306,0.21843050105308306,0.4614780031305159,0.49736929736929736,0.8214785214785216,1.1304588461072402
2,internal_test,v11_selected_gain_0.75,validation_selected,15,6005400,1.3366487799749152,1.8467790055340103,0.5649561117376518,1.3366487799749154,1.8014881528595448,0.5382256481276693,2.6520706923783983,3.545851305140894,-2.36507329653849,0.03256509500528411,0.008965736434062982,0.16713057094575542,0.16713057094575542,0.4904918906317647,0.4863303363303364,0.8782051282051281,1.1663563217794528
2,validation,v10_signed_staged_symbolic,parent_reference,15,6005400,1.2593773938132233,1.792433286971478,0.5520701803703352,1.2593773938132236,1.7689727100052837,0.5000528097508624,2.4527761274962203,3.522691156370848,-2.406851478007942,0.029886049968911154,0.008148580066644703,0.19963696198964104,0.19963696198964104,0.47201185599627,0.4880619380619381,0.8401931401931402,0.913849411909295
2,validation,v11_current_gain_1_00,current_v11,15,6005400,1.2956688638132452,1.7637702789672658,0.5662814327533355,1.2956688638132448,1.7288314469295487,0.5196747157973597,2.4632966169185146,3.376425771302501,-2.2031377586819363,0.04292697805389459,0.001981859997743027,0.16656686674062007,0.16656686674062007,0.4786425550338029,0.44515484515484516,0.8565268065268065,0.944634062687251
2,validation,v11_mean_calibrated_v10,mean_calibration_only,15,6005400,1.2141575523962929,1.7173365714322253,0.5888173214883391,1.2141575523962926,1.6918830380315348,0.5467994074961096,2.2720660680640705,3.922992917422081,-2.966225164589984,0.056114533379070276,0.05587465940187352,0.24301522097451006,0.24301522097451006,0.47201185599627,0.4880619380619381,0.8401931401931402,0.8906900559349732
2,validation,v11_selected_gain_0.75,validation_selected,15,6005400,1.2569099310033711,1.7170187883300505,0.5889694813150584,1.2569099310033711,1.6844254729889334,0.54519645296561,2.380184035488151,3.4683628823124253,-2.393909610158949,0.02621387665691365,0.012074634615659986,0.19398666630793301,0.19398666630793301,0.4975455423452226,0.4745421245421246,0.8831002331002332,0.9292672337325677
