split,case_id,metric,recomputed_lambda_1,frozen_parent_v11,absolute_difference,tolerance,pass
validation,case_133,top1pct_hotspot_overlap,0.44430569430569433,0.4443056943056943,5.551115123125783e-17,1e-06,True
validation,case_133,top1_recall_in_predicted_top5,0.8563936063936064,0.8563936063936064,0.0,1e-06,True
validation,case_143,rmse,1.5223939622742904,1.5223939622742904,0.0,1.5223939622742904e-06,True
validation,case_143,r2,0.6311396988224525,0.6311396988224525,0.0,1e-06,True
validation,case_143,predicted_mean,4.3609212663879395,4.36092126638794,8.881784197001252e-16,4.36092126638794e-06,True
validation,case_143,predicted_p95,8.123829456989515,8.123829456989515,0.0,8.123829456989514e-06,True
validation,case_143,predicted_p99,10.306647485958727,10.306647485958727,0.0,1.0306647485958727e-05,True
validation,case_143,predicted_max,20.121701979233762,20.12170197923376,3.552713678800501e-15,2.0121701979233757e-05,True
validation,case_143,p95_relative_error,0.02553007389753545,0.0255300738975354,4.85722573273506e-17,1e-06,True
validation,case_143,p99_relative_error,0.1778662128110854,0.1778662128110854,0.0,1e-06,True
validation,case_143,p99_underprediction_fraction,0.1778662128110854,0.1778662128110854,0.0,1e-06,True
validation,case_143,prediction_abs_max_ratio,0.6806908648947703,0.6806908648947703,0.0,1e-06,True
validation,case_143,top5pct_hotspot_overlap,0.4738235587970826,0.4738235587970826,0.0,1e-06,True
validation,case_143,top1pct_hotspot_overlap,0.4552947052947053,0.4552947052947053,0.0,1e-06,True
validation,case_143,top1_recall_in_predicted_top5,0.8606393606393606,0.8606393606393606,0.0,1e-06,True
validation,case_151,rmse,1.3087296912270452,1.3087296912270452,0.0,1.3087296912270452e-06,True
validation,case_151,r2,0.6136596120842279,0.6136596120842279,0.0,1e-06,True
validation,case_151,predicted_mean,3.864616253298059,3.864616253298059,0.0,3.864616253298059e-06,True
validation,case_151,predicted_p95,7.045826978485905,7.045826978485905,0.0,7.0458269784859045e-06,True
validation,case_151,predicted_p99,8.893655382515119,8.893655382515119,0.0,8.893655382515118e-06,True
validation,case_151,predicted_max,17.108121366877956,17.108121366877956,0.0,1.7108121366877956e-05,True
validation,case_151,p95_relative_error,0.05883138217585474,0.0588313821758547,4.163336342344337e-17,1e-06,True
validation,case_151,p99_relative_error,0.13801728468048277,0.1380172846804827,8.326672684688674e-17,1e-06,True
validation,case_151,p99_underprediction_fraction,0.13801728468048277,0.1380172846804827,8.326672684688674e-17,1e-06,True
validation,case_151,prediction_abs_max_ratio,0.7180497226692286,0.7180497226692286,0.0,1e-06,True
validation,case_151,top5pct_hotspot_overlap,0.47806973723648716,0.4780697372364871,5.551115123125783e-17,1e-06,True
validation,case_151,top1pct_hotspot_overlap,0.461038961038961,0.461038961038961,0.0,1e-06,True
validation,case_151,top1_recall_in_predicted_top5,0.8673826173826173,0.8673826173826173,0.0,1e-06,True
validation,case_157,rmse,1.3913061888779188,1.3913061888779188,0.0,1.3913061888779187e-06,True
validation,case_157,r2,0.6390066427057814,0.6390066427057814,0.0,1e-06,True
validation,case_157,predicted_mean,4.081376278569325,4.081376278569325,0.0,4.081376278569324e-06,True
validation,case_157,predicted_p95,7.495277918313964,7.495277918313964,0.0,7.4952779183139636e-06,True
validation,case_157,predicted_p99,9.465226565011722,9.465226565011722,0.0,9.465226565011721e-06,True
validation,case_157,predicted_max,18.207448094867456,18.207448094867456,0.0,1.8207448094867455e-05,True
validation,case_157,p95_relative_error,0.030507507078266802,0.0305075070782668,3.469446951953614e-18,1e-06,True
validation,case_157,p99_relative_error,0.1914555730273612,0.1914555730273612,0.0,1e-06,True
validation,case_157,p99_underprediction_fraction,0.1914555730273612,0.1914555730273612,0.0,1e-06,True
validation,case_157,prediction_abs_max_ratio,0.6782858801818883,0.6782858801818883,0.0,1e-06,True
validation,case_157,top5pct_hotspot_overlap,0.48641222899390546,0.4864122289939054,5.551115123125783e-17,1e-06,True
validation,case_157,top1pct_hotspot_overlap,0.46703296703296704,0.467032967032967,5.551115123125783e-17,1e-06,True
validation,case_157,top1_recall_in_predicted_top5,0.8718781218781219,0.8718781218781219,0.0,1e-06,True
validation,case_165,rmse,2.4632966169185146,2.463296616918514,4.440892098500626e-16,2.4632966169185143e-06,True
