Complexity,Loss,Equation
1,0.39370438962172355,"-0.031887044492085216"
3,0.3795073201893332,"z_scaled * 0.20283008524793797"
5,0.3596858990078423,"rho_scaled * (nearest_axial_boundary_fraction_proxy_scaled * 0.3093596925439427)"
7,0.3449987604980007,"nearest_axial_boundary_fraction_proxy_scaled * ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * 0.23801407892398405)"
9,0.33204906442830323,"((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled - rho_fraction_proxy_scaled)) - signed_axial_position_proxy_scaled) * -0.22004135810146327"
10,0.33204794415990235,"(((nearest_radial_boundary_fraction_proxy_scaled - rho_within_case_z_scaled) * nearest_axial_boundary_fraction_proxy_scaled) - signed_axial_position_proxy_scaled) * -0.22010174168176377"
11,0.3280621630586206,"((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled - rho_fraction_proxy_scaled)) - (nearest_radial_boundary_fraction_proxy_scaled + z_scaled)) * -0.2144801086556452"
13,0.32144031035227977,"((nearest_axial_boundary_fraction_proxy_scaled * ((nearest_radial_boundary_fraction_proxy_scaled - (nearest_radial_boundary_fraction_proxy_scaled * nearest_axial_boundary_fraction_proxy_scaled)) - rho_scaled)) - signed_axial_position_proxy_scaled) * -0.22145566061672572"
15,0.31546637915767983,"(((nearest_axial_boundary_fraction_proxy_scaled * ((nearest_radial_boundary_fraction_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled * -1.1075155932270233)) - rho_fraction_proxy_scaled)) - signed_axial_position_proxy_scaled) - -1.4770679212030944) * -0.21309737059526254"
17,0.3153638182577957,"(((((-0.25158913910362846 - (nearest_radial_boundary_fraction_proxy_scaled * (nearest_axial_boundary_fraction_proxy_scaled + -1.4412769655073925))) - rho_scaled) * nearest_axial_boundary_fraction_proxy_scaled) + 0.4169249939858657) - signed_axial_position_proxy_scaled) * -0.2046033205954186"
18,0.3123103643787106,"((abs(rho_fraction_proxy_scaled) + ((((nearest_axial_boundary_fraction_proxy_scaled * -0.6114931333949992) - rho_fraction_proxy_scaled) + nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled)) - z_fraction_proxy_scaled) * -0.2296721633546753"
19,0.30408252635141336,"(((((nearest_radial_boundary_fraction_proxy_scaled + (((-1.113486936008995 - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) + -0.24642123970053018)) - rho_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) - signed_axial_position_proxy_scaled) - -1.4592815203190732) * -0.21121497179461382"
21,0.3040790648360993,"((((((nearest_radial_boundary_fraction_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled * -1.0667448343598926)) - (nearest_radial_boundary_fraction_proxy_scaled * (nearest_axial_boundary_fraction_proxy_scaled + -0.2340530751581003))) - rho_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) - signed_axial_position_proxy_scaled) * -0.21393710739962843) - 0.30126430530961557"
22,0.2966538389723661,"((abs(signed_angular_position_proxy_scaled - (nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled)) + (nearest_axial_boundary_fraction_proxy_scaled * ((nearest_radial_boundary_fraction_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled * -0.8910607985260844)) - rho_fraction_proxy_scaled))) - signed_axial_position_proxy_scaled) * -0.22238042267046942"
24,0.29531232122872064,"(abs((theta_sin_scaled - -0.3967830291206372) - (nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled)) + ((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled + ((nearest_axial_boundary_fraction_proxy_scaled * -0.8485991234771224) - rho_fraction_proxy_scaled))) - signed_axial_position_proxy_scaled)) * -0.2242860835435795"
25,0.2953053257973171,"((abs((theta_sin_within_case_z_scaled - -0.3819121546135185) - (nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled)) + (nearest_axial_boundary_fraction_proxy_scaled * (((nearest_axial_boundary_fraction_proxy_scaled * -0.8489554013933348) + nearest_radial_boundary_fraction_proxy_scaled) - rho_fraction_proxy_scaled))) - signed_axial_position_proxy_scaled) * -0.2211648517274856"
26,0.28902837755370847,"(abs(signed_angular_position_proxy_scaled - (nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled)) + ((nearest_axial_boundary_fraction_proxy_scaled * (((nearest_radial_boundary_fraction_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled * -0.9093083643943037)) - (nearest_axial_boundary_fraction_proxy_scaled * nearest_radial_boundary_fraction_proxy_scaled)) - rho_fraction_proxy_scaled)) - z_fraction_proxy_scaled)) * -0.21324308035297504"
28,0.2882647323268114,"(abs(signed_angular_position_proxy_scaled - (nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled)) + ((nearest_axial_boundary_fraction_proxy_scaled * ((nearest_radial_boundary_fraction_proxy_scaled + (((nearest_axial_boundary_fraction_proxy_scaled * -0.8914732401266852) - (nearest_axial_boundary_fraction_proxy_scaled * nearest_radial_boundary_fraction_proxy_scaled)) - rho_fraction_proxy_scaled)) - rho_fraction_proxy_scaled)) - z_fraction_proxy_scaled)) * -0.17506791571706357"
29,0.288089291579692,"(abs(signed_angular_position_proxy_scaled - (nearest_angular_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled)) + ((nearest_axial_boundary_fraction_proxy_scaled * (((nearest_radial_boundary_fraction_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled * -0.8882975657494179)) - (nearest_axial_boundary_fraction_proxy_scaled * nearest_radial_boundary_fraction_proxy_scaled)) - rho_fraction_proxy_scaled)) - (z_within_case_z_scaled * 0.7475528673531785))) * -0.22083244501546404"
