iteration,feature_set,split,case_id,n_elements,mae,rmse,r2,bias_predicted_minus_actual,top5_actual_rmse,top5_actual_bias,actual_mean,predicted_mean,actual_p95,predicted_p95,p95_relative_error,p95_underprediction_fraction,actual_p99,predicted_p99,p99_relative_error,p99_underprediction_fraction,actual_max,predicted_max,max_relative_error,prediction_abs_max_ratio,top5pct_hotspot_overlap,top1pct_hotspot_overlap,top1_recall_in_predicted_top5,negative_prediction_fraction,sum_absolute_error,sum_squared_error,actual_sum,actual_squared_sum
1,physical_only,validation,case_87,400360,2.1373403820697017,3.151830207069157,0.017372551693710547,0.2772936314591235,7.800764639814275,-6.781771099442219,5.09026258343684,5.367556214895964,10.772640562057495,8.830974526418554,0.1802404920551899,0.1802404920551899,15.996327209472646,11.406970022274242,0.2869006820816153,0.2869006820816153,34.780033111572266,13.845604200634085,0.6019094014022869,0.3980905985977131,0.15850734339094816,0.0,0.015734265734265736,0.07113597762014187,855705.5953654257,3977189.7137929513,2037937.5279047734,14421142.352911664
1,physical_only,validation,case_101,400360,1.9569386184509172,2.6316711052534947,0.33899330307116415,0.30320821836102485,5.336386254090067,-3.8998458534993032,5.892952550035133,6.196160768396161,10.397786188125611,10.83137791375774,0.0417003886969031,0.0,16.382473373413045,13.515607922140989,0.17499588651397807,0.17499588651397807,37.050594329833984,15.167449972843006,0.5906286998308735,0.40937130016912654,0.2824957538215606,0.18806193806193805,0.5222277722277723,0.05393146168448396,783479.9452830092,2772770.371900702,2359302.482932066,18098026.538970944
1,physical_only,validation,case_120,400360,1.970242967550915,2.652008994568561,0.3198399722929858,0.4935322191414909,4.9779550608820635,-3.4451879223436497,5.849380987685487,6.342913206826976,10.294800615310661,10.90805125280575,0.059568966938810676,0.0,16.261321811676016,13.501087258353902,0.16974232385833482,0.16974232385833482,36.66416549682617,15.126477850384502,0.587431552159726,0.41256844784027397,0.28769107802977323,0.16408591408591408,0.5546953046953047,0.05191327804975522,788806.4744886843,2815792.6175236385,2341858.1722297617,17838317.90270544
1,physical_only,validation,case_145,400360,2.4331463949521086,3.0792887949653873,-0.7464228046277925,2.022430906879105,3.64339563199021,-2.227428187302275,4.284758478472041,6.307189385351146,7.399078512191771,9.990532651753808,0.35024011912996866,0.0,11.438420429229723,10.84152147417178,0.052183687315132135,0.052183687315132135,25.100421905517578,13.407946079112463,0.4658278602016197,0.5341721397983803,0.12318912978319513,0.04595404595404595,0.1963036963036963,0.01682485762813468,974134.4906830261,3796221.3201335627,1715445.904441066,9523984.02051085
1,physical_only,validation,case_176,400360,2.6432678513943513,3.186361694164771,-0.7982798071904758,2.1058789744052926,4.4504942462473105,-3.6506935434315224,4.060998864911518,6.166877839316808,7.827819538116455,8.726813445977706,0.11484601854753139,0.0,11.872080402374266,10.90813992779045,0.08119389710257023,0.08119389710257023,27.17892074584961,11.152573490981627,0.589660914233149,0.41033908576685096,0.05150364671795384,0.0,0.12837162837162838,0.0386252372864422,1058258.7169842424,4064815.3827208113,1625861.5055559753,8863012.667989213
1,physical_only,internal_test,case_06,400360,3.2919911835412012,3.901615093550459,-0.48745296972352814,2.4330212924109382,5.603726070039577,-4.132086426356138,5.917631487748422,8.350652780159358,10.134570455551147,12.583871243004037,0.24167780945380873,0.0,15.962084121704066,13.681447932594953,0.14287834669459437,0.14287834669459437,32.9944953918457,15.83673989582138,0.5200187271318206,0.4799812728681794,0.08996902787491258,0.026473526473526472,0.15384615384615385,0.03470876211409731,1317981.5902425554,6094520.271410063,2369182.942434958,18117237.60923312
1,physical_only,internal_test,case_28,400360,2.033238788075612,2.7601899039847426,0.17405888695620653,0.6437614100213916,5.369399575060385,-3.8773838916938823,5.5266866433473245,6.170448053368717,9.724851751327513,10.704284262758309,0.10071438994400052,0.0,15.672686471939013,13.508964206143727,0.1380568844830335,0.1380568844830335,36.075843811035156,14.7603542657512,0.5908521407547455,0.40914785924525454,0.2555200319712259,0.016983016983016984,0.43631368631368633,0.05235288240583475,814027.4811939521,3050202.0358139025,2212664.264530535,15921703.859572133
1,physical_only,internal_test,case_57,400360,1.8936008082428537,2.604577174431023,0.2206073031606558,0.3305969362893614,6.86725164113382,-5.989462059061169,5.400399450375989,5.730996386665351,9.728502988815302,8.443566158023135,0.13207960487543027,0.13207960487543027,14.611289510726927,8.83810815569872,0.39511785395736676,0.39511785395736676,32.06071853637695,10.26990640346846,0.6796732302859666,0.3203267697140333,0.16170446598061744,0.09165834165834166,0.26823176823176825,0.07517234488959935,758122.0195881089,2715971.0790395606,2162103.923952531,15160952.23359229
1,physical_only,internal_test,case_66,400360,1.6770713654926217,2.6061347658931173,0.10463391514742604,-0.7056929034940072,8.293818799201313,-7.600916886379075,3.3097094398571456,2.604016536363138,8.640856552124024,5.424067648834515,0.3722766237218444,0.3722766237218444,14.484742507934437,6.930601739886735,0.5215239942242468,0.5215239942242468,22.389339447021484,11.51333680522977,0.4857670172685054,0.5142329827314946,0.390448596263363,0.07917082917082917,0.22627372627372627,0.02235987611149965,671432.2918886261,2719220.465029188,1325075.2713412067,7422607.059131721
1,physical_only,internal_test,case_71,400360,1.85058358716551,2.368594794599122,0.034746787953337965,0.6198751188834629,4.150866921970132,-2.9815831158305754,4.549803349447659,5.1696784683311225,7.7705615758895865,8.555855054717954,0.10106006768738149,0.0,12.114842939376807,10.768963451809373,0.11109343260183167,0.11109343260183167,25.56398582458496,11.79932674616887,0.538439473909369,0.4615605260906311,0.23503846538115697,0.07842157842157842,0.3936063936063936,0.061424717754021384,740899.6449575836,2246116.207269184,1821559.2689848647,10614707.437531048
1,physical_only,internal_test,case_82,400360,1.8473029357244788,2.5121929879053977,0.3076854874331195,0.4117344466537431,5.295438693468783,-3.861017992305386,5.501570875476665,5.91330532213041,9.606270885467529,10.256996316584084,0.06773965036744695,0.0,15.515425043106074,12.738559298634984,0.17897451966389585,0.17897451966389585,34.473167419433594,14.81490821027641,0.5702481286380204,0.42975187136197956,0.2746528124687781,0.13436563436563437,0.4303196803196803,0.04643820561494655,739586.2033466523,2526717.4442914734,2202608.9157058373,15767476.08115845
1,physical_only,internal_test,case_93,400360,1.9360704501672044,2.597621855947698,0.21415748961715897,0.34363054753026634,4.758609231470751,-3.382675616310162,5.478692639531607,5.822323187061873,9.250488615036007,10.281403619218432,0.11144438386819339,0.0,14.655003519058223,12.86944633085556,0.12183942404930986,0.12183942404930986,30.175100326538086,14.7603542657512,0.5108432414135201,0.48915675858647983,0.2568688180637426,0.08066933066933067,0.3971028971028971,0.04048356479168748,775125.165428942,2701484.872749204,2193449.385162874,15454927.461751582
1,physical_only,internal_test,case_98,400360,2.7085772700192385,3.501811166702436,-0.0889272430997472,1.1879531914360435,7.167344482696906,-5.686524279159776,6.260926460286945,7.448879651722985,10.456711626052856,12.421637886552764,0.18791053351842485,0.0,16.65958471298217,13.681447932594953,0.17876416679621493,0.17876416679621493,34.968265533447266,16.851711000348285,0.518085591513552,0.48191440848644795,0.009791187930862224,0.0027472527472527475,0.013986013986013986,0.06484164252173044,1084405.9958249023,4909487.144217757,2506624.5176404812,20202345.646022253
1,physical_only,internal_test,case_102,400360,2.6547293407076338,3.4940858742917857,-0.7790971521691981,-2.1967669264671383,9.652993842803298,-8.772051976819006,3.561208677776423,1.3644417513092855,8.40616006851196,5.057894850314264,0.3983109042545747,0.3983109042545747,14.098538675308209,6.313157914187121,0.5522118951772065,0.5522118951772065,24.8814754486084,7.139950373044807,0.7130415200741587,0.28695847992584134,0.27804975522030173,0.0,0.008741258741258742,0.28306524128284544,1062847.4388457083,4887849.547765051,1425765.5062345688,7824824.903724942
1,physical_only,internal_test,case_117,400360,2.5343443547656848,3.171992014740645,-0.33695641284298516,1.7668290375724878,5.763565822817033,-3.924101448279908,5.137139844130944,6.903968881703432,8.875784015655517,10.453879256282564,0.17779784161529047,0.0,13.745235443115213,11.18738413920244,0.18609003203316998,0.18609003203316998,30.055034637451172,14.483256242380515,0.5181088154750244,0.48189118452497554,0.10060945149365572,0.09940059940059941,0.16933066933066934,0.039504445998601256,1014650.1058739895,4028235.4886343353,2056705.307996265,13578572.17672394
1,physical_only,internal_test,case_147,400360,1.5207396995138525,2.1021531505901527,0.3672784538067534,0.47134321819863495,4.897748698782656,-3.901822194976577,4.797992291013543,5.269335509212177,8.369614458084104,8.093651364677726,0.03297201977324408,0.03297201977324408,13.121011762619016,10.13777051744148,0.2273636590797528,0.2273636590797528,29.499116897583008,11.119100141371113,0.6230700674879474,0.3769299325120526,0.2674093316015586,0.12137862137862138,0.42982017982017984,0.03215106404236187,608843.346097366,1769210.0046471152,1920924.1936301822,12012770.016969586
1,physical_only,internal_test,case_159,400360,1.334421406955629,1.8555416478952205,0.41294825111263955,0.3362385089117674,4.544741076878163,-3.533730788076428,4.308228827876949,4.644467336788717,7.735206508636474,7.194903994770114,0.06984978529831154,0.06984978529831154,12.345149745941162,9.515884473266192,0.22918031217929744,0.22918031217929744,27.970979690551758,10.129605992840046,0.637853013912784,0.3621469860872159,0.3224597861924268,0.2002997002997003,0.6146353646353646,0.05061444699770207,534248.9544887557,1378453.4153600307,1724842.4935288155,9779111.391040415
1,physical_only,internal_test,case_196,400360,1.5530180666457003,2.149668388465192,0.3398018146797389,0.6873230398885767,4.471295832972889,-3.247168744942024,4.721619437764037,5.408942477652614,8.420341682434081,8.961659048593187,0.06428686466350454,0.0,13.27775411605834,10.835049736479752,0.18396969534360785,0.18396969534360785,29.805959701538086,11.152573490981627,0.6258273981895601,0.3741726018104399,0.28214606853831553,0.03171828171828172,0.46353646353646355,0.040523528824058345,621766.3131622726,1850093.2588515463,1890347.5581032098,11727831.892893458
1,physical_only,internal_test,case_197,400360,2.425603927756315,2.8819159503887075,-0.3646638911594877,1.8765561537591855,4.5129410088206425,-3.543970345242376,4.335292672210596,6.21184882596978,7.936916875839233,8.656708775322752,0.09068910645576206,0.0,12.379508867263791,9.263613355746074,0.2516978294476084,0.2516978294476084,27.07880973815918,11.119100141371113,0.5893800263420665,0.4106199736579334,0.17609151763412928,0.03271728271728272,0.2524975024975025,0.0388050754321111,971114.7885165183,3325165.7762781763,1735677.7742462344,9961289.997120844
1,physical_only,internal_test,case_199,400360,2.145851917918961,2.751005506448779,-0.033747430370295595,1.3242581025448759,5.677298525789115,-4.852375843625349,4.738719716338008,6.062977818882884,8.71670413017273,8.306977002745608,0.04700482215621587,0.04700482215621587,13.672717103958115,9.07370063459975,0.33636448661890306,0.33636448661890306,29.847414016723633,10.86979345847538,0.6358212657088153,0.36417873429118475,0.2325906683984414,0.07392607392607392,0.469030969030969,0.03956439204715756,859113.2738580352,3029937.0098713455,1897193.8256330849,11921292.318331864
1,position_only_periodic,validation,case_18,400360,1.0736698998112586,1.2531117993012362,0.8376013412312423,-0.9244675273651572,2.599940155259991,-2.35859613245462,5.653727981126508,4.729260453761349,9.915027427673339,8.681751502728106,0.12438451975464004,0.12438451975464004,15.819301843643087,13.279205207405989,0.1605694525171365,0.1605694525171365,36.45985412597656,29.972680905517297,0.17792647216976512,0.8220735278302349,0.8330002997302428,0.8913586413586414,1.0,0.05069187731042062,429854.48108843545,628680.9767245499,2263526.534523809,16668583.556267565
1,position_only_periodic,validation,case_29,400360,2.6470824489578204,3.0583015903976385,-6.43305233532641,2.5865798724865496,5.163068590696036,4.638043851219202,2.033673969191559,4.6202538416781085,3.50241869688034,8.402589597569419,1.3990819844165798,0.0,5.4425946283340405,11.979896040844395,1.2011369317268812,0.0,12.888184547424316,26.27192988265071,1.0384507830391918,2.038450783039192,0.6108502347886902,0.6476023976023976,0.9572927072927073,0.05434109301628534,1059785.929264753,3744650.6022339077,814201.7103055326,2159604.52317288
1,position_only_periodic,validation,case_45,400360,0.8686742876160147,1.2651966587334178,0.8443037347449204,-0.48721432731158987,3.455952336072608,-2.9371309969661152,5.207303312044021,4.720088984732432,10.862130212783812,8.72178186462916,0.19704683208783882,0.19704683208783882,15.904301156997667,13.656175712588729,0.14135329947646236,0.14135329947646236,36.334930419921875,27.635462495172074,0.23942437275124154,0.7605756272487585,0.7485762813467879,0.7405094905094906,0.9992507492507493,0.04640323708662204,347782.43778994767,640865.294238779,2084795.9540099443,14972289.90461304
1,position_only_periodic,validation,case_51,400360,1.2135966758774381,1.4866190820813947,0.384018326687506,1.1312081222277086,2.6178068909496877,2.1693892719517645,3.495074740730534,4.626282862958243,6.196873641014097,8.3943728403391,0.3546141694387349,0.0,9.536471252441398,12.435617376821323,0.30400617247577033,0.0,19.359146118164062,27.054652446926696,0.3975126940925451,1.397512694092545,0.7642621640523529,0.8071928071928072,0.9977522477522478,0.05421620541512639,485875.5651542911,884810.1311496866,1399288.1231988766,6327039.392613842
1,position_only_periodic,validation,case_54,400360,0.771491252212906,0.9128512356783235,0.902217635659981,-0.6313034453916354,1.7645774630296764,-1.361621630318912,5.355598113270859,4.7242946678792235,9.406452131271362,8.6762988010833,0.07762260627050839,0.07762260627050839,14.854768409728997,13.314115571320247,0.10371436268233662,0.10371436268233662,33.38887405395508,29.638913849992537,0.11231166998631807,0.887688330013682,0.866620041962234,0.9033466533466533,1.0,0.05020981116994705,308874.23773595906,333618.93844802945,2144167.260629121,14895149.962829953
1,position_only_periodic,validation,case_60,400360,1.0340728945901339,1.2209437035021415,0.847112891122591,-0.8959568593333899,2.725645841255939,-2.4617140593627274,5.622468909648277,4.726512050314887,9.96433162689209,8.676212555607556,0.12927300289846963,0.12927300289846963,15.850470104217512,13.278587982922812,0.16225904369930147,0.16225904369930147,36.91607666015625,29.972680905517297,0.1880859609908927,0.8119140390091073,0.8302028174642822,0.8903596403596403,1.0,0.05075182335897692,414001.42407810595,596818.0641183739,2251011.6526667844,16559895.004739292
1,position_only_periodic,validation,case_62,400360,2.2298394604696155,2.54362137894585,-2.492458368582493,2.1950382411594465,5.3523383588736015,5.029098773130135,2.474723175269594,4.669761416429039,4.507473468780517,8.522483194033878,0.8907450599680646,0.0,6.4952899599075264,12.865043921310082,0.9806727645293979,0.0,14.41285228729248,27.6030661904416,0.9151702688841585,1.9151702688841585,0.7514736736936757,0.8903596403596403,1.0,0.052792486761914274,892738.5263936152,2590333.0912711504,990780.1704509346,3193599.9834185
1,position_only_periodic,validation,case_81,400360,1.2353812224932867,1.4498930216424926,0.7975275134756352,-1.1220304423638767,2.945512896183588,-2.5991500603842037,5.84957593964784,4.727545497283964,10.314814281463619,8.670808277963836,0.15938299601323572,0.15938299601323572,16.286035861968987,13.260412563116573,0.1857802183720978,0.1857802183720978,35.2658805847168,29.638913849992537,0.15955837884742408,0.8404416211525759,0.839444499950045,0.9083416583416584,1.0,0.050132380857228494,494597.2262374123,841632.6980017535,2341936.2231974094,17856109.41474756
1,position_only_periodic,validation,case_83,400360,1.1968536812858321,1.4004219637193769,0.8071290479583894,-1.0465611225313831,3.0015397135839548,-2.782189586697962,5.771707437600671,4.7251463150692885,10.300168991088865,8.669986594296061,0.1582675389309775,0.1582675389309775,16.17190748214708,13.237382258863938,0.18145820006221905,0.18145820006221905,37.063751220703125,29.972680905517297,0.19132090200370455,0.8086790979962954,0.8287541212908383,0.8948551448551448,1.0,0.05090418623239085,479172.3398395958,785178.6959905827,2310760.7897178046,17408040.681773167
1,position_only_periodic,validation,case_86,400360,0.4535257940930241,0.7454828368819555,0.9033670467472101,0.16216753766137013,1.1954312632406774,0.08688986409681324,4.475714650114444,4.637882187775815,7.60098669528961,8.395918131799299,0.1045826638536697,0.0,12.306284666061373,12.458504210529188,0.01236925267035394,0.0,24.116090774536133,27.054652446926696,0.12185066393485929,1.1218506639348593,0.7740533519832151,0.8621378621378621,1.0,0.05300979118793086,181573.58692308314,222497.9321118581,1791897.1173198188,10322525.946124662
1,position_only_periodic,validation,case_87,400360,0.9830497091749905,1.4052274780379173,0.8046755854112003,-0.37253261362993395,3.579009829676429,-2.9909720491268854,5.09026258343684,4.717729969806906,10.772640562057495,8.739212964451335,0.1887585115174204,0.1887585115174204,15.996327209472646,13.639465256844632,0.1473376933195225,0.1473376933195225,34.780033111572266,27.236142021679825,0.21690293007174805,0.783097069928252,0.6833349985013488,0.6970529470529471,0.9982517482517482,0.046063542811469675,393573.7815652992,790576.5851485339,2037937.5279047734,14421142.352911664
1,position_only_periodic,validation,case_101,400360,1.31704087237582,1.5202296676780216,0.7794225851062921,-1.1648921375928458,3.0912395075514882,-2.888716912696048,5.892952550035133,4.728060412442288,10.397786188125611,8.686912467786215,0.16454211400242424,0.16454211400242424,16.382473373413045,13.318961965930322,0.18699932163201105,0.18699932163201105,37.050594329833984,29.972680905517297,0.1910337351489498,0.8089662648510502,0.8269557398341493,0.8946053946053946,1.0,0.05068688180637426,527290.4836643833,925271.2923626669,2359302.482932066,18098026.538970944
1,position_only_periodic,validation,case_120,400360,1.2720232480451026,1.4678213507868587,0.7916432756279334,-1.1189119565578762,2.9595845141848236,-2.756283772380909,5.849380987685487,4.73046903112761,10.294800615310661,8.697912676281614,0.15511596568991526,0.15511596568991526,16.261321811676016,13.379770685974288,0.1772027611945239,0.1772027611945239,36.66416549682617,29.972680905517297,0.1825074838233567,0.8174925161766433,0.8264062343890498,0.8916083916083916,1.0,0.05054201218902987,509267.2275873373,862575.4269567208,2341858.1722297617,17838317.90270544
1,position_only_periodic,validation,case_145,400360,0.4922617981553559,0.7186712767572334,0.9048718336035564,0.36772735061265405,1.3467060921295724,1.04017434985832,4.284758478472041,4.6524858290846955,7.399078512191771,8.444671054483898,0.1413138866643002,0.0,11.438420429229723,12.649207529446167,0.10585264877328701,0.0,25.100421905517578,28.606124392148274,0.1396670741163945,1.1396670741163946,0.856079528424418,0.8906093906093906,1.0,0.052854930562493754,197081.9335094783,206781.29743980168,1715445.904441066,9523984.02051085
1,position_only_periodic,validation,case_176,400360,0.7522624034804278,0.8960865388687863,0.8577779188367124,0.676350292900642,1.5108841847463201,1.0091824296115253,4.060998864911518,4.737349157812157,7.827819538116455,8.710107220004458,0.11271180660103727,0.0,11.872080402374266,13.515316316322302,0.13841179121558256,0.0,27.17892074584961,29.972680905517297,0.1027914311164954,1.1027914311164955,0.8252073134179239,0.8389110889110889,1.0,0.050104905584973526,301175.7758574241,321477.5036473874,1625861.5055559753,8863012.667989213
1,position_only_periodic,internal_test,case_06,400360,1.3224998892560356,1.505150888247936,0.7786321861146408,-1.1989761883694467,2.6407205189980743,-2.300860666356767,5.917631487748422,4.718655299378976,10.134570455551147,8.649629972615948,0.14652229114671875,0.14652229114671875,15.962084121704066,13.245198944578839,0.17020867428151237,0.17020867428151237,32.9944953918457,29.972680905517297,0.09158541297392354,0.9084145870260765,0.8523329003896493,0.9000999000999002,1.0,0.050659406534119295,529476.0556625464,907007.2510681221,2369182.942434958,18117237.60923312
1,position_only_periodic,internal_test,case_28,400360,0.9485927124790555,1.1347797602253686,0.8603971382921498,-0.8083339043281632,2.5266591703715164,-2.243462283219687,5.5266866433473245,4.718352739019161,9.724851751327513,8.63500301930715,0.1120684160425983,0.1120684160425983,15.672686471939013,13.089053518577568,0.164849399494291,0.164849399494291,36.075843811035156,29.638913849992537,0.17842770344497505,0.821572296555025,0.8460385652912379,0.8966033966033966,1.0,0.0509816165451094,379778.57836811466,515553.62272437627,2212664.264530535,15921703.859572133
1,position_only_periodic,internal_test,case_57,400360,0.8273854112354551,1.0018269491705507,0.884689915178488,-0.678958307014675,1.8760798170880453,-1.519614883589866,5.400399450375989,4.721441143361313,9.728502988815302,8.650460175412823,0.11081281617962059,0.11081281617962059,14.611289510726927,13.317281113581132,0.08856223101977376,0.08856223101977376,32.06071853637695,29.638913849992537,0.0755380664234512,0.9244619335765488,0.8103706664002398,0.9013486513486514,1.0,0.049457987810970126,331252.0232422268,401824.21103873977,2162103.923952531,15160952.23359229
1,position_only_periodic,internal_test,case_66,400360,1.8737387599422135,2.264333661040945,0.3240917524139292,1.4027738536312933,3.4185984978745956,-1.7638840543833034,3.3097094398571456,4.712483293488439,8.640856552124024,8.765453127878983,0.014419470454503893,0.0,14.484742507934437,13.809738675892415,0.04660102391687449,0.04660102391687449,22.389339447021484,26.42826891876512,0.18039520465982062,1.1803952046598207,0.5242781496653012,0.5392107892107892,0.9737762237762237,0.04448246578079728,750170.0499304646,2052728.5659035037,1325075.2713412067,7422607.059131721
1,position_only_periodic,internal_test,case_71,400360,0.4063522799859006,0.6167628128747956,0.9345520458513464,0.1586424407712553,1.2199396286953523,0.8018333767650679,4.549803349447659,4.708445790218914,7.7705615758895865,8.582468893992447,0.10448502468882524,0.0,12.114842939376807,12.992090339628364,0.07241095940255605,0.0,25.56398582458496,29.972680905517297,0.17245726512226747,1.1724572651222676,0.8473373963432911,0.8991008991008991,1.0,0.051201418723149164,162687.19881515516,152295.48963033635,1821559.2689848647,10614707.437531048
1,position_only_periodic,internal_test,case_82,400360,0.9142278324598855,1.083387762676431,0.8712446484706022,-0.7748425988449946,2.2746467606535665,-2.0320122507472846,5.501570875476665,4.726728276631671,9.606270885467529,8.671186991497033,0.09734098747778407,0.09734098747778407,15.515425043106074,13.180528982489893,0.15048869458163114,0.15048869458163114,34.473167419433594,29.972680905517297,0.1305504208290194,0.8694495791709806,0.8392946348286542,0.8976023976023976,1.0,0.05087171545608952,366020.25500363973,469914.1601827713,2202608.9157058373,15767476.08115845
1,position_only_periodic,internal_test,case_93,400360,0.9389965430102939,1.0864822858045704,0.8625233443106649,-0.7612810480140729,1.6509897817714305,-1.3863694313332242,5.478692639531607,4.717411591517534,9.250488615036007,8.651058495034128,0.06479983327881166,0.06479983327881166,14.655003519058223,13.068265678097545,0.10827277106397086,0.10827277106397086,30.175100326538086,29.972680905517297,0.00670816066327266,0.9932918393367274,0.8299030872215006,0.8956043956043956,1.0,0.05140623438904986,375936.6559596013,472602.46269950183,2193449.385162874,15454927.461751582
1,position_only_periodic,internal_test,case_98,400360,1.672898095067727,1.880381072508333,0.6860177055732988,-1.5369911156615192,3.2123120540302743,-2.9328498066194633,6.260926460286945,4.723935344625425,10.456711626052856,8.667168323479668,0.1711382475265501,0.1711382475265501,16.65958471298217,13.259791376411304,0.20407431488502464,0.20407431488502464,34.968265533447266,29.972680905517297,0.14286052086717527,0.8571394791328247,0.8215106404236188,0.8993506493506493,1.0,0.050244779698271555,669761.4813413152,1415606.0910110604,2506624.5176404812,20202345.646022253
