feature_set,split,macro_rmse_mean,macro_rmse_std,macro_rmse_min,macro_rmse_max,worst_case_rmse_mean,worst_case_rmse_std,worst_case_rmse_min,worst_case_rmse_max,mean_top5_actual_rmse_mean,mean_top5_actual_rmse_std,mean_top5_actual_rmse_min,mean_top5_actual_rmse_max,mean_p95_relative_error_mean,mean_p95_relative_error_std,mean_p95_relative_error_min,mean_p95_relative_error_max,mean_p99_relative_error_mean,mean_p99_relative_error_std,mean_p99_relative_error_min,mean_p99_relative_error_max,mean_p99_underprediction_fraction_mean,mean_p99_underprediction_fraction_std,mean_p99_underprediction_fraction_min,mean_p99_underprediction_fraction_max,mean_top5pct_hotspot_overlap_mean,mean_top5pct_hotspot_overlap_std,mean_top5pct_hotspot_overlap_min,mean_top5pct_hotspot_overlap_max,mean_top1pct_hotspot_overlap_mean,mean_top1pct_hotspot_overlap_std,mean_top1pct_hotspot_overlap_min,mean_top1pct_hotspot_overlap_max,mean_top1_recall_in_predicted_top5_mean,mean_top1_recall_in_predicted_top5_std,mean_top1_recall_in_predicted_top5_min,mean_top1_recall_in_predicted_top5_max
full_periodic_coordinates,internal_test,0.7869043465866069,0.028523171810906304,0.7486953266193767,0.8147937888711323,1.2026966680244306,0.0600939116598195,1.1344889456053073,1.2592313867703344,1.4481953194057007,0.07527397148930867,1.3684336959814916,1.5166137174457348,0.055304003464473124,0.01525762507298309,0.03773266647716464,0.07449712661483114,0.06665919750906563,0.007910522636989149,0.05797868422681952,0.0750035173511058,0.052637986755125994,0.006966089677456063,0.0455267461986436,0.062207034080279874,0.8271347453958104,0.014688419880949074,0.8112931694808007,0.8468511672827789,0.8415875790875791,0.014355664406972599,0.8235431235431234,0.8553779553779552,0.9937645687645688,0.007000356887862515,0.9862637362637362,1.0
full_periodic_coordinates,validation,0.9615019512505354,0.14338110339485427,0.7962655330934665,1.112730797489805,2.0479528659756,0.5157943994977491,1.3197683977928014,2.5348843545570374,1.7912739662240138,0.3760718633915733,1.4568537121727614,2.190278266292409,0.11396293283222389,0.06377700034018091,0.05848363006409865,0.20482176572340505,0.1167899525558487,0.06289926264063274,0.06721656770425903,0.20734909055012624,0.04694583665757955,0.01739237370258017,0.025988496638695697,0.06740749972064126,0.8082542378525993,0.01930491753626646,0.7907183534818664,0.8281213574449662,0.8097319347319347,0.0486139743251068,0.7507992007992007,0.8695471195471196,0.9908966033966033,0.007256318138620877,0.9825507825507825,0.9999333999333999
full_raw_coordinates,internal_test,0.7846457775858654,0.027824795660759294,0.7464303075942652,0.8101517680205353,1.185792720618019,0.06315006003116315,1.1114073643303801,1.2418381678586785,1.450033897151764,0.08079153909308816,1.3640462880298907,1.5189971012078904,0.05526898646129152,0.01567885808218726,0.03768279785909671,0.07535603092026297,0.06747557134127982,0.00844948319858888,0.058196477601800654,0.07602488034489835,0.05345438112473146,0.006554087483607544,0.04702534784869813,0.06260965397151345,0.8272679588370466,0.014954387670013454,0.8107103606753921,0.8470376661005097,0.8412795537795538,0.015453244987249327,0.8212787212787213,0.8559773559773559,0.9943722943722944,0.006295086302520719,0.9873459873459873,0.9999666999667
full_raw_coordinates,validation,0.9605522336176334,0.14392220780085876,0.7922936197200526,1.1103259771010972,2.0528672280274494,0.5051374527958139,1.3327137750715219,2.508871052405823,1.7926149701177183,0.3772034840425154,1.4692330734556465,2.1946153297668585,0.1137756447823251,0.06313708905269144,0.058386246013547645,0.20354326654387359,0.1176161472740465,0.06239003349317319,0.06979867561174008,0.20793065854421694,0.04794644698327673,0.01673477729064882,0.027945966910359592,0.06815749737223663,0.8077730042961334,0.018871503812252922,0.7899557065307891,0.828584274153262,0.8092948717948718,0.04887717506668849,0.7502331002331002,0.8696969696969695,0.9907217782217782,0.007238850452418828,0.9826173826173826,0.9999333999333999
physical_only,internal_test,2.612977326676147,0.12443339725484287,2.4583461560962685,2.7506066850556317,4.0465405388633275,0.7024824227245556,3.1144169516430824,4.657761640053645,5.286799772587592,0.3991064185912182,4.827547099059041,5.801802681593698,0.11173315255185912,0.027379572040289655,0.0872656658686707,0.1463876271768956,0.21479081684683904,0.035377785539492064,0.18240722349882874,0.250341768823336,0.21321036741159677,0.0339893586052303,0.18240722349882874,0.250341768823336,0.22547623805241948,0.01209910709532237,0.2125154028041429,0.24161920937822626,0.0886821511821512,0.014815130643588595,0.07132867132867134,0.10734265734265737,0.35000416250416255,0.031088184678268245,0.3151515151515152,0.3873792873792874
physical_only,validation,2.9312924355831647,0.29353600988137035,2.5565018708028875,3.2618710256631545,5.301658590278725,0.9258563626228824,4.209896117411824,6.42481490655302,5.039403163913293,0.2057550025951313,4.84206965252684,5.267282440162282,0.22162862820453894,0.10723161097413252,0.1094367964399412,0.36363065091004076,0.20807686278759818,0.0316699775336887,0.1763820509992958,0.2510285089557633,0.1623731480511283,0.04087657825055119,0.11081549138104617,0.195513055631196,0.20721434042694908,0.03194866304644557,0.16524461318147002,0.24179571718786427,0.07757242757242758,0.01645772521973094,0.059124209124209126,0.09242424242424244,0.311492673992674,0.05711995453535283,0.23609723609723612,0.37495837495837503
position_only_periodic,internal_test,1.0157783090655408,0.07024194751166908,0.934807169904172,1.096842585527558,1.7431850949766714,0.35186068130877757,1.4925781632121558,2.264333661040945,1.7566671779801872,0.15569279936660177,1.5425375526498009,1.8765647042649856,0.09678286275456052,0.018275594792340817,0.07669755667193591,0.1206715406377213,0.08181635403309861,0.005706784688401903,0.07599440851583328,0.08967092803717833,0.05369909251839153,0.019546775041304348,0.02729043867782055,0.06971791027527956,0.7992989642654944,0.007263739769889691,0.7910713691011423,0.8082425816764911,0.836921411921412,0.00833225902474903,0.8276390276390279,0.847852147852148,0.9986555111555111,0.0010457637629347775,0.9976689976689976,0.9996003996003996
position_only_periodic,validation,1.2136374467596187,0.17738341759135262,1.054470291790584,1.4229653055341764,2.5263095915727867,0.6780319215417038,1.8453659047057662,3.15818509728447,2.195362475842954,0.5057528856539881,1.7671158843443626,2.8872825091622922,0.1659585853012126,0.08436611080985526,0.10547619472940432,0.2904962438738545,0.1538470747821455,0.08460679801860842,0.09481198996417142,0.2792749276231256,0.061149993552460875,0.034129336279645914,0.029937622250983238,0.0964449568637074,0.7885469743897158,0.02597219316694954,0.7541645852066472,0.8172744529923068,0.8218739593739592,0.04987248644516287,0.7570263070263069,0.8740592740592741,0.9891650016650017,0.011072894297268411,0.9767232767232767,1.0
