Complexity,Loss,Equation
1,0.3933089969451929,"-0.03396670539630624"
3,0.3782578724843636,"z_fraction_proxy_scaled * 0.20891482749207763"
5,0.3608662670644922,"(nearest_axial_boundary_fraction_proxy_scaled * 0.3021548889852975) * rho_scaled"
7,0.34663044604889376,"((rho_scaled - nearest_radial_boundary_fraction_proxy_scaled) * 0.23511410480701994) * nearest_axial_boundary_fraction_proxy_scaled"
8,0.34659826814135747,"(rho_within_case_z_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (0.23511410480701994 * nearest_axial_boundary_fraction_proxy_scaled)"
9,0.34261841534510856,"(rho_fraction_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * ((nearest_axial_boundary_fraction_proxy_scaled * 0.25422284379263166) + -0.07021750055118209)"
11,0.33228163888609397,"(z_scaled * 0.19461136922888683) - (((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) * -0.23161312521034336)"
13,0.3220225449870588,"((z_scaled + nearest_radial_boundary_fraction_proxy_scaled) - (((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * -1.4265561811655372) * nearest_axial_boundary_fraction_proxy_scaled)) * 0.17820745685047384"
15,0.3196148941187304,"(((z_scaled + nearest_radial_boundary_fraction_proxy_scaled) - ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (nearest_axial_boundary_fraction_proxy_scaled * -1.5169397252491599))) + -0.447926088141572) * 0.17316835389181756"
26,0.3167902167337966,"(((gauss(radial_angular_signed_interaction_proxy_scaled) + ((-0.3877879173991643 - (nearest_axial_boundary_fraction_proxy_scaled * -1.1413459966898687)) * (signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled))) + -1.1209288263768542) - ((signed_radial_position_proxy_scaled * -0.27034517376567313) - signed_axial_position_proxy_scaled)) * 0.21906455202654912"
28,0.3161283744817624,"(gauss(radial_angular_signed_interaction_proxy_scaled * theta_sin_scaled) + ((((-0.3877879173991643 - (nearest_axial_boundary_fraction_proxy_scaled * -1.1413459966898687)) * (signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled)) + -1.1209288263768542) - ((signed_radial_position_proxy_scaled * -0.27034517376567313) - signed_axial_position_proxy_scaled))) * 0.21906455202654912"
30,0.31603614303665184,"((gauss(radial_angular_signed_interaction_proxy_scaled * 0.8555362838756426) + ((0.12120650437901424 - ((nearest_axial_boundary_fraction_proxy_scaled * -1.2177106106882403) + 0.6051134405483425)) * (signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled))) + (-1.243108618127726 - ((signed_radial_position_proxy_scaled * -0.5767595097973963) - signed_axial_position_proxy_scaled))) * 0.20763168522545225"
31,0.3157912587967149,"((((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * (0.11599127020186889 - ((nearest_axial_boundary_fraction_proxy_scaled * -1.215199086398598) + 0.6103286747662587))) + abs(gauss(radial_angular_signed_interaction_proxy_scaled))) + (-1.0327686094000794 - ((signed_radial_position_proxy_scaled * -0.5337219020722508) - signed_axial_position_proxy_scaled))) * 0.21203081918475894"
