case_id,split,rmse_v11,p95_relative_error_v11,p99_relative_error_v11,p99_underprediction_fraction_v11,top1pct_hotspot_overlap_v11,top1_recall_in_predicted_top5_v11,top5_actual_bias_v11,rmse_v13,p95_relative_error_v13,p99_relative_error_v13,p99_underprediction_fraction_v13,top1pct_hotspot_overlap_v13,top1_recall_in_predicted_top5_v13,top5_actual_bias_v13,delta_rmse_v13_minus_v11,delta_p95_relative_error_v13_minus_v11,delta_p99_relative_error_v13_minus_v11,delta_p99_underprediction_fraction_v13_minus_v11,delta_top1pct_hotspot_overlap_v13_minus_v11,delta_top1_recall_in_predicted_top5_v13_minus_v11,delta_top5_actual_bias_v13_minus_v11,flag_p99_underprediction_above_10pct,flag_p99_relative_error_above_15pct,flag_top1_overlap_below_60pct,flag_p95_relative_error_above_15pct,fluence_rate_mean,fluence_rate_std,fluence_rate_min,fluence_rate_p95,fluence_rate_max,temperature_mean,temperature_std,temperature_min,temperature_p95,temperature_max,weight_loss_rate_mean,weight_loss_rate_std,weight_loss_rate_min,weight_loss_rate_p95,weight_loss_rate_max
case_133,train,1.4678070237872543,0.014203909666666703,0.16976242702889943,0.16976242702889943,0.5949050949050949,0.8758741258741258,-1.9001716370261252,1.656942661994147,0.09956698234727875,0.06404872682677655,0.06404872682677655,0.6248751248751249,0.9078421578421578,-1.1644294973464935,0.18913563820689272,0.08536307268061204,-0.10571370020212288,-0.10571370020212288,0.029970029970029954,0.031968031968031996,0.7357421396796318,False,False,False,False,3.426159381866455,0.3986030519008636,2.7602128982543945,4.360849857330322,5.17316198348999,368.0552368164063,12.325944900512695,348.6596069335937,400.2459411621094,426.3818054199219,0.3568843603134155,0.0534955747425556,0.27012899518013,0.4934580028057098,0.6076909899711609
case_85,train,1.8417757920211004,0.01836281707978132,0.16905481267723205,0.16905481267723205,0.6041458541458542,0.8698801198801199,-2.316223737303444,2.104117956749005,0.10289606323194352,0.06395995470678838,0.06395995470678838,0.6381118881118881,0.9090909090909091,-1.4206462027303588,0.2623421647279045,0.08453324615216219,-0.10509485797044367,-0.10509485797044367,0.033966033966033926,0.03921078921078913,0.8955775345730852,False,False,False,False,3.4244441986083984,0.3965501189231872,2.7728540897369385,4.3561110496521,5.168155193328857,382.4470825195313,19.90363121032715,345.6348876953125,426.2056274414063,446.2618408203125,0.3595130443572998,0.0562217868864536,0.2696369886398315,0.4842430055141449,0.6448659896850586
case_127,train,1.4473725367372017,0.024643506963255398,0.16846714512381702,0.16846714512381702,0.5921578421578422,0.8761238761238761,-1.8373320422453165,1.6336695072435994,0.1104504299372262,0.06363035073748625,0.06363035073748625,0.6246253746253746,0.9090909090909091,-1.1117926319229405,0.1862969705063977,0.0858069229739708,-0.10483679438633077,-0.10483679438633077,0.03246753246753242,0.03296703296703296,0.725539410322376,False,False,False,False,3.419966697692871,0.397689014673233,2.746201038360596,4.343825817108154,5.169120788574219,368.0277404785156,11.938325881958008,349.15350341796875,399.5997619628906,426.2865905761719,0.3531530499458313,0.0624348483979702,0.2701460123062134,0.5024470090866089,0.6617109775543213
case_124,train,1.5483579213644103,0.012507007759162417,0.17130490221365857,0.17130490221365857,0.5641858141858141,0.8593906093906094,-2.014039147996126,1.7521086070392686,0.09995037311832856,0.06361223246775151,0.06361223246775151,0.5946553446553446,0.8908591408591409,-1.2543956295189398,0.20375068567485832,0.08744336535916615,-0.10769266974590706,-0.10769266974590706,0.030469530469530492,0.03146853146853146,0.7596435184771861,False,False,True,False,3.4256980419158936,0.3987233638763428,2.7579870223999023,4.35232400894165,5.171050071716309,365.5828247070313,14.259407997131348,345.52008056640625,399.1667785644531,434.2921142578125,0.3498322963714599,0.0593508854508399,0.268775999546051,0.4898650050163269,0.6502779722213745
case_116,train,1.8228798245732525,0.01783926591753483,0.1692298482323387,0.1692298482323387,0.6128871128871128,0.8818681318681318,-2.377317122418588,2.061117303549697,0.10240219561190904,0.06357814259475066,0.06357814259475066,0.6476023976023976,0.9223276723276723,-1.4904531008016593,0.23823747897644432,0.0845629296943742,-0.10565170563758804,-0.10565170563758804,0.03471528471528473,0.04045954045954048,0.8868640216169286,False,False,False,False,3.4343976974487305,0.3977457880973816,2.759937047958374,4.361715793609619,5.1751580238342285,388.6405944824219,18.39406394958496,348.0362548828125,424.4935607910156,445.7576904296875,0.3576522171497345,0.0513613447546958,0.2776859998703003,0.4954540133476257,0.5902569890022278
case_11,train,2.1618364898420497,0.017612019166875586,0.1695906341204019,0.1695906341204019,0.6031468531468531,0.8628871128871128,-2.4625608756644626,2.3879351154287285,0.10383732112548451,0.062167626906732325,0.062167626906732325,0.6396103896103896,0.9175824175824175,-1.4742428986515375,0.22609862558667881,0.08622530195860892,-0.10742300721366957,-0.10742300721366957,0.036463536463536506,0.0546953046953047,0.9883179770129251,False,False,False,False,3.423363447189331,0.3977753221988678,2.7569079399108887,4.352518081665039,5.1711859703063965,439.5626831054688,10.967487335205078,361.0643005371094,447.81744384765625,452.9774169921875,0.3563190102577209,0.0523955263197422,0.2734279930591583,0.4930540025234222,0.6041010022163391
case_183,train,1.599851011968802,0.014143690515192795,0.16936852616936873,0.16936852616936873,0.5724275724275725,0.8648851148851149,-2.083314527329498,1.8168899043783937,0.10171946675421673,0.060842235024798096,0.060842235024798096,0.6041458541458542,0.8968531468531469,-1.2800534049969912,0.21703889240959162,0.08757577623902393,-0.10852629114457063,-0.10852629114457063,0.03171828171828173,0.031968031968031996,0.8032611223325068,False,False,False,False,3.434481382369995,0.3981219828128814,2.756781101226806,4.36077880859375,5.173046112060547,368.73968505859375,14.467819213867188,348.3915405273437,402.6380004882813,438.0559997558594,0.3535558879375458,0.0617360696196556,0.2674059867858886,0.4997769892215729,0.6579430103302002
case_100,train,1.8538004182265218,0.02257519121615221,0.16662271292944053,0.16662271292944053,0.6026473526473527,0.8731268731268731,-2.3200786362532204,2.1195717803808996,0.10950187387530833,0.05901148732165723,0.05901148732165723,0.6356143856143857,0.9095904095904096,-1.3844401348356599,0.2657713621543778,0.08692668265915612,-0.1076112256077833,-0.1076112256077833,0.03296703296703296,0.036463536463536506,0.9356385014175606,False,False,False,False,3.41831111907959,0.39790940284729,2.7559409141540527,4.338582992553711,5.170401096343994,385.9527282714844,18.81670379638672,348.28057861328125,427.4082336425781,446.4762573242188,0.3578886091709137,0.051088523119688,0.282258003950119,0.4932129979133606,0.6013110280036926
case_180,train,1.6055386801666807,0.024758101074635185,0.16230626157998784,0.16230626157998784,0.6181318681318682,0.8816183816183816,-1.7308204473194457,1.765155879085473,0.10672950811985707,0.05846874180710308,0.05846874180710308,0.6568431568431569,0.936063936063936,-1.034750827161578,0.15961719891879222,0.08197140704522188,-0.10383751977288476,-0.10383751977288476,0.038711288711288705,0.054445554445554434,0.6960696201578678,False,False,False,False,3.4693281650543213,0.4054667055606842,2.7597908973693848,4.422637939453125,5.185338973999023,381.3869018554688,11.89083766937256,362.2911376953125,405.3695373535156,440.3094787597656,0.4126565456390381,0.0500586815178394,0.3233579993247986,0.5178800225257874,0.6708080172538757
case_169,train,1.5683098741094461,0.005326228783035726,0.16997184028731743,0.16997184028731743,0.5856643356643356,0.8736263736263736,-1.8860544391757788,1.7488559712493243,0.08374554650906833,0.058216032167484597,0.058216032167484597,0.6221278721278721,0.9018481518481518,-1.1186278476845635,0.18054609713987824,0.07841931772603261,-0.11175580811983284,-0.11175580811983284,0.036463536463536506,0.028221778221778182,0.7674265914912153,False,False,False,False,3.432600259780884,0.3979732692241668,2.7607951164245605,4.357941150665283,5.172364234924316,380.2094421386719,11.796460151672363,351.2510681152344,403.2781677246094,440.3528747558594,0.461256742477417,0.0473449788987636,0.2953610122203827,0.5403760075569153,0.6699270009994507
case_159,internal_test,1.4640132708843707,0.005495356669744044,0.16874335153827213,0.16874335153827213,0.5734265734265734,0.8668831168831169,-1.8231986762972643,1.6502863360003024,0.09432576518354552,0.05816147686467572,0.05816147686467572,0.6026473526473527,0.8918581418581418,-1.0892753082954727,0.18627306511593167,0.08883040851380147,-0.11058187467359643,-0.11058187467359643,0.02922077922077926,0.024975024975024906,0.7339233680017916,False,False,False,False,3.417283773422241,0.3971401154994964,2.760845899581909,4.342947959899902,5.168479919433594,366.4687805175781,14.465778350830078,346.31427001953125,400.5136413574219,436.009033203125,0.4797284305095672,0.0459972023963928,0.2991530001163482,0.5544710159301758,0.6732980012893677
case_94,train,1.4339260876711621,0.03612162072003748,0.15873171559270186,0.15873171559270186,0.5996503496503497,0.8471528471528471,-1.6576465723012546,1.6237332839448884,0.11970080707910091,0.05734864794834773,0.05734864794834773,0.6221278721278721,0.8958541458541458,-1.0168288649147372,0.18980719627372622,0.08357918635906343,-0.10138306764435412,-0.10138306764435412,0.022477522477522438,0.04870129870129869,0.6408177073865173,False,False,False,False,3.345393419265747,0.3452984094619751,2.7503459453582764,4.140851020812988,5.115378856658936,382.6231994628906,19.04590606689453,347.7283630371094,424.648193359375,445.9895935058594,0.2921536862850189,0.0267762038856744,0.2609739899635315,0.3512179851531982,0.6095690131187439
case_06,internal_test,1.9930818389365292,0.0140840873455281,0.16330064882172549,0.16330064882172549,0.6006493506493507,0.8636363636363636,-2.15588920476602,2.2173932153754468,0.0990676340694403,0.05678197244243129,0.05678197244243129,0.6383616383616384,0.9175824175824175,-1.2154387469091477,0.22431137643891752,0.0849835467239122,-0.10651867637929419,-0.10651867637929419,0.03771228771228774,0.053946053946053896,0.9404504578568722,False,False,False,False,3.47940444946289,0.3796917200088501,2.778795003890991,4.354030132293701,5.141026020050049,426.3059997558594,10.8130464553833,354.5773620605469,442.93011474609375,450.0254211425781,0.3404279053211212,0.04245026409626,0.2737959921360016,0.4521639943122864,0.5946130156517029
case_61,train,1.9510967368414645,0.011398455452185229,0.16146576922781855,0.16146576922781855,0.6106393606393606,0.8823676323676324,-2.4196495508121,2.1892047992531705,0.09611324691321255,0.05459289403581625,0.05459289403581625,0.6481018981018981,0.9348151848151848,-1.5462335981048734,0.238108062411706,0.08471479146102731,-0.10687287519200231,-0.10687287519200231,0.03746253746253747,0.05244755244755239,0.8734159527072267,False,False,False,False,3.501136541366577,0.398209810256958,2.768143892288208,4.439974784851074,5.187943935394287,395.2786865234375,16.925382614135742,351.3229064941406,425.8003540039063,447.0738220214844,0.3529425859451294,0.0503299720585346,0.2781789898872375,0.4788320064544678,0.6242049932479858
case_147,internal_test,1.55638428546292,0.01114578888348481,0.16075052569809525,0.16075052569809525,0.583916083916084,0.8673826173826173,-1.9081446632361376,1.7611724475600412,0.09644524600642455,0.053535585811340776,0.053535585811340776,0.6186313686313686,0.9053446553446554,-1.1583762579995136,0.20478816209712125,0.08529945712293974,-0.10721493988675448,-0.10721493988675448,0.03471528471528462,0.03796203796203801,0.749768405236624,False,False,False,False,3.4660794734954834,0.4012894630432129,2.7616450786590576,4.404131889343262,5.183708190917969,366.0380554199219,14.437088966369627,345.5254821777344,399.8873596191406,435.6745910644531,0.3587525188922882,0.0557233579456806,0.274397999048233,0.4844110012054443,0.6430090069770813
case_20,train,1.8743295385372372,0.030218082970894067,0.16088002155448514,0.16088002155448514,0.5991508491508492,0.8683816183816184,-2.2991606120685533,2.1521142847768435,0.11808817586008315,0.05216300685212163,0.05216300685212163,0.6341158841158842,0.9050949050949051,-1.3435915030727412,0.27778474623960636,0.08787009288918908,-0.1087170147023635,-0.1087170147023635,0.034965034965035,0.036713286713286664,0.955569108995812,False,False,False,False,3.4376983642578125,0.3961818218231201,2.758384943008423,4.357461929321289,5.164715766906738,386.24993896484375,18.953399658203125,346.9529724121094,428.4507751464844,446.9674987792969,0.3569400310516357,0.0531734600663185,0.2723129987716675,0.4920589923858642,0.6109539866447449
case_148,train,1.4253856091248078,0.012118227470160597,0.1645541924633352,0.1645541924633352,0.5906593406593407,0.8768731268731269,-1.6785828009263484,1.5878079180290892,0.07639349956389946,0.051997458856607184,0.051997458856607184,0.6258741258741258,0.9098401598401599,-0.9660172930698072,0.16242230890428133,0.06427527209373886,-0.11255673360672801,-0.11255673360672801,0.03521478521478516,0.03296703296703296,0.7125655078565412,False,False,False,False,3.440417766571045,0.3981891274452209,2.760435104370117,4.37044620513916,5.176758766174316,376.7049255371094,9.776519775390623,350.4684143066406,394.57952880859375,435.4612731933594,0.474497377872467,0.046178251504898,0.2985210120677948,0.5505399703979492,0.6718080043792725
case_196,internal_test,1.5489799859642848,0.010988339393870367,0.16045926859658538,0.16045926859658538,0.5866633366633367,0.8686313686313686,-1.9618575914403025,1.7631974761627738,0.09816029490609769,0.05131370586245484,0.05131370586245484,0.6213786213786214,0.9045954045954046,-1.1870548080167111,0.214217490198489,0.08717195551222733,-0.10914556273413054,-0.10914556273413054,0.03471528471528473,0.03596403596403597,0.7748027834235913,False,False,False,False,3.450724601745605,0.3979845643043518,2.7785520553588867,4.378867149353027,5.178000926971436,367.6076049804688,13.770980834960938,347.8626403808594,400.0106201171875,434.7947998046875,0.3562313914299011,0.0566208772361278,0.2673699855804443,0.4884159862995147,0.6270279884338379
case_84,train,1.8952932857352858,0.03409383613163675,0.1582250251715801,0.1582250251715801,0.6106393606393606,0.8728771228771228,-2.2445938231207663,2.1637216096475167,0.12081626045090696,0.05055145396937623,0.05055145396937623,0.6466033966033966,0.9155844155844156,-1.30954071964587,0.2684283239122309,0.08672242431927021,-0.10767357120220387,-0.10767357120220387,0.03596403596403597,0.04270729270729279,0.9350531034748963,False,False,False,False,3.4487290382385254,0.3937629163265228,2.762173891067505,4.3586931228637695,5.165102005004883,390.2251892089844,18.657062530517575,346.0419006347656,431.4751586914063,445.3526306152344,0.360487163066864,0.0526352971792221,0.2767559885978699,0.4993279874324798,0.6127709746360779
case_93,internal_test,1.7754709607481773,0.02964874507747715,0.1564230581747036,0.1564230581747036,0.6071428571428571,0.8628871128871128,-1.9741300403818398,2.0157885904391786,0.11443239451028951,0.050270681185895776,0.050270681185895776,0.6398601398601399,0.9108391608391608,-1.1551407013745407,0.24031762969100123,0.08478364943281236,-0.1061523769888078,-0.1061523769888078,0.0327172827172828,0.047952047952047994,0.8189893390072991,False,False,False,False,3.417858839035034,0.3889064490795135,2.750308990478516,4.322260856628418,5.145325183868408,386.1116943359375,18.93198776245117,346.4540100097656,427.1571960449219,447.33795166015625,0.3820260167121887,0.0465712547302246,0.3059450089931488,0.4785780012607574,0.6423789858818054
case_143,train,1.5090562785527468,0.013951194789474172,0.1591002722577997,0.1591002722577997,0.5981518481518482,0.8808691308691309,-1.8618466299284995,1.7009292757658747,0.10228148934137127,0.04898451069949007,0.04898451069949007,0.6331168831168831,0.9193306693306693,-1.1047626331250378,0.1918729972131279,0.0883302945518971,-0.11011576155830964,-0.11011576155830964,0.03496503496503489,0.038461538461538436,0.7570839968034617,False,False,False,False,3.470649242401123,0.3989446759223938,2.773591995239258,4.404397010803223,5.185092926025391,381.3070983886719,9.018558502197266,351.6264038085937,396.99114990234375,436.7527770996094,0.3576553761959076,0.0518789924681186,0.2754519879817962,0.4957610070705414,0.5928419828414917
case_104,train,1.7978236212772145,0.02784328636062769,0.15582914139860513,0.15582914139860513,0.6073926073926074,0.8688811188811189,-2.0417342261573097,2.049495867527926,0.11354275956879471,0.04853082031483435,0.04853082031483435,0.6418581418581418,0.9133366633366633,-1.183315539784846,0.2516722462507113,0.08569947320816702,-0.10729832108377077,-0.10729832108377077,0.034465534465534464,0.04445554445554445,0.8584186863724637,False,False,False,False,3.433887243270874,0.4009110927581787,2.7479889392852783,4.365649223327637,5.174938201904297,383.3001403808594,18.62049865722656,347.5183410644531,424.0548095703125,445.5897216796875,0.3800892531871795,0.0490060336887836,0.2993220090866089,0.482015997171402,0.6424210071563721
case_155,train,1.496994207262726,0.01837854360537792,0.15439701290038382,0.15439701290038382,0.6233766233766234,0.8971028971028971,-1.7948544005455425,1.6642075093368924,0.10183387822210326,0.047994852108487154,0.047994852108487154,0.6550949050949051,0.9405594405594405,-1.102331703786148,0.1672133020741664,0.08345533461672533,-0.10640216079189667,-0.10640216079189667,0.03171828171828173,0.04345654345654337,0.6925226967593945,False,False,False,False,3.4562721252441406,0.4012274444103241,2.756092071533203,4.397141933441162,5.18429708480835,372.7580871582031,12.300539016723633,352.7840576171875,398.3600158691406,435.5348205566406,0.3798628151416778,0.0515094064176082,0.295989990234375,0.4871020019054413,0.6437990069389343
case_144,train,1.8391823868857857,0.01968866079246579,0.15670993723062804,0.15670993723062804,0.593906093906094,0.8611388611388612,-2.1354626411981537,2.0724021583283863,0.10707882283924967,0.0471440734175541,0.0471440734175541,0.6303696303696303,0.9090909090909091,-1.2442449167109317,0.23321977144260053,0.08739016204678388,-0.10956586381307394,-0.10956586381307394,0.036463536463536395,0.04795204795204788,0.8912177244872219,False,False,False,False,3.474095582962036,0.3984985947608948,2.765842914581299,4.409533977508545,5.183334827423096,407.7988586425781,10.152734756469728,355.9908752441406,423.0914916992188,444.8777465820313,0.3286843001842499,0.0426400192081928,0.2669050097465515,0.4270730018615722,0.6234440207481384
case_185,train,1.4137067778739907,0.044016195415543996,0.15263930148322716,0.15263930148322716,0.5981518481518482,0.8748751248751249,-1.555902157270475,1.6101656834675777,0.1305977000675425,0.04570765806948194,0.04570765806948194,0.6326173826173827,0.9085914085914086,-0.8550824994786129,0.19645890559358703,0.08658150465199851,-0.10693164341374523,-0.10693164341374523,0.034465534465534464,0.03371628371628377,0.7008196577918621,False,False,False,False,3.4901881217956543,0.3860352635383606,2.779942035675049,4.3791680335998535,5.168531894683838,368.5096740722656,12.146696090698242,350.0175170898437,400.9403076171875,423.8226623535156,0.3434914350509643,0.0460216291248798,0.276419997215271,0.4528090059757232,0.6255279779434204
case_79,train,1.9140095380816609,0.02154373068303149,0.1541222751706389,0.1541222751706389,0.6106393606393606,0.8791208791208791,-2.2792917737455323,2.1826319052270695,0.1078248059159968,0.04528955332222749,0.04528955332222749,0.6436063936063936,0.9215784215784216,-1.3475628440524652,0.26862236714540866,0.08628107523296531,-0.1088327218484114,-0.1088327218484114,0.03296703296703296,0.04245754245754252,0.9317289296930671,False,False,False,False,3.430354595184326,0.3977881073951721,2.760723114013672,4.354800224304199,5.174858093261719,389.55474853515625,18.49088859558105,347.4461975097656,427.9959411621094,447.7135620117188,0.3595194816589355,0.05570088326931,0.2784129977226257,0.4861499965190887,0.6416640281677246
case_164,train,1.508315643014663,0.025005518643374976,0.15088629502840373,0.15088629502840373,0.6188811188811189,0.8901098901098901,-1.7253648878057908,1.6843298614646935,0.10894930754497915,0.04401637468377346,0.04401637468377346,0.6558441558441559,0.9348151848151848,-1.0355221442484894,0.17601421845003062,0.08394378890160417,-0.10686992034463028,-0.10686992034463028,0.036963036963037044,0.04470529470529472,0.6898427435573014,False,False,False,False,3.4762561321258545,0.3991175293922424,2.772655963897705,4.41284704208374,5.183588027954102,372.5656433105469,12.289033889770508,352.42877197265625,398.373779296875,435.3020324707031,0.4134506583213806,0.0572255402803421,0.3292990028858185,0.5344280004501343,0.6834419965744019
case_125,train,1.432305126953367,0.045027372225067926,0.15088413756064145,0.15088413756064145,0.5916583416583416,0.8713786213786214,-1.573127975859765,1.6240721724856053,0.132287239723814,0.043424408616892,0.043424408616892,0.6241258741258742,0.9038461538461539,-0.8657586147111042,0.19176704553223822,0.08725986749874609,-0.10745972894374944,-0.10745972894374944,0.032467532467532534,0.03246753246753242,0.7073693611486608,False,False,False,False,3.443427562713623,0.398655354976654,2.781601905822754,4.379518985748291,5.179422855377197,368.0457153320313,12.313759803771973,348.6732482910156,400.5073547363281,425.92822265625,0.3495651483535766,0.038594227284193,0.2713980078697204,0.4294230043888092,0.6256020069122314
case_19,train,1.927946187748479,0.034797443130278966,0.1533411163559697,0.1533411163559697,0.5936563436563437,0.8676323676323676,-2.268984043057864,2.2241206520752406,0.12396431473622646,0.0428529524287892,0.0428529524287892,0.6278721278721279,0.9048451548451548,-1.278046185785369,0.29617446432676164,0.0891668716059475,-0.1104881639271805,-0.1104881639271805,0.034215784215784195,0.0372127872127872,0.990937857272495,False,False,False,False,3.423744201660156,0.3979784846305847,2.753110885620117,4.346603870391846,5.169137954711914,390.79241943359375,17.734981536865234,348.8207702636719,430.1040954589844,447.2859802246094,0.3600948452949524,0.0629341006278991,0.2799069881439209,0.5095490217208862,0.6611430048942566
case_91,train,2.1731567756715706,0.013209373900230885,0.1526458922601056,0.1526458922601056,0.6066433566433567,0.8703796203796204,-2.3848407657378417,2.412410276170748,0.09942136465545307,0.04278232775801806,0.04278232775801806,0.6441058941058941,0.9263236763236763,-1.3789304387529921,0.23925350049917737,0.08621199075522218,-0.10986356450208755,-0.10986356450208755,0.03746253746253747,0.05594405594405594,1.0059103269848495,False,False,False,False,3.455228328704834,0.4016213715076446,2.756511926651001,4.390332221984863,5.184733867645264,433.0641174316406,10.695987701416016,358.0635070800781,445.1156921386719,450.8390502929688,0.3450756967067718,0.0467129945755004,0.2698319852352142,0.4657489955425262,0.5870350003242493
case_107,train,1.9407641202016501,0.028207462706260303,0.14811086817958835,0.14811086817958835,0.6121378621378621,0.8793706293706294,-2.2243559170232143,2.1883589670226313,0.11136947680243582,0.04174835186426507,0.04174835186426507,0.6478521478521478,0.9318181818181818,-1.3474180233436202,0.2475948468209812,0.08316201409617552,-0.10636251631532329,-0.10636251631532329,0.0357142857142857,0.05244755244755239,0.8769378936795942,False,False,False,False,3.4598100185394287,0.4023882746696472,2.7862770557403564,4.412162780761719,5.184363842010498,389.0294799804688,18.464963912963867,348.9268798828125,426.8721008300781,445.5423278808594,0.3604606389999389,0.0561833307147026,0.2760559916496277,0.4870460033416748,0.6484519839286804
case_48,train,2.0367174433906325,0.023657476649550497,0.15274984222473267,0.15274984222473267,0.5956543456543456,0.8703796203796204,-2.4614615214114473,2.327944256446409,0.1117548043178884,0.04116970095005354,0.04116970095005354,0.6308691308691309,0.9143356643356644,-1.4318266103429036,0.29122681305577647,0.0880973276683379,-0.11158014127467913,-0.11158014127467913,0.03521478521478527,0.04395604395604402,1.0296349110685437,False,False,False,False,3.426650285720825,0.4008990824222564,2.7491469383239746,4.351603031158447,5.176773071289063,405.2812194824219,13.833043098449709,351.1097412109375,434.8112487792969,448.1915588378906,0.3604381084442138,0.0630935654044151,0.2791770100593567,0.510021984577179,0.6612039804458618
case_24,train,1.6856062601891701,0.062001698330216994,0.14590951863555962,0.14590951863555962,0.6011488511488512,0.8581418581418582,-1.6930429650348497,1.9266112963497395,0.14705292548072618,0.04079767424074655,0.04079767424074655,0.6306193806193806,0.8966033966033966,-0.8985980057644489,0.24100503616056934,0.0850512271505092,-0.10511184439481308,-0.10511184439481308,0.029470529470529416,0.038461538461538436,0.7944449592704008,False,False,False,False,3.4139652252197266,0.3982797265052795,2.76016902923584,4.31955099105835,5.173141956329346,386.143798828125,19.01522254943848,347.04833984375,428.4120788574219,447.1294860839844,0.2968947887420654,0.0334775671362876,0.2592349946498871,0.3571540117263794,0.6409990191459656
case_179,train,1.6207362986799334,0.018535279052537077,0.1490174001103212,0.1490174001103212,0.5741758241758241,0.8631368631368631,-1.9475230785054256,1.8599389695068513,0.10708029971531574,0.03734227078729266,0.03734227078729266,0.6068931068931069,0.8986013986013986,-1.1260365850493952,0.23920267082691793,0.08854502066277867,-0.11167512932302853,-0.11167512932302853,0.0327172827172828,0.03546453546453554,0.8214864934560304,False,False,False,False,3.457709550857544,0.4018899798393249,2.787290096282959,4.4017839431762695,5.184189796447754,367.383544921875,14.590286254882812,347.0907287597656,401.6455993652344,439.5192260742188,0.356120616197586,0.0579687319695949,0.26350998878479,0.4893760085105896,0.6364730000495911
case_16,train,1.8320437961589935,0.04308310163156676,0.14793865556467906,0.14793865556467906,0.6048951048951049,0.8691308691308691,-2.048273098131512,2.1131577404807973,0.1331960807139571,0.0364673747786194,0.0364673747786194,0.6398601398601399,0.9073426573426573,-1.1097367679349301,0.2811139443218038,0.09011297908239035,-0.11147128078605965,-0.11147128078605965,0.034965034965035,0.03821178821178817,0.9385363301965817,False,False,False,False,3.462811231613159,0.3811382949352264,2.7726290225982666,4.341714859008789,5.138513088226318,389.4546813964844,18.39821434020996,347.4306945800781,427.8513793945313,447.8814697265625,0.3562471866607666,0.0535491593182086,0.2708930075168609,0.4918529987335205,0.6131970286369324
case_58,train,1.3745132776512041,0.015679556033584043,0.1442852518166586,0.1442852518166586,0.6056443556443556,0.8411588411588412,-1.30851383982968,1.514020531528457,0.10045101549903043,0.036122935547209994,0.036122935547209994,0.6243756243756243,0.9013486513486514,-0.7373964761536148,0.13950725387725282,0.0847714594654464,-0.10816231626944861,-0.10816231626944861,0.018731268731268735,0.06018981018981018,0.5711173636760652,False,False,False,False,3.2952799797058105,0.3093965649604797,2.7478349208831787,3.9979400634765625,5.104435920715332,397.2033996582031,16.30899429321289,350.2341613769531,431.0664978027344,448.1765441894531,0.437208890914917,0.0247922614216804,0.3209309875965118,0.4841910004615783,0.6533219814300537
case_146,train,1.445444179004992,0.05283372116467594,0.1451917449700386,0.1451917449700386,0.6093906093906094,0.8928571428571429,-1.6133062340673594,1.6399535901351379,0.14138174967067405,0.0356490366700497,0.0356490366700497,0.6438561438561439,0.9275724275724275,-0.8730254990555792,0.19450941113014597,0.0885480285059981,-0.10954270829998888,-0.10954270829998888,0.034465534465534464,0.03471528471528462,0.7402807350117802,False,False,False,False,3.4820210933685303,0.395913153886795,2.7843780517578125,4.408664226531982,5.185750961303711,368.5951843261719,13.152121543884276,347.340087890625,397.0680541992188,434.5562133789063,0.3772743344306946,0.052681915462017,0.2741929888725281,0.4902760088443756,0.6578239798545837
case_14,train,1.6960960233320022,0.055856766113785046,0.14537022940196243,0.14537022940196243,0.6041458541458542,0.8718781218781219,-1.8420334003148984,1.9630610377428679,0.14659157827208513,0.03452472042749534,0.03452472042749534,0.6406093906093906,0.9078421578421578,-0.9692253594273503,0.26696501441086573,0.0907348121583001,-0.11084550897446709,-0.11084550897446709,0.036463536463536395,0.03596403596403597,0.872808040887548,False,False,False,False,3.4991164207458496,0.3551532328128814,2.797447919845581,4.3103108406066895,5.132734775543213,385.0202941894531,19.48707389831543,346.3436584472656,427.4309997558594,446.4969177246094,0.357739120721817,0.051540445536375,0.2766860127449035,0.4959119856357574,0.5916039943695068
case_109,train,1.7360903006756152,0.05367038479168148,0.1429625572539397,0.1429625572539397,0.6093906093906094,0.8888611388611388,-1.7194603074853116,1.9816727649076402,0.14528612546351716,0.030097784140968014,0.030097784140968014,0.6468531468531469,0.9163336663336663,-0.817169034875665,0.245582464232025,0.09161574067183567,-0.11286477311297168,-0.11286477311297168,0.03746253746253747,0.027472527472527486,0.9022912726096467,False,False,False,False,3.416611194610596,0.3980078995227813,2.7496280670166016,4.3369622230529785,5.169534206390381,382.6580505371094,19.00833511352539,347.2770080566406,424.52972412109375,445.9100646972656,0.4566439390182495,0.0477630235254764,0.2948330044746399,0.537326991558075,0.669169008731842
case_153,train,1.4875623574431778,0.017080191171436842,0.14104997718839796,0.14104997718839796,0.5836663336663337,0.8703796203796204,-1.5639497484314995,1.692636840411032,0.10649622587377205,0.02728640487093567,0.02728640487093567,0.6183816183816184,0.8973526473526473,-0.777784694857332,0.20507448296785413,0.08941603470233521,-0.11376357231746229,-0.11376357231746229,0.03471528471528473,0.026973026973026948,0.7861650535741674,False,False,False,False,3.4646592140197754,0.4014725983142853,2.759582042694092,4.404366970062256,5.183856010437012,367.4671630859375,14.68472957611084,347.8738708496094,402.8360900878906,439.9205932617188,0.494371622800827,0.0451486520469188,0.30171799659729,0.5650830268859863,0.675836980342865
