artifact,path,size_bytes,sha256
v11_completion,/net/scratch/j96317yn/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_3/pilot_complete.json,642,38d378f0299ecf9e4748db8833c61da09d49a4e89defe81eaf6eb5dcb5512b88
v11_composite,/net/scratch/j96317yn/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_3/selected_composite_formula.csv,3453,aabe70c206b24fadef8e8334f9b6a33c889b8b9e7bafda851544328b016eac14
v11_case_metrics,/net/scratch/j96317yn/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_3/selected_models_case_metrics.csv.gz,19862,903f1485ceaf242ea4cb84fb372e0ea06d241156c0dc7e50b68f249924562983
v11_tail_formula,/net/scratch/j96317yn/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_3/stages/stage_tail_localised/selected_formula.csv,3969,714a7df041c3867c6452a379e442002303b613695aba389aa0d299110ca03455
v11_tail_scaling,/net/scratch/j96317yn/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_3/training_cache/v11_tail_scaling.csv,2837,faf762c96e6b34d71457670a1acab4b5de7f8ec8b740d87798613307c7cbaed6
v11_rbf_centres,/net/scratch/j96317yn/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_3/training_cache/hotspot_rbf_centres.csv,566,3ee2342d98e0764630b05518c803a792e90a5309f36e45f0f13152c310d3eaa0
v11_mean_model,/net/scratch/j96317yn/NotebookCT3/outputs/11_tail_aware_localised_symbolic/iteration_3/training_cache/mean_calibration_model.json,864,4c2ed3347ac941646a429bd9e7819e3656f46361713dd81281ad3c3a487d4085
