split,model,criterion,rank,case_id,value,rmse,actual_p99,predicted_p99,actual_max,predicted_max,prediction_abs_max_ratio,top1pct_hotspot_overlap
validation,v10_signed_staged_symbolic,p99_underprediction_fraction,2,case_190,0.1795357191245889,1.8136148236232608,13.360542898178092,10.96184822105877,28.387516021728516,22.255175436227578,0.783977556162114,0.4075924075924076
validation,v10_signed_staged_symbolic,p99_underprediction_fraction,3,case_124,0.17585647775358237,1.8193950332793756,13.333128252029367,10.988411280190704,28.74965476989746,22.331357218794253,0.7767521870271801,0.40684315684315686
validation,v10_signed_staged_symbolic,p99_underprediction_fraction,4,case_15,0.16661881619532257,1.320483168954303,9.363036231994613,7.802978219025757,18.940412521362305,16.24165257529544,0.8575131379518256,0.45554445554445555
validation,v10_signed_staged_symbolic,p99_underprediction_fraction,5,case_148,0.16441037366442876,1.626637547533738,11.485404291152937,9.59708467995745,26.239187240600586,19.79930144883718,0.754569921213154,0.4370629370629371
validation,v10_signed_staged_symbolic,max_relative_error,1,case_148,0.24543007878684597,1.626637547533738,11.485404291152937,9.59708467995745,26.239187240600586,19.79930144883718,0.754569921213154,0.4370629370629371
validation,v10_signed_staged_symbolic,max_relative_error,2,case_124,0.22324781297281993,1.8193950332793756,13.333128252029367,10.988411280190704,28.74965476989746,22.331357218794253,0.7767521870271801,0.40684315684315686
validation,v10_signed_staged_symbolic,max_relative_error,3,case_156,0.2206213625907837,1.797553323474097,13.289695453643796,10.818393928088643,28.11277961730957,21.910499871924323,0.7793786374092163,0.4060939060939061
validation,v10_signed_staged_symbolic,max_relative_error,4,case_190,0.21602244383788602,1.8136148236232608,13.360542898178092,10.96184822105877,28.387516021728516,22.255175436227578,0.783977556162114,0.4075924075924076
validation,v10_signed_staged_symbolic,max_relative_error,5,case_181,0.18654443752251823,1.7140082206546425,12.506495037078853,11.311234156302472,29.049291610717773,23.63030784676882,0.8134555624774817,0.4110889110889111
validation,v10_signed_staged_symbolic,top1pct_hotspot_overlap,1,case_150,0.39435564435564435,1.4986732482149967,10.835816211700429,10.331625481847627,22.92385482788086,21.435935067611652,0.9350929513626328,0.39435564435564435
validation,v10_signed_staged_symbolic,top1pct_hotspot_overlap,2,case_156,0.4060939060939061,1.797553323474097,13.289695453643796,10.818393928088643,28.11277961730957,21.910499871924323,0.7793786374092163,0.4060939060939061
validation,v10_signed_staged_symbolic,top1pct_hotspot_overlap,3,case_124,0.40684315684315686,1.8193950332793756,13.333128252029367,10.988411280190704,28.74965476989746,22.331357218794253,0.7767521870271801,0.40684315684315686
validation,v10_signed_staged_symbolic,top1pct_hotspot_overlap,4,case_190,0.4075924075924076,1.8136148236232608,13.360542898178092,10.96184822105877,28.387516021728516,22.255175436227578,0.783977556162114,0.4075924075924076
validation,v10_signed_staged_symbolic,top1pct_hotspot_overlap,5,case_181,0.4110889110889111,1.7140082206546425,12.506495037078853,11.311234156302472,29.049291610717773,23.63030784676882,0.8134555624774817,0.4110889110889111
validation,v11_current_gain_1_00,rmse,1,case_36,2.8517357974066955,2.8517357974066955,19.2957092285156,17.186020310350806,31.747325897216797,32.50077199336478,1.0237325845517602,0.5786713286713286
validation,v11_current_gain_1_00,rmse,2,case_74,2.108895513657886,2.108895513657886,13.751770725250228,13.113929948423245,29.059873580932617,27.115917713921156,0.9331051505920187,0.49925074925074925
validation,v11_current_gain_1_00,rmse,3,case_63,2.0858344376520193,2.0858344376520193,13.304288787841797,11.53777838321498,25.949066162109375,24.196963077169734,0.9324791468797421,0.5
validation,v11_current_gain_1_00,rmse,4,case_165,2.0234108615180593,2.0234108615180593,13.54518896102898,12.087532274437692,26.689733505249023,25.059048028366078,0.9389021446556504,0.5581918081918081
validation,v11_current_gain_1_00,rmse,5,case_24,1.9642238927698645,1.9642238927698645,14.59939882278439,12.222417376551142,27.87183380126953,24.832295289786742,0.890945872698755,0.499000999000999
validation,v11_current_gain_1_00,p99_underprediction_fraction,1,case_156,0.19956702307730037,1.825555522424579,13.289695453643796,10.637510494356171,28.11277961730957,22.167170577105928,0.7885086739504471,0.4485514485514486
validation,v11_current_gain_1_00,p99_underprediction_fraction,2,case_190,0.19028561811040717,1.818245123946387,13.360542898178092,10.818223734507663,28.387516021728516,22.55676129874139,0.794601446687899,0.44905094905094906
validation,v11_current_gain_1_00,p99_underprediction_fraction,3,case_124,0.18539035325004063,1.820856054242999,13.333128252029367,10.861294895457545,28.74965476989746,22.650531189303194,0.7878540236601241,0.44905094905094906
validation,v11_current_gain_1_00,p99_underprediction_fraction,4,case_15,0.18037717779888926,1.4171368211020612,9.363036231994613,7.6741581808386785,18.940412521362305,16.373090168016578,0.8644526696316607,0.494005994005994
validation,v11_current_gain_1_00,p99_underprediction_fraction,5,case_148,0.17573814934577503,1.6788429612927849,11.485404291152937,9.466980596537697,26.239187240600586,20.072737078196614,0.7649908091336586,0.48126873126873126
validation,v11_current_gain_1_00,max_relative_error,1,case_148,0.23500919086634137,1.6788429612927849,11.485404291152937,9.466980596537697,26.239187240600586,20.072737078196614,0.7649908091336586,0.48126873126873126
validation,v11_current_gain_1_00,max_relative_error,2,case_124,0.2121459763398759,1.820856054242999,13.333128252029367,10.861294895457545,28.74965476989746,22.650531189303194,0.7878540236601241,0.44905094905094906
validation,v11_current_gain_1_00,max_relative_error,3,case_156,0.21149132604955287,1.825555522424579,13.289695453643796,10.637510494356171,28.11277961730957,22.167170577105928,0.7885086739504471,0.4485514485514486
validation,v11_current_gain_1_00,max_relative_error,4,case_190,0.20539855331210102,1.818245123946387,13.360542898178092,10.818223734507663,28.387516021728516,22.55676129874139,0.794601446687899,0.44905094905094906
validation,v11_current_gain_1_00,max_relative_error,5,case_181,0.1861895111988271,1.7418346365463364,12.506495037078853,11.054832197450052,29.049291610717773,23.640618205046042,0.8138104888011729,0.47677322677322675
validation,v11_current_gain_1_00,top1pct_hotspot_overlap,1,case_156,0.4485514485514486,1.825555522424579,13.289695453643796,10.637510494356171,28.11277961730957,22.167170577105928,0.7885086739504471,0.4485514485514486
validation,v11_current_gain_1_00,top1pct_hotspot_overlap,2,case_124,0.44905094905094906,1.820856054242999,13.333128252029367,10.861294895457545,28.74965476989746,22.650531189303194,0.7878540236601241,0.44905094905094906
validation,v11_current_gain_1_00,top1pct_hotspot_overlap,3,case_190,0.44905094905094906,1.818245123946387,13.360542898178092,10.818223734507663,28.387516021728516,22.55676129874139,0.794601446687899,0.44905094905094906
validation,v11_current_gain_1_00,top1pct_hotspot_overlap,4,case_150,0.458041958041958,1.511770653856504,10.835816211700429,9.950605898350961,22.92385482788086,21.467392824519127,0.9364652230483361,0.458041958041958
validation,v11_current_gain_1_00,top1pct_hotspot_overlap,5,case_39,0.469030969030969,1.686927431907509,10.974815073013293,9.618203114312957,22.030895233154297,20.558897170462515,0.9331848276198703,0.469030969030969
validation,v11_mean_calibrated_v10,rmse,1,case_36,2.747841064968128,2.747841064968128,19.2957092285156,17.57548098654423,31.747325897216797,31.70933854389334,0.9988034471487003,0.6131368631368631
validation,v11_mean_calibrated_v10,rmse,2,case_74,2.0753937086773218,2.0753937086773218,13.751770725250228,12.628220829192161,29.059873580932617,26.36039850092353,0.9071064410348872,0.43006993006993005
validation,v11_mean_calibrated_v10,rmse,3,case_165,2.030825474539794,2.030825474539794,13.54518896102898,12.367582420462497,26.689733505249023,24.426530793393784,0.9152032480425427,0.5621878121878122
validation,v11_mean_calibrated_v10,rmse,4,case_63,1.9960056638980022,1.9960056638980022,13.304288787841797,11.431562151081959,25.949066162109375,23.645245299440564,0.9112175810768546,0.5177322677322678
validation,v11_mean_calibrated_v10,rmse,5,case_24,1.9522102847925529,1.9522102847925529,14.59939882278439,11.777361307738893,27.87183380126953,23.904749530785498,0.8576669085080675,0.44805194805194803
validation,v11_mean_calibrated_v10,p99_underprediction_fraction,1,case_156,0.2301228363031697,1.8090430347464945,13.289695453643796,10.231433042245946,28.11277961730957,21.323538986081626,0.7584998451363493,0.4060939060939061
validation,v11_mean_calibrated_v10,p99_underprediction_fraction,2,case_190,0.221326113332414,1.8014053541341202,13.360542898178092,10.403505866513349,28.387516021728516,21.696833081682158,0.7643089682476923,0.4075924075924076
validation,v11_mean_calibrated_v10,p99_underprediction_fraction,3,case_15,0.21839214101263665,1.3684794068124853,9.363036231994613,7.318222702910419,18.940412521362305,15.756897059180101,0.8319194231597852,0.45554445554445555
validation,v11_mean_calibrated_v10,p99_underprediction_fraction,4,case_124,0.21669779073066364,1.7980239995563696,13.333128252029367,10.443868816286008,28.74965476989746,21.786814754889555,0.7578113521454038,0.40684315684315686
validation,v11_mean_calibrated_v10,p99_underprediction_fraction,5,case_148,0.20841267856230924,1.634271710342124,11.485404291152937,9.091700418462713,26.239187240600586,19.293917187342444,0.7353092536909245,0.4370629370629371
validation,v11_mean_calibrated_v10,max_relative_error,1,case_148,0.2646907463090755,1.634271710342124,11.485404291152937,9.091700418462713,26.239187240600586,19.293917187342444,0.7353092536909245,0.4370629370629371
validation,v11_mean_calibrated_v10,max_relative_error,2,case_124,0.24218864785459612,1.7980239995563696,13.333128252029367,10.443868816286008,28.74965476989746,21.786814754889555,0.7578113521454038,0.40684315684315686
validation,v11_mean_calibrated_v10,max_relative_error,3,case_156,0.2415001548636507,1.8090430347464945,13.289695453643796,10.231433042245946,28.11277961730957,21.323538986081626,0.7584998451363493,0.4060939060939061
