stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,0,1,0.3882101667005226,0.0,-0.08982920595829964,-0.08982920595829964,0.3011641912308620,[],CONST,"{""features"": [], ""operators"": []}",1,1,fresh_search
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,1,3,0.3848460564201988,0.004351729428834534,hotspot_rbf_max_proxy_scaled * 0.125844733792853,hotspot_rbf_max_proxy_scaled*0.125844733792853,0.538007133245931*hotspot_rbf_max_proxy - 0.0205482414459203,"[""hotspot_rbf_max_proxy_scaled""]","Mul(CONST, Symbol('hotspot_rbf_max_proxy_scaled'))","{""features"": [""hotspot_rbf_max_proxy_scaled""], ""operators"": [""Mul""]}",1,1,fresh_search
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,2,4,0.3827446360623607,0.005475380638218323,v10_normalised_shape_proxy_scaled * 0.1505646553480233,v10_normalised_shape_proxy_scaled*0.1505646553480233,0.1241805114069888*v10_normalised_shape_proxy + 0.2948522895253561,"[""v10_normalised_shape_proxy_scaled""]","Mul(CONST, Symbol('v10_normalised_shape_proxy_scaled'))","{""features"": [""v10_normalised_shape_proxy_scaled""], ""operators"": [""Mul""]}",1,1,fresh_search
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,3,5,0.3798562763202244,0.0075750592656361184,(fluence_rate_scaled * -0.08145363471457784) * fluence_rate_scaled,fluence_rate_scaled*(-0.08145363471457784)*fluence_rate_scaled,0.367953342881076 - 0.06056180841605712*(2.10384476733811*fluence_rate - 7.77107078530495)**2,"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Pow(Symbol('fluence_rate_scaled'), Integer(2)))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Mul""]}",1,1,fresh_search
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,4,6,0.3784039525914804,0.0038306783062841687,abs(fluence_rate_scaled) * -0.16916172855046513,Abs(fluence_rate_scaled)*(-0.16916172855046513),0.367953342881076 - 0.12577388635511458*Abs(2.10384476733811*fluence_rate - 7.77107078530495),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Abs(Symbol('fluence_rate_scaled')))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Abs"", ""Mul""]}",1,1,fresh_search
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,5,8,0.3758475118724775,0.003389387530366252,(abs(fluence_rate_scaled) + -0.477912679172939) * -0.30191641238654526,(Abs(fluence_rate_scaled) - 0.477912679172939)*(-0.30191641238654526),0.47523454745654152 - 0.22447867414006062*Abs(2.10384476733811*fluence_rate - 7.77107078530495),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Abs(Symbol('fluence_rate_scaled'))), CONST))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",1,1,fresh_search
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,6,10,0.3756446439700926,0.00026995345957457514,(abs(fluence_rate_scaled + fluence_rate_scaled) + -0.9533629181570157) * -0.13682978443068092,(2*Abs(fluence_rate_scaled) - 0.9533629181570157)*(-0.13682978443068092),0.4649434110974473 - 0.2034693533158741*Abs(2.10384476733811*fluence_rate - 7.77107078530495),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Abs(Symbol('fluence_rate_scaled'))), CONST))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",1,1,fresh_search
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,7,11,0.3750663773660733,0.0015405840648550744,tanh((fluence_rate_scaled * fluence_rate_scaled) - 0.3250931302738843) * -0.3857916171025086,tanh(fluence_rate_scaled*fluence_rate_scaled - 1*0.3250931302738843)*(-0.3857916171025086),0.367953342881076 - 0.28684095050336*tanh((2.10384476733811*fluence_rate - 7.77107078530495)**2 - 0.3250931302738843),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, tanh(Add(Pow(Symbol('fluence_rate_scaled'), Integer(2)), CONST)))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Add"", ""Mul"", ""tanh""]}",1,1,fresh_search
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,8,13,0.3705722826200789,0.006027248058753601,(rho_fraction_proxy_scaled - 0.003363371738763181) * (0.17381650421430506 - gauss(signed_radial_position_proxy_scaled + -0.1885755336099871)),(0.17381650421430506 - exp(-(signed_radial_position_proxy_scaled - 0.1885755336099871)**2))*(rho_fraction_proxy_scaled - 1*0.003363371738763181),0.743512657578414*(0.17381650421430506 - exp(-(2.53114006834867*signed_radial_position_proxy - 0.5101532090913586)**2))*(5.062280136432*rho_fraction_proxy - 2.85271774365611 - 0.003363371738763181) + 0.367953342881076,"[""rho_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(CONST, Add(CONST, Mul(CONST, exp(Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled'))), exp(Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2))))), Add(Mul(CONST, Symbol('rho_fraction_proxy_scaled')), CONST), exp(Mul(CONST, Symbol('signed_radial_position_proxy_scaled'))), exp(Mul(Integer(-1), Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2)))))","{""features"": [""rho_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",1,1,fresh_search
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,9,15,0.3678985684919887,0.0036206247101354884,rho_fraction_proxy_scaled * ((rho_fraction_proxy_scaled * -0.0477683225282982) - (gauss(rho_fraction_proxy_scaled * 1.2637976730609128) + -0.09894201821306284)),rho_fraction_proxy_scaled*(rho_fraction_proxy_scaled*(-0.0477683225282982) - (-0.09894201821306284 + exp(-1.5971845584341778*rho_fraction_proxy_scaled**2))),0.743512657578414*(5.062280136432*rho_fraction_proxy - 2.85271774365611)*(-0.241816630285681*rho_fraction_proxy + 0.2352115594742268 - exp(-1.5971845584341778*(5.062280136432*rho_fraction_proxy - 2.85271774365611)**2)) + 0.367953342881076,"[""rho_fraction_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('rho_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('rho_fraction_proxy_scaled'), exp(Mul(CONST, Pow(Symbol('rho_fraction_proxy_scaled'), Integer(2))))), Mul(Integer(-1), CONST, exp(Mul(CONST, Pow(Symbol('rho_fraction_proxy_scaled'), Integer(2))))), CONST), exp(Mul(Integer(-1), CONST, Pow(Symbol('rho_fraction_proxy_scaled'), Integer(2)))))","{""features"": [""rho_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",1,1,fresh_search
