stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode
v10_geometry_residual,v10_i4_geometry_signed_residual_pilot,0,1,0.3937043891603636,0.0,-0.03182348561614648,-0.03182348561614648,0.1682801265347553,[],CONST,"{""features"": [], ""operators"": []}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i4_geometry_signed_residual_pilot,1,3,0.3795073201893332,0.018363230345531875,z_scaled * 0.20283008524793797,z_scaled*0.20283008524793797,0.00059118903525675333*z - 0.086010375933227664,"[""z_scaled""]","Mul(CONST, Symbol('z_scaled'))","{""features"": [""z_scaled""], ""operators"": [""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i4_geometry_signed_residual_pilot,2,5,0.3596858125580272,0.02682148909606326,(rho_scaled * 0.3098322531428584) * nearest_axial_boundary_fraction_proxy_scaled,rho_scaled*0.3098322531428584*nearest_axial_boundary_fraction_proxy_scaled,0.2431919185550753*(6.35717263336409*nearest_axial_boundary_fraction_proxy - 1.50609073609435)*(0.0515522721791705*rho - 9.44322879527937) + 0.19325885113039,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_scaled""]","Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_scaled'))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""rho_scaled""], ""operators"": [""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i4_geometry_signed_residual_pilot,3,7,0.3449987116839899,0.02084511235944766,nearest_axial_boundary_fraction_proxy_scaled * ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * 0.2378424315919241),nearest_axial_boundary_fraction_proxy_scaled*(-nearest_radial_boundary_fraction_proxy_scaled + signed_radial_position_proxy_scaled)*0.2378424315919241,0.1866860427406007*(6.35717263336409*nearest_axial_boundary_fraction_proxy - 1.50609073609435)*(-7.2459763106469*nearest_radial_boundary_fraction_proxy + 2.40096813285283*signed_radial_position_proxy + 2.04536778941203) + 0.19325885113039,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Add(Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Mul(Integer(-1), Symbol('signed_radial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i4_geometry_signed_residual_pilot,4,8,0.3449976183312762,3.169155156751987e-06,nearest_axial_boundary_fraction_proxy_scaled * ((rho_within_case_z_scaled - nearest_radial_boundary_fraction_proxy_scaled) * 0.2378424315919241),nearest_axial_boundary_fraction_proxy_scaled*(-nearest_radial_boundary_fraction_proxy_scaled + rho_within_case_z_scaled)*0.2378424315919241,0.1866860427406007*(6.35717263336409*nearest_axial_boundary_fraction_proxy - 1.50609073609435)*(-7.2459763106469*nearest_radial_boundary_fraction_proxy + 0.8976228724163*rho_within_case_z + 2.60505073214867) + 0.19325885113039,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_within_case_z_scaled""]","Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Add(Symbol('nearest_radial_boundary_fraction_proxy_scaled'), Mul(Integer(-1), Symbol('rho_within_case_z_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_within_case_z_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i4_geometry_signed_residual_pilot,5,9,0.3320419533076591,0.0382761873023547,(((nearest_radial_boundary_fraction_proxy_scaled - rho_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) - z_scaled) * -0.22068928784085942,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_radial_boundary_fraction_proxy_scaled - rho_fraction_proxy_scaled) - z_scaled)*(-0.22068928784085942),0.00064324326941268695*z - 0.1732222864797281*(6.35717263336409*nearest_axial_boundary_fraction_proxy - 1.50609073609435)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 4.80193626540531*rho_fraction_proxy + 0.355600343239047) - 0.11060005008339636,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""z_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('z_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""z_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i4_geometry_signed_residual_pilot,6,10,0.3320414156541311,1.6192350332878678e-06,(((nearest_radial_boundary_fraction_proxy_scaled - rho_within_case_z_scaled) * nearest_axial_boundary_fraction_proxy_scaled) - z_scaled) * -0.22104886347509828,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_radial_boundary_fraction_proxy_scaled - rho_within_case_z_scaled) - z_scaled)*(-0.22104886347509828),0.00064429132484316046*z - 0.17350452271391346*(6.35717263336409*nearest_axial_boundary_fraction_proxy - 1.50609073609435)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 0.8976228724163*rho_within_case_z - 2.60505073214867) - 0.11109513644754222,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_within_case_z_scaled"", ""z_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_within_case_z_scaled')), Mul(Integer(-1), CONST, Symbol('z_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_within_case_z_scaled"", ""z_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i4_geometry_signed_residual_pilot,7,11,0.3280621630586206,0.012056595135143967,((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled - rho_fraction_proxy_scaled)) - (nearest_radial_boundary_fraction_proxy_scaled + z_scaled)) * -0.2144801086556452,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_radial_boundary_fraction_proxy_scaled - rho_fraction_proxy_scaled) - (nearest_radial_boundary_fraction_proxy_scaled + z_scaled))*(-0.2144801086556452),1.2198500391975*nearest_radial_boundary_fraction_proxy + 0.0006251453691541728*z - 0.1683486098905828*(6.35717263336409*nearest_axial_boundary_fraction_proxy - 1.50609073609435)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 4.80193626540531*rho_fraction_proxy + 0.355600343239047) - 0.5032681061061191,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""z_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('z_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""z_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i4_geometry_signed_residual_pilot,8,13,0.3214139687857183,0.010236598640333655,((nearest_axial_boundary_fraction_proxy_scaled * ((nearest_radial_boundary_fraction_proxy_scaled - (nearest_radial_boundary_fraction_proxy_scaled * nearest_axial_boundary_fraction_proxy_scaled)) - rho_scaled)) - signed_axial_position_proxy_scaled) * -0.21746487776634624,(nearest_axial_boundary_fraction_proxy_scaled*(-nearest_axial_boundary_fraction_proxy_scaled*nearest_radial_boundary_fraction_proxy_scaled + nearest_radial_boundary_fraction_proxy_scaled - rho_scaled) - signed_axial_position_proxy_scaled)*(-0.21746487776634624),0.28001803491250155*signed_axial_position_proxy - 0.17069139931651332*(6.35717263336409*nearest_axial_boundary_fraction_proxy - 1.50609073609435)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 0.0515522721791705*rho - (6.35717263336409*nearest_axial_boundary_fraction_proxy - 1.50609073609435)*(7.2459763106469*nearest_radial_boundary_fraction_proxy - 2.38325249598573) + 7.05997629929363) + 0.17498570417604879,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled"", ""signed_axial_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2)), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_scaled')), Mul(CONST, Symbol('signed_axial_position_proxy_scaled'))))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_scaled"", ""signed_axial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
v10_geometry_residual,v10_i4_geometry_signed_residual_pilot,9,15,0.3154599847126197,0.009349036033999026,(((nearest_axial_boundary_fraction_proxy_scaled * ((nearest_radial_boundary_fraction_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled * -1.1075155932270233)) - rho_fraction_proxy_scaled)) - z_scaled) - -1.4770679212030944) * -0.21309737059526254,(nearest_axial_boundary_fraction_proxy_scaled*(nearest_axial_boundary_fraction_proxy_scaled*(-1.1075155932270233) + nearest_radial_boundary_fraction_proxy_scaled - rho_fraction_proxy_scaled) - z_scaled - 1*(-1.4770679212030944))*(-0.21309737059526254),0.00062111510126304034*z - 0.16726327833341748*(6.35717263336409*nearest_axial_boundary_fraction_proxy - 1.50609073609435)*(-7.0406678202868333*nearest_axial_boundary_fraction_proxy + 7.2459763106469*nearest_radial_boundary_fraction_proxy - 4.80193626540531*rho_fraction_proxy + 2.0236193182783088) - 0.34720624342208653,"[""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""z_scaled""]","Mul(CONST, Add(Mul(CONST, Pow(Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Integer(2))), Mul(Integer(-1), CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('nearest_radial_boundary_fraction_proxy_scaled')), Mul(CONST, Symbol('nearest_axial_boundary_fraction_proxy_scaled'), Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('z_scaled')), CONST))","{""features"": [""nearest_axial_boundary_fraction_proxy_scaled"", ""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""z_scaled""], ""operators"": [""Add"", ""Mul""]}",4,1,warm_start_checkpoint
