iteration,context_design,case_model,split,n_cases,offset_rmse,log_scale_rmse,mean_scale_relative_error,mean_p95_relative_error,p95_spearman,fit_seconds,selection_score
4,physical_context,RidgeCV,validation,15,0.1594609333479087,0.05716103607546671,0.05171474703986296,0.023110559780743903,0.9678571428571429,0.006337708095088601,0.4148614520931856
4,physical_context,RidgeCV,internal_test,15,0.18126226006109183,0.07510678354995459,0.06457158360864855,0.04083618329121245,0.9035714285714285,0.006337708095088601,0.4148614520931856
4,physical_context,ExtraTrees,validation,15,0.2443182114100615,0.056424110756689634,0.049146948141498906,0.04306116553908213,0.9857142857142854,0.2441453339997679,0.5014771315199447
4,physical_context,ExtraTrees,internal_test,15,0.26463327630861533,0.060251953329694956,0.04987733725567031,0.035857437897939305,0.9428571428571427,0.2441453339997679,0.5014771315199447
4,physical_plus_geometry_context,RidgeCV,validation,15,0.13448369541358746,0.04698973913934818,0.037086958266317624,0.02478569929281231,0.9749999999999999,0.002582416869699955,0.3446354124938088
4,physical_plus_geometry_context,RidgeCV,internal_test,15,0.1187601562119344,0.038687935541143866,0.032758858211649,0.022071026031231823,0.9785714285714284,0.002582416869699955,0.3446354124938088
4,physical_plus_geometry_context,ExtraTrees,validation,15,0.22617793171140654,0.0366029972271116,0.029575067056099472,0.0278244456497035,0.9464285714285712,0.1823352910578251,0.396933640240358
4,physical_plus_geometry_context,ExtraTrees,internal_test,15,0.3188206286401616,0.04528517224573734,0.03101832376746123,0.02990721249551426,0.9571428571428571,0.1823352910578251,0.396933640240358
