Complexity,Loss,Equation
1,0.3810842073602428,"-0.024748999293530066"
3,0.38028422579474175,"nearest_angular_boundary_fraction_proxy_scaled * 0.05520957082214866"
4,0.37991244266278557,"fluence_rate_within_case_z_scaled * -0.060181408620904354"
5,0.36968082266761737,"(nearest_radial_boundary_fraction_proxy_scaled * -0.1529846429929596) * fluence_rate_mean_scaled"
7,0.36448474780997153,"((theta_cos_scaled + nearest_radial_boundary_fraction_proxy_scaled) * -0.15997693871306645) * nearest_angular_boundary_fraction_proxy_scaled"
9,0.3610250884929577,"((theta_cos_scaled + nearest_radial_boundary_fraction_proxy_scaled) * -0.15997693871306645) * (nearest_angular_boundary_fraction_proxy_scaled + 0.45626829268836183)"
11,0.3576316915273405,"((nearest_angular_boundary_fraction_proxy_scaled + theta_cos_scaled) + fluence_rate_scaled) * ((theta_cos_scaled + nearest_radial_boundary_fraction_proxy_scaled) * -0.09141271124322313)"
13,0.3528103356501676,"((theta_cos_scaled + fluence_rate_scaled) + nearest_angular_boundary_fraction_proxy_scaled) * ((theta_cos_scaled + (nearest_radial_boundary_fraction_proxy_scaled + 0.7531121839338543)) * -0.11777407689865899)"
15,0.34859116441606885,"((nearest_radial_boundary_fraction_proxy_scaled + theta_cos_scaled) * -0.2036168155626857) * (((nearest_radial_boundary_fraction_proxy_scaled + fluence_rate_scaled) * 0.5228644259549826) + (nearest_angular_boundary_fraction_proxy_scaled + 0.47987105551570663))"
17,0.34790432808252597,"(((((fluence_rate_scaled + nearest_radial_boundary_fraction_proxy_scaled) * 0.5669535198370692) + 0.47243282307242873) + nearest_angular_boundary_fraction_proxy_scaled) * ((nearest_radial_boundary_fraction_proxy_scaled + theta_cos_scaled) * -0.20997938243115435)) - -0.04615953168593001"
21,0.34581413082330015,"(((fluence_rate_scaled + ((nearest_radial_boundary_fraction_proxy_scaled + nearest_angular_boundary_fraction_proxy_scaled) + (theta_cos_scaled * gauss(nearest_radial_boundary_fraction_proxy_scaled)))) * (theta_cos_scaled + nearest_radial_boundary_fraction_proxy_scaled)) * -0.13004499012295162) - -0.12231774536697797"
23,0.34081093101036364,"(((theta_cos_scaled + nearest_radial_boundary_fraction_proxy_scaled) * -0.15188149288049588) * (((fluence_rate_scaled + nearest_radial_boundary_fraction_proxy_scaled) + ((theta_cos_scaled * gauss(nearest_radial_boundary_fraction_proxy_scaled)) + 0.6238981781647431)) + nearest_angular_boundary_fraction_proxy_scaled)) - -0.14180174916389415"
25,0.3369766464609453,"((theta_cos_scaled + nearest_radial_boundary_fraction_proxy_scaled) * ((((((fluence_rate_scaled * 0.6407935659678272) + nearest_radial_boundary_fraction_proxy_scaled) + (theta_cos_scaled * gauss(nearest_radial_boundary_fraction_proxy_scaled))) + 0.7958489178868989) + nearest_angular_boundary_fraction_proxy_scaled) * -0.1656826366470153)) - -0.1703025477253306"
