case_id,stress_tier,selected_rows,target_loss_mass,actual_selected_loss_mass,q90,q95,q99,deployable_residual_rmse,negative_residual_fraction
case_14,top_p99,250,0.05,0.049999999999999996,7.814601469039917,9.186977624893188,14.805124273300162,0.7873315593617063,0.4274
case_15,below_p90,3000,0.6,0.6,4.917429590225221,5.832143068313598,9.363036231994613,0.84373832169047,0.3582
case_15,p90_to_p95,750,0.15,0.15,4.917429590225221,5.832143068313598,9.363036231994613,0.84373832169047,0.3582
case_15,p95_to_p99,1000,0.2,0.2,4.917429590225221,5.832143068313598,9.363036231994613,0.84373832169047,0.3582
case_15,top_p99,250,0.05,0.049999999999999996,4.917429590225221,5.832143068313598,9.363036231994613,0.84373832169047,0.3582
case_16,below_p90,3000,0.6,0.6,8.29208583831787,9.801409292221068,15.720469598770103,0.8102257202749563,0.4066
case_16,p90_to_p95,750,0.15,0.15,8.29208583831787,9.801409292221068,15.720469598770103,0.8102257202749563,0.4066
case_16,p95_to_p99,1000,0.2,0.2,8.29208583831787,9.801409292221068,15.720469598770103,0.8102257202749563,0.4066
case_16,top_p99,250,0.05,0.049999999999999996,8.29208583831787,9.801409292221068,15.720469598770103,0.8102257202749563,0.4066
case_17,below_p90,3000,0.6,0.6,7.94538350105286,8.882305335998534,13.956213130950902,0.9031454748858357,0.3752
case_17,p90_to_p95,750,0.15,0.15,7.94538350105286,8.882305335998534,13.956213130950902,0.9031454748858357,0.3752
case_17,p95_to_p99,1000,0.2,0.2,7.94538350105286,8.882305335998534,13.956213130950902,0.9031454748858357,0.3752
case_17,top_p99,250,0.05,0.049999999999999996,7.94538350105286,8.882305335998534,13.956213130950902,0.9031454748858357,0.3752
case_19,below_p90,3000,0.6,0.6,8.578166675567628,10.343796873092652,16.581697864532423,0.827825255776791,0.3726
case_19,p90_to_p95,750,0.15,0.15,8.578166675567628,10.343796873092652,16.581697864532423,0.827825255776791,0.3726
case_19,p95_to_p99,1000,0.2,0.2,8.578166675567628,10.343796873092652,16.581697864532423,0.827825255776791,0.3726
case_19,top_p99,250,0.05,0.049999999999999996,8.578166675567628,10.343796873092652,16.581697864532423,0.827825255776791,0.3726
case_20,below_p90,3000,0.6,0.6,8.465796852111817,10.149102687835692,16.289631748199415,0.8447343681864019,0.3926
case_20,p90_to_p95,750,0.15,0.15,8.465796852111817,10.149102687835692,16.289631748199415,0.8447343681864019,0.3926
case_20,p95_to_p99,1000,0.2,0.2,8.465796852111817,10.149102687835692,16.289631748199415,0.8447343681864019,0.3926
case_20,top_p99,250,0.05,0.049999999999999996,8.465796852111817,10.149102687835692,16.289631748199415,0.8447343681864019,0.3926
case_21,below_p90,3000,0.6,0.6,6.813072156906129,8.021694707870484,12.29129181861873,0.7146766515706587,0.5312
case_21,p90_to_p95,750,0.15,0.15,6.813072156906129,8.021694707870484,12.29129181861873,0.7146766515706587,0.5312
case_21,p95_to_p99,1000,0.2,0.2,6.813072156906129,8.021694707870484,12.29129181861873,0.7146766515706587,0.5312
case_21,top_p99,250,0.05,0.049999999999999996,6.813072156906129,8.021694707870484,12.29129181861873,0.7146766515706587,0.5312
case_24,below_p90,3000,0.6,0.6,7.66337251663208,9.102337694168089,14.59939882278439,0.8031750605166734,0.4638
case_24,p90_to_p95,750,0.15,0.15,7.66337251663208,9.102337694168089,14.59939882278439,0.8031750605166734,0.4638
case_24,p95_to_p99,1000,0.2,0.2,7.66337251663208,9.102337694168089,14.59939882278439,0.8031750605166734,0.4638
case_24,top_p99,250,0.05,0.049999999999999996,7.66337251663208,9.102337694168089,14.59939882278439,0.8031750605166734,0.4638
case_27,below_p90,3000,0.6,0.6,7.139598655700684,8.11301689147949,13.111589975357049,0.7237764050292508,0.46
case_27,p90_to_p95,750,0.15,0.15,7.139598655700684,8.11301689147949,13.111589975357049,0.7237764050292508,0.46
case_27,p95_to_p99,1000,0.2,0.2,7.139598655700684,8.11301689147949,13.111589975357049,0.7237764050292508,0.46
case_27,top_p99,250,0.05,0.049999999999999996,7.139598655700684,8.11301689147949,13.111589975357049,0.7237764050292508,0.46
case_32,below_p90,3000,0.6,0.6,8.342197036743167,10.015990829467771,15.115796918868979,0.6668423311085021,0.4102
case_32,p90_to_p95,750,0.15,0.15,8.342197036743167,10.015990829467771,15.115796918868979,0.6668423311085021,0.4102
case_32,p95_to_p99,1000,0.2,0.2,8.342197036743167,10.015990829467771,15.115796918868979,0.6668423311085021,0.4102
case_32,top_p99,250,0.05,0.049999999999999996,8.342197036743167,10.015990829467771,15.115796918868979,0.6668423311085021,0.4102
case_34,below_p90,3000,0.6,0.6,7.029938602447512,8.226318550109863,12.876111402511585,0.7561008688994914,0.4112
case_34,p90_to_p95,750,0.15,0.15,7.029938602447512,8.226318550109863,12.876111402511585,0.7561008688994914,0.4112
case_34,p95_to_p99,1000,0.2,0.2,7.029938602447512,8.226318550109863,12.876111402511585,0.7561008688994914,0.4112
case_34,top_p99,250,0.05,0.049999999999999996,7.029938602447512,8.226318550109863,12.876111402511585,0.7561008688994914,0.4112
case_35,below_p90,3000,0.6,0.6,5.815611219406129,6.875816249847412,10.138929128646827,0.782257833478774,0.4568
case_35,p90_to_p95,750,0.15,0.15,5.815611219406129,6.875816249847412,10.138929128646827,0.782257833478774,0.4568
case_35,p95_to_p99,1000,0.2,0.2,5.815611219406129,6.875816249847412,10.138929128646827,0.782257833478774,0.4568
case_35,top_p99,250,0.05,0.049999999999999996,5.815611219406129,6.875816249847412,10.138929128646827,0.782257833478774,0.4568
case_36,below_p90,3000,0.6,0.6,6.371178054809575,9.813024330139159,19.2957092285156,0.8498652472939567,0.4438
case_36,p90_to_p95,750,0.15,0.15,6.371178054809575,9.813024330139159,19.2957092285156,0.8498652472939567,0.4438
case_36,p95_to_p99,1000,0.2,0.2,6.371178054809575,9.813024330139159,19.2957092285156,0.8498652472939567,0.4438
case_36,top_p99,250,0.05,0.049999999999999996,6.371178054809575,9.813024330139159,19.2957092285156,0.8498652472939567,0.4438
case_39,below_p90,3000,0.6,0.6,5.178376388549805,6.646077251434326,10.974815073013293,0.7573807409032567,0.4876
case_39,p90_to_p95,750,0.15,0.15,5.178376388549805,6.646077251434326,10.974815073013293,0.7573807409032567,0.4876
case_39,p95_to_p99,1000,0.2,0.2,5.178376388549805,6.646077251434326,10.974815073013293,0.7573807409032567,0.4876
case_39,top_p99,250,0.05,0.049999999999999996,5.178376388549805,6.646077251434326,10.974815073013293,0.7573807409032567,0.4876
case_40,below_p90,3000,0.6,0.6,7.539405775070191,8.88729267120361,14.066408891677813,0.816423448504249,0.453
case_40,p90_to_p95,750,0.15,0.15,7.539405775070191,8.88729267120361,14.066408891677813,0.816423448504249,0.453
case_40,p95_to_p99,1000,0.2,0.2,7.539405775070191,8.88729267120361,14.066408891677813,0.816423448504249,0.453
case_40,top_p99,250,0.05,0.049999999999999996,7.539405775070191,8.88729267120361,14.066408891677813,0.816423448504249,0.453
case_42,below_p90,3000,0.6,0.6,7.019306039810181,8.91228380203247,13.76958976745605,0.639820229418891,0.411
case_42,p90_to_p95,750,0.15,0.15,7.019306039810181,8.91228380203247,13.76958976745605,0.639820229418891,0.411
case_42,p95_to_p99,1000,0.2,0.2,7.019306039810181,8.91228380203247,13.76958976745605,0.639820229418891,0.411
case_42,top_p99,250,0.05,0.049999999999999996,7.019306039810181,8.91228380203247,13.76958976745605,0.639820229418891,0.411
case_43,below_p90,3000,0.6,0.6,7.143338203430185,9.005365419387815,13.601225948333738,0.6385251540804503,0.4204
case_43,p90_to_p95,750,0.15,0.15,7.143338203430185,9.005365419387815,13.601225948333738,0.6385251540804503,0.4204
case_43,p95_to_p99,1000,0.2,0.2,7.143338203430185,9.005365419387815,13.601225948333738,0.6385251540804503,0.4204
case_43,top_p99,250,0.05,0.049999999999999996,7.143338203430185,9.005365419387815,13.601225948333738,0.6385251540804503,0.4204
case_44,below_p90,3000,0.6,0.6,7.955138158798219,9.196964502334595,14.862060785293576,0.7869086091020112,0.4238
case_44,p90_to_p95,750,0.15,0.15,7.955138158798219,9.196964502334595,14.862060785293576,0.7869086091020112,0.4238
case_44,p95_to_p99,1000,0.2,0.2,7.955138158798219,9.196964502334595,14.862060785293576,0.7869086091020112,0.4238
case_44,top_p99,250,0.05,0.049999999999999996,7.955138158798219,9.196964502334595,14.862060785293576,0.7869086091020112,0.4238
case_47,below_p90,3000,0.6,0.6,7.777303504943848,9.033231782913207,14.435490150451656,0.7750121577031415,0.4338
case_47,p90_to_p95,750,0.15,0.15,7.777303504943848,9.033231782913207,14.435490150451656,0.7750121577031415,0.4338
case_47,p95_to_p99,1000,0.2,0.2,7.777303504943848,9.033231782913207,14.435490150451656,0.7750121577031415,0.4338
case_47,top_p99,250,0.05,0.049999999999999996,7.777303504943848,9.033231782913207,14.435490150451656,0.7750121577031415,0.4338
case_48,below_p90,3000,0.6,0.6,8.957969093322754,10.65202441215515,16.89704576492309,0.8297548558691362,0.3606
case_48,p90_to_p95,750,0.15,0.15,8.957969093322754,10.65202441215515,16.89704576492309,0.8297548558691362,0.3606
case_48,p95_to_p99,1000,0.2,0.2,8.957969093322754,10.65202441215515,16.89704576492309,0.8297548558691362,0.3606
case_48,top_p99,250,0.05,0.049999999999999996,8.957969093322754,10.65202441215515,16.89704576492309,0.8297548558691362,0.3606
case_49,below_p90,3000,0.6,0.6,8.614511680603032,10.265372943878171,16.352748069763166,0.7941952172352938,0.4042
case_49,p90_to_p95,750,0.15,0.15,8.614511680603032,10.265372943878171,16.352748069763166,0.7941952172352938,0.4042
case_49,p95_to_p99,1000,0.2,0.2,8.614511680603032,10.265372943878171,16.352748069763166,0.7941952172352938,0.4042
case_49,top_p99,250,0.05,0.049999999999999996,8.614511680603032,10.265372943878171,16.352748069763166,0.7941952172352938,0.4042
case_52,below_p90,3000,0.6,0.6,8.210784435272217,9.567922735214232,15.024835319519037,0.8315764475076218,0.4006
case_52,p90_to_p95,750,0.15,0.15,8.210784435272217,9.567922735214232,15.024835319519037,0.8315764475076218,0.4006
case_52,p95_to_p99,1000,0.2,0.2,8.210784435272217,9.567922735214232,15.024835319519037,0.8315764475076218,0.4006
case_52,top_p99,250,0.05,0.049999999999999996,8.210784435272217,9.567922735214232,15.024835319519037,0.8315764475076218,0.4006
case_56,below_p90,3000,0.6,0.6,7.545088195800784,9.012357282638549,12.885962295532151,0.6930306738497746,0.5026
case_56,p90_to_p95,750,0.15,0.15,7.545088195800784,9.012357282638549,12.885962295532151,0.6930306738497746,0.5026
case_56,p95_to_p99,1000,0.2,0.2,7.545088195800784,9.012357282638549,12.885962295532151,0.6930306738497746,0.5026
case_56,top_p99,250,0.05,0.049999999999999996,7.545088195800784,9.012357282638549,12.885962295532151,0.6930306738497746,0.5026
case_58,below_p90,3000,0.6,0.6,5.742211008071901,6.500666666030883,10.108694267272929,0.7936004211264601,0.4082
case_58,p90_to_p95,750,0.15,0.15,5.742211008071901,6.500666666030883,10.108694267272929,0.7936004211264601,0.4082
case_58,p95_to_p99,1000,0.2,0.2,5.742211008071901,6.500666666030883,10.108694267272929,0.7936004211264601,0.4082
case_58,top_p99,250,0.05,0.049999999999999996,5.742211008071901,6.500666666030883,10.108694267272929,0.7936004211264601,0.4082
case_59,below_p90,3000,0.6,0.6,8.079314613342287,9.45020728111267,14.667274990081749,0.8516666836740572,0.393
case_59,p90_to_p95,750,0.15,0.15,8.079314613342287,9.45020728111267,14.667274990081749,0.8516666836740572,0.393
case_59,p95_to_p99,1000,0.2,0.2,8.079314613342287,9.45020728111267,14.667274990081749,0.8516666836740572,0.393
case_59,top_p99,250,0.05,0.049999999999999996,8.079314613342287,9.45020728111267,14.667274990081749,0.8516666836740572,0.393
case_61,below_p90,3000,0.6,0.6,8.40147466659546,9.68325624465942,15.157886562347406,0.9043814694044492,0.378
case_61,p90_to_p95,750,0.15,0.15,8.40147466659546,9.68325624465942,15.157886562347406,0.9043814694044492,0.378
case_61,p95_to_p99,1000,0.2,0.2,8.40147466659546,9.68325624465942,15.157886562347406,0.9043814694044492,0.378
case_61,top_p99,250,0.05,0.049999999999999996,8.40147466659546,9.68325624465942,15.157886562347406,0.9043814694044492,0.378
case_63,below_p90,3000,0.6,0.6,6.312755584716802,8.285945415496824,13.304288787841797,0.8084199584834172,0.4014
case_63,p90_to_p95,750,0.15,0.15,6.312755584716802,8.285945415496824,13.304288787841797,0.8084199584834172,0.4014
case_63,p95_to_p99,1000,0.2,0.2,6.312755584716802,8.285945415496824,13.304288787841797,0.8084199584834172,0.4014
case_63,top_p99,250,0.05,0.049999999999999996,6.312755584716802,8.285945415496824,13.304288787841797,0.8084199584834172,0.4014
case_64,below_p90,3000,0.6,0.6,5.991517400741579,6.892904663085936,10.860165023803638,0.8091700315523053,0.497
case_64,p90_to_p95,750,0.15,0.15,5.991517400741579,6.892904663085936,10.860165023803638,0.8091700315523053,0.497
case_64,p95_to_p99,1000,0.2,0.2,5.991517400741579,6.892904663085936,10.860165023803638,0.8091700315523053,0.497
case_64,top_p99,250,0.05,0.049999999999999996,5.991517400741579,6.892904663085936,10.860165023803638,0.8091700315523053,0.497
case_67,below_p90,3000,0.6,0.6,8.129978370666503,9.483993959426876,15.007321405410755,0.818406479434897,0.412
case_67,p90_to_p95,750,0.15,0.15,8.129978370666503,9.483993959426876,15.007321405410755,0.818406479434897,0.412
case_67,p95_to_p99,1000,0.2,0.2,8.129978370666503,9.483993959426876,15.007321405410755,0.818406479434897,0.412
case_67,top_p99,250,0.05,0.049999999999999996,8.129978370666503,9.483993959426876,15.007321405410755,0.818406479434897,0.412
case_68,below_p90,3000,0.6,0.6,7.673165082931521,9.673214769363403,14.204864883422841,0.7638283797597072,0.3378
case_68,p90_to_p95,750,0.15,0.15,7.673165082931521,9.673214769363403,14.204864883422841,0.7638283797597072,0.3378
case_68,p95_to_p99,1000,0.2,0.2,7.673165082931521,9.673214769363403,14.204864883422841,0.7638283797597072,0.3378
case_68,top_p99,250,0.05,0.049999999999999996,7.673165082931521,9.673214769363403,14.204864883422841,0.7638283797597072,0.3378
case_69,below_p90,3000,0.6,0.6,8.143990993499758,9.673070669174193,15.407477064132683,0.878116517681961,0.3952
case_69,p90_to_p95,750,0.15,0.15,8.143990993499758,9.673070669174193,15.407477064132683,0.878116517681961,0.3952
case_69,p95_to_p99,1000,0.2,0.2,8.143990993499758,9.673070669174193,15.407477064132683,0.878116517681961,0.3952
case_69,top_p99,250,0.05,0.049999999999999996,8.143990993499758,9.673070669174193,15.407477064132683,0.878116517681961,0.3952
case_72,below_p90,3000,0.6,0.6,4.210915660858155,4.794327330589294,7.4184241771698,0.7181460982055801,0.579
case_72,p90_to_p95,750,0.15,0.15,4.210915660858155,4.794327330589294,7.4184241771698,0.7181460982055801,0.579
case_72,p95_to_p99,1000,0.2,0.2,4.210915660858155,4.794327330589294,7.4184241771698,0.7181460982055801,0.579
case_72,top_p99,250,0.05,0.049999999999999996,4.210915660858155,4.794327330589294,7.4184241771698,0.7181460982055801,0.579
case_73,below_p90,3000,0.6,0.6,5.935178899765017,8.22641882896423,14.632464952468844,0.7033934561668248,0.4782
case_73,p90_to_p95,750,0.15,0.15,5.935178899765017,8.22641882896423,14.632464952468844,0.7033934561668248,0.4782
case_73,p95_to_p99,1000,0.2,0.2,5.935178899765017,8.22641882896423,14.632464952468844,0.7033934561668248,0.4782
case_73,top_p99,250,0.05,0.049999999999999996,5.935178899765017,8.22641882896423,14.632464952468844,0.7033934561668248,0.4782
case_74,below_p90,3000,0.6,0.6,7.925480604171754,9.183551406860351,13.751770725250228,0.7240532122950244,0.4662
case_74,p90_to_p95,750,0.15,0.15,7.925480604171754,9.183551406860351,13.751770725250228,0.7240532122950244,0.4662
case_74,p95_to_p99,1000,0.2,0.2,7.925480604171754,9.183551406860351,13.751770725250228,0.7240532122950244,0.4662
case_74,top_p99,250,0.05,0.049999999999999996,7.925480604171754,9.183551406860351,13.751770725250228,0.7240532122950244,0.4662
case_75,below_p90,3000,0.6,0.6,8.108385753631593,9.665987253189082,15.416833810806175,0.8235236951010871,0.3966
case_75,p90_to_p95,750,0.15,0.15,8.108385753631593,9.665987253189082,15.416833810806175,0.8235236951010871,0.3966
case_75,p95_to_p99,1000,0.2,0.2,8.108385753631593,9.665987253189082,15.416833810806175,0.8235236951010871,0.3966
case_75,top_p99,250,0.05,0.049999999999999996,8.108385753631593,9.665987253189082,15.416833810806175,0.8235236951010871,0.3966
case_77,below_p90,3000,0.6,0.6,6.230674314498903,7.30365433692932,11.748572282791129,0.8244767325656522,0.4026
case_77,p90_to_p95,750,0.15,0.15,6.230674314498903,7.30365433692932,11.748572282791129,0.8244767325656522,0.4026
case_77,p95_to_p99,1000,0.2,0.2,6.230674314498903,7.30365433692932,11.748572282791129,0.8244767325656522,0.4026
case_77,top_p99,250,0.05,0.049999999999999996,6.230674314498903,7.30365433692932,11.748572282791129,0.8244767325656522,0.4026
case_78,below_p90,3000,0.6,0.6,4.941975545883179,5.647890686988831,8.848848810195921,0.7598534906338519,0.4564
case_78,p90_to_p95,750,0.15,0.15,4.941975545883179,5.647890686988831,8.848848810195921,0.7598534906338519,0.4564
case_78,p95_to_p99,1000,0.2,0.2,4.941975545883179,5.647890686988831,8.848848810195921,0.7598534906338519,0.4564
case_78,top_p99,250,0.05,0.049999999999999996,4.941975545883179,5.647890686988831,8.848848810195921,0.7598534906338519,0.4564
case_79,below_p90,3000,0.6,0.6,8.438597679138184,10.056427860260005,15.850202865600538,0.8447345890875133,0.3826
case_79,p90_to_p95,750,0.15,0.15,8.438597679138184,10.056427860260005,15.850202865600538,0.8447345890875133,0.3826
case_79,p95_to_p99,1000,0.2,0.2,8.438597679138184,10.056427860260005,15.850202865600538,0.8447345890875133,0.3826
case_79,top_p99,250,0.05,0.049999999999999996,8.438597679138184,10.056427860260005,15.850202865600538,0.8447345890875133,0.3826
case_84,below_p90,3000,0.6,0.6,8.520696544647219,10.052421236038205,16.077098846435536,0.8523570601809154,0.3958
case_84,p90_to_p95,750,0.15,0.15,8.520696544647219,10.052421236038205,16.077098846435536,0.8523570601809154,0.3958
case_84,p95_to_p99,1000,0.2,0.2,8.520696544647219,10.052421236038205,16.077098846435536,0.8523570601809154,0.3958
case_84,top_p99,250,0.05,0.049999999999999996,8.520696544647219,10.052421236038205,16.077098846435536,0.8523570601809154,0.3958
case_85,below_p90,3000,0.6,0.6,8.277219963073733,9.90499882698059,15.767036905288688,0.8642866250593575,0.3884
case_85,p90_to_p95,750,0.15,0.15,8.277219963073733,9.90499882698059,15.767036905288688,0.8642866250593575,0.3884
case_85,p95_to_p99,1000,0.2,0.2,8.277219963073733,9.90499882698059,15.767036905288688,0.8642866250593575,0.3884
case_85,top_p99,250,0.05,0.049999999999999996,8.277219963073733,9.90499882698059,15.767036905288688,0.8642866250593575,0.3884
case_89,below_p90,3000,0.6,0.6,8.03588161468506,9.501103210449216,14.831547985076902,0.7226442755211245,0.429
