split,model,case_p95_spearman,case_p95_std_ratio,case_p95_mean_bias,case_p99_spearman,case_p99_std_ratio,case_p99_mean_bias
internal_test,v10_signed_staged_symbolic,0.9428571428571427,0.9764353710387376,0.22396413135100926,0.7892857142857141,0.8489777039845969,-2.387486557185624
internal_test,v11_mean_calibrated_v10,0.9464285714285712,0.9125744131309336,-0.40139206896492374,0.8214285714285712,0.8018012939482032,-3.0128427575015566
internal_test,v11_tail_aware_localised_symbolic,0.9464285714285712,1.030849978304639,0.4502049450835543,0.7892857142857141,0.906637089201084,-1.9172663451457757
validation,v10_signed_staged_symbolic,0.9678571428571429,0.9256016501305326,0.09285947636537231,0.9571428571428571,0.7526466618892369,-2.6088145309730804
validation,v11_mean_calibrated_v10,0.9642857142857141,0.884483887524124,-0.46651421021666917,0.9749999999999999,0.7230605905331711,-3.168188217555122
validation,v11_tail_aware_localised_symbolic,0.9785714285714284,0.9656199402883607,0.3019321982242478,0.9571428571428571,0.8018529020487815,-2.1768652295595996
