Complexity,Loss,Equation
1,0.3863332333734717,"-0.08485015035387722"
3,0.37618091382117674,"hotspot_rbf_max_proxy_scaled * 0.1760572236671618"
5,0.3742601539710596,"-0.07143018480863655 - (hotspot_rbf_max_proxy_scaled * -0.17079340932163137)"
8,0.37168852521226103,"(abs(fluence_rate_scaled) + -0.5366151326484568) * -0.2900570068285737"
9,0.36863136743427627,"-0.4674583713937971 - (gauss(fluence_rate_scaled) * -0.6517722370109564)"
11,0.36819299037400904,"-0.3949145463614253 - (gauss(fluence_rate_scaled * 1.260142833567046) * -0.6220959100775091)"
12,0.36816427887330383,"(tanh(hotspot_rbf_max_proxy_scaled + v10_physical_residual_proxy_scaled) + -0.294882383797723) * 0.29716204906806076"
13,0.3590657041706198,"gauss((0.4807799265741781 - signed_angular_position_proxy_scaled) / 0.08527228738924492) + -0.1673889902554542"
15,0.35129236207341286,"(nearest_radial_boundary_fraction_proxy_scaled + 0.7539242745387389) * gauss((signed_angular_position_proxy_scaled - 0.48091845920724763) / -0.07179521693775719)"
17,0.34067082115718217,"((nearest_radial_boundary_fraction_proxy_scaled + 0.9486384005574655) * gauss((signed_angular_position_proxy_scaled - 0.4800358534290066) / 0.07981897008891614)) - 0.17651817221258573"
20,0.33482180014934665,"((nearest_radial_boundary_fraction_proxy_scaled + abs(nearest_radial_boundary_fraction_proxy_scaled)) * gauss((signed_angular_position_proxy_scaled - 0.4727544354388734) / 0.09589701110851416)) - 0.17235915267908072"
22,0.3333259659925263,"((gauss((0.4727544354388734 - signed_angular_position_proxy_scaled) / 0.09589701110851416) * (nearest_radial_boundary_fraction_proxy_scaled + abs(nearest_radial_boundary_fraction_proxy_scaled))) - 0.17235915267908072) * 1.1108126459647338"
23,0.33251749785317625,"(gauss((signed_angular_position_proxy_scaled - 0.4764044641336652) / 0.08179521808551847) - gauss(nearest_radial_boundary_fraction_proxy_scaled * 3.5116418556393163)) * (nearest_radial_boundary_fraction_proxy_scaled + 0.7397927829865047)"
25,0.33249384018521183,"((gauss((signed_angular_position_proxy_scaled - 0.4786133486886244) / 0.08262885221752096) - gauss(3.2204695723057917 * nearest_radial_boundary_fraction_proxy_scaled)) * (nearest_radial_boundary_fraction_proxy_scaled + 0.7476637557049864)) - 0.027772495189732817"
27,0.33172116265678164,"((gauss((0.47723281656456684 - signed_angular_position_proxy_scaled) / -0.07595495590921536) + 0.04131473289040889) - gauss(nearest_radial_boundary_fraction_proxy_scaled / -0.2970255203208466)) * (nearest_radial_boundary_fraction_proxy_scaled + 0.7472073247148108)"
30,0.3293784363944162,"(nearest_radial_boundary_fraction_proxy_scaled + abs(nearest_radial_boundary_fraction_proxy_scaled)) * (gauss((0.472929669639337 - signed_angular_position_proxy_scaled) / 0.0852158702580399) - gauss(-0.5011923832010318 - (signed_angular_position_proxy_scaled / 0.3018973993726787)))"
31,0.32279112632664836,"((nearest_radial_boundary_fraction_proxy_scaled + 0.9717455478263054) * gauss((signed_angular_position_proxy_scaled - 0.4705277666927054) / -0.08965810438227381)) - (gauss((nearest_radial_boundary_fraction_proxy_scaled * signed_angular_position_proxy_scaled) / 0.33635199138255817) / 1.747806601880808)"
32,0.3226254539973304,"((nearest_radial_boundary_fraction_proxy_scaled + 0.9634322168080187) * gauss((signed_angular_position_proxy_scaled - 0.47040694871599065) / -0.09211733182571137)) - (gauss((nearest_radial_boundary_fraction_proxy_scaled / -0.38555046250359876) * theta_cos_4_proxy_scaled) / 1.7582939385253502)"
