iteration,case_id,legacy_split,similarity_group,v12_signature_sha256,gain,tail_weighted_huber_loss,actual_p90,actual_p95,actual_p99,background_lt_p90_count,p90_p95_count,p95_p99_count,p99_plus_count,fluence_rate_mean,fluence_rate_std,fluence_rate_p95,temperature_mean,temperature_std,temperature_p95,weight_loss_rate_mean,weight_loss_rate_std,weight_loss_rate_p95,v10_case_scale,case_mean_correction_mpa,tail_correction_std_mpa,tail_correction_abs_max_mpa,n_elements,mae,rmse,r2,bias_predicted_minus_actual,top5_actual_rmse,top5_actual_bias,actual_mean,predicted_mean,predicted_p95,p95_relative_error,p95_underprediction_fraction,predicted_p99,p99_relative_error,p99_underprediction_fraction,actual_max,predicted_max,max_relative_error,prediction_abs_max_ratio,top5pct_hotspot_overlap,top1pct_hotspot_overlap,top1_recall_in_predicted_top5,negative_prediction_fraction,sum_absolute_error,sum_squared_error,actual_sum,actual_squared_sum
1,case_16,train,group_011,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,0.0,0.36759009519674357,8.29208583831787,9.801409292221068,15.720469598770103,360324,20018,16014,4004,3.462811231613159,0.3811382949352264,4.341714859008789,389.4546813964844,18.39821434020996,427.8513793945313,0.3562471866607666,0.0535491593182086,0.4918529987335205,4.260811997049674,-0.4823759037776859,0.8930865519370529,6.706141961609796,400360,1.353574129116695,1.9457464897998378,0.6024750699549246,-0.08307952682855256,4.524017269651702,-3.2906145036573666,5.6254299529863765,5.542350426157825,9.447398062023602,0.036118400899596025,0.036118400899596025,12.481052350402518,0.20606364383803283,0.20606364383803283,34.04954528808594,26.107265676457775,0.23325655436600487,0.7667434456339951,0.48741132980317714,0.5209790209790209,0.7999500499500499,0.043208612248975924,541916.93833316,1515734.6956122806,2252197.135977626,16482507.138438579
1,case_16,train,group_011,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,0.025,0.3639073652595907,8.29208583831787,9.801409292221068,15.720469598770103,360324,20018,16014,4004,3.462811231613159,0.3811382949352264,4.341714859008789,389.4546813964844,18.39821434020996,427.8513793945313,0.3562471866607666,0.0535491593182086,0.4918529987335205,4.260811997049674,-0.4823759037776859,0.8930865519370529,6.706141961609796,400360,1.3478832673330665,1.9381821432466277,0.6055599232628857,-0.08307952682855256,4.485820118009443,-3.256105020170537,5.6254299529863765,5.542350426157825,9.451310287894561,0.035719251577869,0.035719251577869,12.4890787878962,0.2055530714633812,0.2055530714633812,34.04954528808594,26.193023849981408,0.23073792532711312,0.7692620746728869,0.48995903686681985,0.5232267732267732,0.8039460539460539,0.04321860325706864,539638.5449094665,1503972.3661673805,2252197.135977626,16482507.138438579
1,case_16,train,group_011,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,0.05,0.3602804896728133,8.29208583831787,9.801409292221068,15.720469598770103,360324,20018,16014,4004,3.462811231613159,0.3811382949352264,4.341714859008789,389.4546813964844,18.39821434020996,427.8513793945313,0.3562471866607666,0.0535491593182086,0.4918529987335205,4.260811997049674,-0.4823759037776859,0.8930865519370529,6.706141961609796,400360,1.3423197434227976,1.9308463539904868,0.6085400904828002,-0.08307952682855252,4.448073453056553,-3.2215955366837075,5.6254299529863765,5.542350426157825,9.455747457778422,0.035266544242467494,0.035266544242467494,12.501690565594187,0.20475081949382345,0.20475081949382345,34.04954528808594,26.27878202350504,0.22821929628822138,0.7717807037117786,0.4922569687281447,0.525974025974026,0.8074425574425574,0.043223598761115,537411.1324767512,1492609.197438721,2252197.135977626,16482507.138438579
1,case_16,train,group_011,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,0.075,0.3567110933328026,8.29208583831787,9.801409292221068,15.720469598770103,360324,20018,16014,4004,3.462811231613159,0.3811382949352264,4.341714859008789,389.4546813964844,18.39821434020996,427.8513793945313,0.3562471866607666,0.0535491593182086,0.4918529987335205,4.260811997049674,-0.4823759037776859,0.8930865519370529,6.706141961609796,400360,1.3368956008180408,1.9237417367004293,0.6114155716146681,-0.0830795268285525,4.410788840338133,-3.1870860531968783,5.6254299529863765,5.542350426157825,9.46203430911445,0.03462512104009004,0.03462512104009004,12.518010062362608,0.20371271457807094,0.20371271457807094,34.04954528808594,26.364540197028674,0.2257006672493296,0.7742993327506704,0.4949045858727146,0.52997002997003,0.810939060939061,0.04323109201718454,535239.5227435108,1481645.189426302,2252197.135977626,16482507.138438579
1,case_16,train,group_011,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,0.1,0.3532006440516674,8.29208583831787,9.801409292221068,15.720469598770103,360324,20018,16014,4004,3.462811231613159,0.3811382949352264,4.341714859008789,389.4546813964844,18.39821434020996,427.8513793945313,0.3562471866607666,0.0535491593182086,0.4918529987335205,4.260811997049674,-0.4823759037776859,0.8930865519370529,6.706141961609796,400360,1.3316457774675656,1.9168708617991397,0.614186366658489,-0.08307952682855255,4.373978095730835,-3.152576569710049,5.6254299529863765,5.542350426157825,9.468367879272185,0.03397893129646198,0.03397893129646198,12.527765855969939,0.20309213555872063,0.20309213555872063,34.04954528808594,26.450298370552304,0.22318203821043797,0.776817961789562,0.4977520231791388,0.5317182817182817,0.8144355644355644,0.04323858527325407,533137.7034669146,1471080.3421301239,2252197.135977626,16482507.138438579
1,case_16,train,group_011,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,0.125,0.34975065692411045,8.29208583831787,9.801409292221068,15.720469598770103,360324,20018,16014,4004,3.462811231613159,0.3811382949352264,4.341714859008789,389.4546813964844,18.39821434020996,427.8513793945313,0.3562471866607666,0.0535491593182086,0.4918529987335205,4.260811997049674,-0.4823759037776859,0.8930865519370529,6.706141961609796,400360,1.326591540319498,1.910236251512501,0.6168524756142635,-0.08307952682855249,4.337653283450816,-3.1180670862232196,5.6254299529863765,5.542350426157825,9.475007638208474,0.03330150229229221,0.03330150229229221,12.542688096143971,0.20214291199511922,0.20214291199511922,34.04954528808594,26.536056544075937,0.22066340917154623,0.7793365908284537,0.49985013487860924,0.5342157842157842,0.8169330669330669,0.04324857628134679,531114.1890823143,1460914.6555501858,2252197.135977626,16482507.138438579
1,case_16,train,group_011,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,0.15,0.3463626693123815,8.29208583831787,9.801409292221068,15.720469598770103,360324,20018,16014,4004,3.462811231613159,0.3811382949352264,4.341714859008789,389.4546813964844,18.39821434020996,427.8513793945313,0.3562471866607666,0.0535491593182086,0.4918529987335205,4.260811997049674,-0.4823759037776859,0.8930865519370529,6.706141961609796,400360,1.3217497964534246,1.9038403758868678,0.6194138984819912,-0.08307952682855248,4.301826713216947,-3.0835576027363905,5.6254299529863765,5.542350426157825,9.480220510401328,0.032769653041083965,0.032769653041083965,12.55233527971937,0.20152924180449372,0.20152924180449372,34.04954528808594,26.62181471759957,0.21814478013265448,0.7818552198673455,0.5025976621041063,0.5362137862137862,0.8194305694305695,0.04326606054550904,529175.7485080931,1451148.1296864888,2252197.135977626,16482507.138438579
1,case_16,train,group_011,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,0.175,0.34303809304932636,8.29208583831787,9.801409292221068,15.720469598770103,360324,20018,16014,4004,3.462811231613159,0.3811382949352264,4.341714859008789,389.4546813964844,18.39821434020996,427.8513793945313,0.3562471866607666,0.0535491593182086,0.4918529987335205,4.260811997049674,-0.4823759037776859,0.8930865519370529,6.706141961609796,400360,1.3171427444507056,1.8976856487859448,0.6218706352616723,-0.08307952682855245,4.266510936500569,-3.049048119249561,5.6254299529863765,5.542350426157825,9.488133635726907,0.031962307373776734,0.031962307373776734,12.561106588541902,0.2009712871729592,0.2009712871729592,34.04954528808594,26.707572891123203,0.2156261510937627,0.7843738489062373,0.5056948746128485,0.5382117882117882,0.8231768231768232,0.043278549305624935,527331.2691682845,1441780.764539032,2252197.135977626,16482507.138438579
1,case_16,train,group_011,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,0.2,0.3397780948508552,8.29208583831787,9.801409292221068,15.720469598770103,360324,20018,16014,4004,3.462811231613159,0.3811382949352264,4.341714859008789,389.4546813964844,18.39821434020996,427.8513793945313,0.3562471866607666,0.0535491593182086,0.4918529987335205,4.260811997049674,-0.4823759037776859,0.8930865519370529,6.706141961609796,400360,1.312798962792775,1.8917744238798078,0.6242226859533067,-0.08307952682855266,4.231718741791304,-3.014538635762732,5.6254299529863765,5.542350426157825,9.497392639747273,0.031017646892378934,0.031017646892378934,12.576195463958237,0.20001146371975168,0.20001146371975168,34.04954528808594,26.793331064646836,0.21310752205487096,0.7868924779451291,0.5089419522429813,0.5424575424575424,0.8246753246753247,0.043283544809671295,525592.1927437154,1432812.560107816,2252197.135977626,16482507.138438579
1,case_16,train,group_011,ec47276df49b70d2b8ed70c74d311c463ee0ee3bc2525fe26bfedf2f3fb467ed,0.225,0.3365838775968395,8.29208583831787,9.801409292221068,15.720469598770103,360324,20018,16014,4004,3.462811231613159,0.3811382949352264,4.341714859008789,389.4546813964844,18.39821434020996,427.8513793945313,0.3562471866607666,0.0535491593182086,0.4918529987335205,4.260811997049674,-0.4823759037776859,0.8930865519370529,6.706141961609796,400360,1.3086915195719993,1.8861089906391912,0.6264700505568943,-0.08307952682855263,4.197463148807069,-2.980029152275902,5.6254299529863765,5.542350426157825,9.508882182276961,0.029845413166887373,0.029845413166887373,12.592356623206708,0.1989834308644396,0.1989834308644396,34.04954528808594,26.87908923817047,0.21058889301597922,0.7894111069840207,0.5121890298731142,0.5462037962037962,0.8266733266733267,0.04328604256169447,523947.73677584564,1424243.5163928408,2252197.135977626,16482507.138438579
