iteration,split,model,n_cases,n_elements_evaluated,micro_mae,micro_rmse,micro_r2,macro_mae,macro_rmse,macro_r2,worst_case_rmse,mean_top5_actual_rmse,mean_top5_actual_bias,mean_p95_relative_error,mean_p95_underprediction_fraction,mean_p99_relative_error,mean_p99_underprediction_fraction,mean_top5pct_hotspot_overlap,mean_top1pct_hotspot_overlap,mean_top1_recall_in_predicted_top5,max_prediction_abs_max_ratio
4,internal_test,frozen_v8_candidate5,15,6005400,1.6517972940510943,2.2279978691832776,0.28638752198409223,1.6517972940510939,2.199401142427176,0.26188720337922416,3.112968669898317,4.733837042119259,-3.7861765301906822,0.16770867182571317,0.16770867182571317,0.2712702004600352,0.2712702004600352,0.2966097179205382,0.45719280719280714,0.5737762237762237,1.0061319763523053
4,internal_test,v10_geometry_residual_only,15,6005400,1.2778547724821057,1.823468823180825,0.5219981496480661,1.2778547724821054,1.7774245831637925,0.514280445239066,3.0551837571920712,3.567480527721159,-2.3504849634937335,0.025325516695266632,0.006274588276344954,0.16140336332988797,0.16140336332988797,0.48352149731907945,0.45003330003330005,0.8007326007326007,1.1873330367340587
4,internal_test,v10_signed_staged_symbolic,15,6005400,1.1965171324937354,1.690032257798266,0.5893962784753537,1.1965171324937354,1.6694459802570711,0.5746031275344836,2.2187109789289323,3.4393007172967014,-2.209281090820632,0.02088347436394482,0.0022257753005510508,0.1685893572560807,0.1685893572560807,0.5206014586871814,0.49970029970029967,0.8245920745920745,1.1471525582111533
4,validation,frozen_v8_candidate5,15,6005400,1.7623515924266657,2.3842442734152876,0.3373053865415294,1.7623515924266655,2.3630116959636536,0.2912492985101446,2.901121807487661,5.127780745273812,-4.164994807247267,0.15898201580354113,0.15898201580354113,0.2863924827858378,0.2863924827858378,0.2811802710893529,0.4790376290376291,0.5631368631368631,0.6767204025600211
4,validation,v10_geometry_residual_only,15,6005400,1.317674077166819,1.884667181485478,0.5859228359108491,1.3176740771668194,1.8679045330298907,0.5554427191733551,2.296668675405867,3.986754431547631,-2.7462221839416228,0.024256463535500556,0.00536670340173635,0.17821869654552336,0.17821869654552336,0.4704166250374663,0.454045954045954,0.790992340992341,0.80174929204694
4,validation,v10_signed_staged_symbolic,15,6005400,1.2880840532009434,1.8393401476334168,0.6056007822282956,1.2880840532009432,1.8210409938052956,0.5775262374664776,2.2757627362588115,3.817237704341341,-2.550858105192998,0.023957743481167484,0.0010566894099147005,0.18454396120885694,0.18454396120885694,0.5071502314583541,0.5017649017649017,0.8184981684981686,0.8139582110389334
