case_id,case_number,feature,abs_spearman,spearman,abs_spearman_rank_score,abs_standardized_difference,standardized_difference,high_stress_rank_score,combined_case_sensitivity_score
case_13,13,theta,0.02903578394185823,0.02903578394185823,0.25,0.2561986183274853,0.2561986183274853,0.3333333333333333,0.29166666666666663
case_13,13,theta_cos,0.02903578394185823,-0.02903578394185823,0.25,0.39589950332676044,-0.39589950332676044,0.5,0.375
case_13,13,theta_sin,0.02903578394185823,0.02903578394185823,0.25,0.23236646632436117,0.23236646632436117,0.16666666666666666,0.20833333333333331
case_13,13,weight_loss_rate,0.047386471428373905,-0.047386471428373905,0.75,0.0312658547501407,0.0312658547501407,0.08333333333333333,0.4166666666666667
case_13,13,z,0.21931908139096695,0.21931908139096695,0.9166666666666666,0.3012553717826962,0.3012553717826962,0.4166666666666667,0.6666666666666666
case_130,130,distance_to_inner_proxy,0.05882499039632074,-0.05882499039632074,0.625,0.9192742060062075,-0.9192742060062075,0.7916666666666666,0.7083333333333333
case_130,130,distance_to_outer_proxy,0.05882499039632074,0.05882499039632074,0.625,0.9192742060062075,0.9192742060062075,0.7916666666666666,0.7083333333333333
case_130,130,fluence_rate,0.2681295615533175,0.2681295615533175,0.8333333333333334,0.7174252516757613,0.7174252516757613,0.6666666666666666,0.75
case_130,130,param_field_magnitude_scaled,0.4592139128902461,-0.4592139128902461,1.0,0.21548517882991847,-0.21548517882991847,0.16666666666666666,0.5833333333333334
case_130,130,rho,0.05882499039632074,-0.05882499039632074,0.625,0.9192742060062121,-0.9192742060062121,1.0,0.8125
case_130,130,rho_normalized,0.05882499039632074,-0.05882499039632074,0.625,0.9192742060062077,-0.9192742060062077,0.9166666666666666,0.7708333333333333
case_130,130,temperature,0.042453044872624975,0.042453044872624975,0.08333333333333333,0.08529320205590468,0.08529320205590468,0.08333333333333333,0.08333333333333333
case_130,130,theta,0.05604923252823392,0.05604923252823392,0.3333333333333333,0.2883301252009803,0.2883301252009803,0.4166666666666667,0.375
case_130,130,theta_cos,0.05604923252823392,-0.05604923252823392,0.3333333333333333,0.42407546627225484,-0.42407546627225484,0.5,0.41666666666666663
case_130,130,theta_sin,0.05604923252823392,0.05604923252823392,0.3333333333333333,0.2644738243137838,0.2644738243137838,0.3333333333333333,0.3333333333333333
case_130,130,weight_loss_rate,0.05479801427164646,0.05479801427164646,0.16666666666666666,0.22055179069050554,0.22055179069050554,0.25,0.20833333333333331
case_130,130,z,0.31629165278812854,0.31629165278812854,0.9166666666666666,0.4553060507322751,0.4553060507322751,0.5833333333333334,0.75
case_131,131,distance_to_inner_proxy,0.07636644701924802,-0.07636644701924802,0.625,0.9030798976609449,-0.9030798976609449,0.8333333333333334,0.7291666666666667
case_131,131,distance_to_outer_proxy,0.07636644701924802,0.07636644701924802,0.625,0.9030798976609455,0.9030798976609455,0.9166666666666666,0.7708333333333333
case_131,131,fluence_rate,0.27949282485511495,0.27949282485511495,0.8333333333333334,0.7511866607717421,0.7511866607717421,0.6666666666666666,0.75
case_131,131,param_field_magnitude_scaled,0.4342387523574368,-0.4342387523574368,1.0,0.1600396069651851,-0.1600396069651851,0.25,0.625
case_131,131,rho,0.07636644701924802,-0.07636644701924802,0.625,0.9030798976609423,-0.9030798976609423,0.75,0.6875
case_131,131,rho_normalized,0.07636644701924802,-0.07636644701924802,0.625,0.903079897660946,-0.903079897660946,1.0,0.8125
case_131,131,temperature,0.023246568430085535,0.023246568430085535,0.08333333333333333,0.09941525211076893,0.09941525211076893,0.16666666666666666,0.125
case_131,131,theta,0.05823445573628638,0.05823445573628638,0.3333333333333333,0.2887144176499331,0.2887144176499331,0.4166666666666667,0.375
case_131,131,theta_cos,0.05823445573628638,-0.05823445573628638,0.3333333333333333,0.42084436552326526,-0.42084436552326526,0.5,0.41666666666666663
case_131,131,theta_sin,0.05823445573628638,0.05823445573628638,0.3333333333333333,0.26526922370647354,0.26526922370647354,0.3333333333333333,0.3333333333333333
case_131,131,weight_loss_rate,0.03208616460266286,-0.03208616460266286,0.16666666666666666,0.07812925919623606,0.07812925919623606,0.08333333333333333,0.125
case_131,131,z,0.29983148072336585,0.29983148072336585,0.9166666666666666,0.46804310373000363,0.46804310373000363,0.5833333333333334,0.75
case_132,132,distance_to_inner_proxy,0.01733427946460169,0.01733427946460169,0.20833333333333334,0.15000777490550377,-0.15000777490550377,0.6666666666666666,0.4375
case_132,132,distance_to_outer_proxy,0.01733427946460169,-0.01733427946460169,0.20833333333333334,0.150007774905505,0.150007774905505,0.8333333333333334,0.5208333333333334
case_132,132,fluence_rate,0.0892399758640723,0.0892399758640723,0.8333333333333334,0.010164032985018953,-0.010164032985018953,0.08333333333333333,0.45833333333333337
case_132,132,param_field_magnitude_scaled,0.3144862305477903,-0.3144862305477903,1.0,0.014358539693060177,0.014358539693060177,0.16666666666666666,0.5833333333333334
case_132,132,rho,0.01733427946460169,0.01733427946460169,0.20833333333333334,0.15000777490550296,-0.15000777490550296,0.5833333333333334,0.39583333333333337
case_132,132,rho_normalized,0.01733427946460169,0.01733427946460169,0.20833333333333334,0.15000777490550407,-0.15000777490550407,0.75,0.4791666666666667
case_132,132,temperature,0.05871583549648798,-0.05871583549648798,0.6666666666666666,0.040181146205881396,-0.040181146205881396,0.3333333333333333,0.5
case_132,132,theta,0.03128464554939026,0.03128464554939026,0.5,0.11177545407587797,0.11177545407587797,0.5,0.5
case_132,132,theta_cos,0.03128464554939026,-0.03128464554939026,0.5,0.24237206522587343,-0.24237206522587343,0.9166666666666666,0.7083333333333333
case_132,132,theta_sin,0.03128464554939026,0.03128464554939026,0.5,0.08966888826007659,0.08966888826007659,0.4166666666666667,0.45833333333333337
case_132,132,weight_loss_rate,0.05953325862039087,-0.05953325862039087,0.75,0.029656649004762607,-0.029656649004762607,0.25,0.5
case_132,132,z,0.22008546761017553,0.22008546761017553,0.9166666666666666,0.42553439040786034,0.42553439040786034,1.0,0.9583333333333333
case_133,133,distance_to_inner_proxy,0.049837488238538646,-0.049837488238538646,0.625,0.8617885346986396,-0.8617885346986396,0.9166666666666666,0.7708333333333333
case_133,133,distance_to_outer_proxy,0.049837488238538646,0.049837488238538646,0.625,0.861788534698638,0.861788534698638,0.75,0.6875
case_133,133,fluence_rate,0.23360613748113052,0.23360613748113052,0.8333333333333334,0.653503751673396,0.653503751673396,0.6666666666666666,0.75
case_133,133,param_field_magnitude_scaled,0.4233887558236375,-0.4233887558236375,1.0,0.23552503872450145,-0.23552503872450145,0.25,0.625
case_133,133,rho,0.049837488238538646,-0.049837488238538646,0.625,0.86178853469864,-0.86178853469864,1.0,0.8125
case_133,133,rho_normalized,0.049837488238538646,-0.049837488238538646,0.625,0.8617885346986384,-0.8617885346986384,0.8333333333333334,0.7291666666666667
case_133,133,temperature,0.02082678693938108,0.02082678693938108,0.16666666666666666,0.08381030239750141,0.08381030239750141,0.16666666666666666,0.16666666666666666
case_133,133,theta,0.03381528230462674,0.03381528230462674,0.3333333333333333,0.2599395262772995,0.2599395262772995,0.4166666666666667,0.375
case_133,133,theta_cos,0.03381528230462674,-0.03381528230462674,0.3333333333333333,0.39026119426249156,-0.39026119426249156,0.5,0.41666666666666663
case_133,133,theta_sin,0.03381528230462674,0.03381528230462674,0.3333333333333333,0.23721098839955404,0.23721098839955404,0.3333333333333333,0.3333333333333333
case_133,133,weight_loss_rate,0.004078146842034602,-0.004078146842034602,0.08333333333333333,0.037650802609288284,0.037650802609288284,0.08333333333333333,0.08333333333333333
case_133,133,z,0.2755348209991653,0.2755348209991653,0.9166666666666666,0.41746820433640747,0.41746820433640747,0.5833333333333334,0.75
case_134,134,distance_to_inner_proxy,0.023936032879218864,-0.023936032879218864,0.20833333333333334,0.7203061711150514,-0.7203061711150514,0.9166666666666666,0.5625
case_134,134,distance_to_outer_proxy,0.023936032879218864,0.023936032879218864,0.20833333333333334,0.720306171115053,0.720306171115053,1.0,0.6041666666666666
case_134,134,fluence_rate,0.17888693650788168,0.17888693650788168,0.8333333333333334,0.5843560908629328,0.5843560908629328,0.6666666666666666,0.75
case_134,134,param_field_magnitude_scaled,0.39196404326582646,-0.39196404326582646,1.0,0.223751127741043,-0.223751127741043,0.4166666666666667,0.7083333333333334
case_134,134,rho,0.023936032879218864,-0.023936032879218864,0.20833333333333334,0.7203061711150502,-0.7203061711150502,0.75,0.4791666666666667
case_134,134,rho_normalized,0.023936032879218864,-0.023936032879218864,0.20833333333333334,0.7203061711150511,-0.7203061711150511,0.8333333333333334,0.5208333333333334
case_134,134,temperature,0.028747326582373948,0.028747326582373948,0.4166666666666667,0.17895455242759756,0.17895455242759756,0.16666666666666666,0.2916666666666667
case_134,134,theta,0.05176655254736811,0.05176655254736811,0.5833333333333334,0.21636385249116058,0.21636385249116058,0.3333333333333333,0.45833333333333337
case_134,134,theta_cos,0.05176655254736811,-0.05176655254736811,0.5833333333333334,0.34560834168914767,-0.34560834168914767,0.5,0.5416666666666667
case_134,134,theta_sin,0.05176655254736811,0.05176655254736811,0.5833333333333334,0.19420067607631686,0.19420067607631686,0.25,0.4166666666666667
case_134,134,weight_loss_rate,0.10105927452814477,-0.10105927452814477,0.75,0.05429888585612606,-0.05429888585612606,0.08333333333333333,0.4166666666666667
case_134,134,z,0.25110118663502495,0.25110118663502495,0.9166666666666666,0.40210238077302685,0.40210238077302685,0.5833333333333334,0.75
case_135,135,distance_to_inner_proxy,0.03226705561519689,-0.03226705561519689,0.2916666666666667,0.8536286831153951,-0.8536286831153951,1.0,0.6458333333333334
case_135,135,distance_to_outer_proxy,0.03226705561519689,0.03226705561519689,0.2916666666666667,0.8536286831153945,0.8536286831153945,0.9166666666666666,0.6041666666666666
case_135,135,fluence_rate,0.19816819447703046,0.19816819447703046,0.8333333333333334,0.757611654307808,0.757611654307808,0.6666666666666666,0.75
case_135,135,param_field_magnitude_scaled,0.4084440309856741,-0.4084440309856741,1.0,0.16043278740186323,-0.16043278740186323,0.25,0.625
case_135,135,rho,0.03226705561519689,-0.03226705561519689,0.2916666666666667,0.8536286831153935,-0.8536286831153935,0.75,0.5208333333333334
case_135,135,rho_normalized,0.03226705561519689,-0.03226705561519689,0.2916666666666667,0.8536286831153942,-0.8536286831153942,0.8333333333333334,0.5625
case_135,135,temperature,0.013938932469026817,-0.013938932469026817,0.08333333333333333,0.05213328444029886,0.05213328444029886,0.16666666666666666,0.125
case_135,135,theta,0.056913205513349885,0.056913205513349885,0.5833333333333334,0.26983035978675707,0.26983035978675707,0.4166666666666667,0.5
case_135,135,theta_cos,0.056913205513349885,-0.056913205513349885,0.5833333333333334,0.40258869691255833,-0.40258869691255833,0.5,0.5416666666666667
case_135,135,theta_sin,0.056913205513349885,0.056913205513349885,0.5833333333333334,0.24649380565225085,0.24649380565225085,0.3333333333333333,0.45833333333333337
case_135,135,weight_loss_rate,0.06603970667588197,-0.06603970667588197,0.75,0.024791677445665936,0.024791677445665936,0.08333333333333333,0.4166666666666667
case_135,135,z,0.2689213833538188,0.2689213833538188,0.9166666666666666,0.49341674306092187,0.49341674306092187,0.5833333333333334,0.75
case_136,136,distance_to_inner_proxy,0.0017382491336346826,0.0017382491336346826,0.20833333333333334,0.8565309857813611,-0.8565309857813611,0.7916666666666666,0.5
case_136,136,distance_to_outer_proxy,0.0017382491336346826,-0.0017382491336346826,0.20833333333333334,0.8565309857813622,0.8565309857813622,0.9166666666666666,0.5625
case_136,136,fluence_rate,0.19711910371357547,0.19711910371357547,0.8333333333333334,0.7048138159841061,0.7048138159841061,0.6666666666666666,0.75
case_136,136,param_field_magnitude_scaled,0.417563364718489,-0.417563364718489,1.0,0.053958351112012894,-0.053958351112012894,0.08333333333333333,0.5416666666666666
case_136,136,rho,0.0017382491336346826,0.0017382491336346826,0.20833333333333334,0.8565309857813611,-0.8565309857813611,0.7916666666666666,0.5
case_136,136,rho_normalized,0.0017382491336346826,0.0017382491336346826,0.20833333333333334,0.8565309857813629,-0.8565309857813629,1.0,0.6041666666666666
case_136,136,temperature,0.06874168797579404,0.06874168797579404,0.75,0.3848125536544572,0.3848125536544572,0.4166666666666667,0.5833333333333334
case_136,136,theta,0.03585634627811906,0.03585634627811906,0.5,0.2573255575357367,0.2573255575357367,0.3333333333333333,0.41666666666666663
case_136,136,theta_cos,0.03585634627811906,-0.03585634627811906,0.5,0.3869363639167359,-0.3869363639167359,0.5,0.5
case_136,136,theta_sin,0.03585634627811906,0.03585634627811906,0.5,0.23480934718325586,0.23480934718325586,0.25,0.375
case_136,136,weight_loss_rate,0.06001025440058207,0.06001025440058207,0.6666666666666666,0.15151737642544236,0.15151737642544236,0.16666666666666666,0.41666666666666663
case_136,136,z,0.31413226598661886,0.31413226598661886,0.9166666666666666,0.5101245574026134,0.5101245574026134,0.5833333333333334,0.75
case_137,137,distance_to_inner_proxy,0.015068278635325989,0.015068278635325989,0.20833333333333334,0.7930597479222727,-0.7930597479222727,0.9166666666666666,0.5625
case_137,137,distance_to_outer_proxy,0.015068278635325989,-0.015068278635325989,0.20833333333333334,0.7930597479222712,0.7930597479222712,0.8333333333333334,0.5208333333333334
case_137,137,fluence_rate,0.15706991674690288,0.15706991674690288,0.8333333333333334,0.6290676560298966,0.6290676560298966,0.5833333333333334,0.7083333333333334
case_137,137,param_field_magnitude_scaled,0.397354706615354,-0.397354706615354,1.0,0.19311191411660728,0.19311191411660728,0.16666666666666666,0.5833333333333334
case_137,137,rho,0.015068278635325989,0.015068278635325989,0.20833333333333334,0.7930597479222701,-0.7930597479222701,0.75,0.4791666666666667
case_137,137,rho_normalized,0.015068278635325989,0.015068278635325989,0.20833333333333334,0.7930597479222731,-0.7930597479222731,1.0,0.6041666666666666
case_137,137,temperature,0.05783537749641993,0.05783537749641993,0.75,0.6414344402502214,0.6414344402502214,0.6666666666666666,0.7083333333333333
case_137,137,theta,0.05352230055816243,0.05352230055816243,0.5833333333333334,0.22600949787356026,0.22600949787356026,0.3333333333333333,0.45833333333333337
case_137,137,theta_cos,0.05352230055816243,-0.05352230055816243,0.5833333333333334,0.34830457199212755,-0.34830457199212755,0.4166666666666667,0.5
case_137,137,theta_sin,0.05352230055816243,0.05352230055816243,0.5833333333333334,0.20504939233917446,0.20504939233917446,0.25,0.4166666666666667
case_137,137,weight_loss_rate,0.02880436600800176,-0.02880436600800176,0.4166666666666667,0.09502472006691717,-0.09502472006691717,0.08333333333333333,0.25
case_137,137,z,0.28969409403208113,0.28969409403208113,0.9166666666666666,0.5189622236081439,0.5189622236081439,0.5,0.7083333333333333
case_138,138,distance_to_inner_proxy,0.0059165420420478725,-0.0059165420420478725,0.20833333333333334,0.5225959005582315,-0.5225959005582315,0.8333333333333334,0.5208333333333334
case_138,138,distance_to_outer_proxy,0.0059165420420478725,0.0059165420420478725,0.20833333333333334,0.522595900558232,0.522595900558232,1.0,0.6041666666666666
case_138,138,fluence_rate,0.1478860453176636,0.1478860453176636,0.8333333333333334,0.4237382981869233,0.4237382981869233,0.6666666666666666,0.75
case_138,138,param_field_magnitude_scaled,0.38859613644877444,-0.38859613644877444,1.0,0.20399546400407637,-0.20399546400407637,0.4166666666666667,0.7083333333333334
case_138,138,rho,0.0059165420420478725,-0.0059165420420478725,0.20833333333333334,0.5225959005582284,-0.5225959005582284,0.75,0.4791666666666667
case_138,138,rho_normalized,0.0059165420420478725,-0.0059165420420478725,0.20833333333333334,0.5225959005582318,-0.5225959005582318,0.9166666666666666,0.5625
case_138,138,temperature,0.021671406791028486,0.021671406791028486,0.5,0.1256179504004114,0.1256179504004114,0.16666666666666666,0.3333333333333333
case_138,138,theta,0.032093068033258364,0.032093068033258364,0.6666666666666666,0.18252390230768997,0.18252390230768997,0.3333333333333333,0.5
case_138,138,theta_cos,0.032093068033258364,-0.032093068033258364,0.6666666666666666,0.31353428625906526,-0.31353428625906526,0.5,0.5833333333333333
case_138,138,theta_sin,0.032093068033258364,0.032093068033258364,0.6666666666666666,0.16040767276232404,0.16040767276232404,0.25,0.4583333333333333
case_138,138,weight_loss_rate,0.01880878264413837,-0.01880878264413837,0.4166666666666667,0.05245970239114765,-0.05245970239114765,0.08333333333333333,0.25
case_138,138,z,0.2470581461678455,0.2470581461678455,0.9166666666666666,0.38118270147534977,0.38118270147534977,0.5833333333333334,0.75
case_139,139,distance_to_inner_proxy,0.061665204702531194,-0.061665204702531194,0.625,0.8863874013395157,-0.8863874013395157,0.7916666666666666,0.7083333333333333
case_139,139,distance_to_outer_proxy,0.061665204702531194,0.061665204702531194,0.625,0.8863874013395157,0.8863874013395157,0.7916666666666666,0.7083333333333333
case_139,139,fluence_rate,0.2605771594060901,0.2605771594060901,0.8333333333333334,0.6893037072991025,0.6893037072991025,0.6666666666666666,0.75
case_139,139,param_field_magnitude_scaled,0.44467924145613513,-0.44467924145613513,1.0,0.22959849455571493,-0.22959849455571493,0.25,0.625
case_139,139,rho,0.061665204702531194,-0.061665204702531194,0.625,0.8863874013395199,-0.8863874013395199,1.0,0.8125
case_139,139,rho_normalized,0.061665204702531194,-0.061665204702531194,0.625,0.8863874013395158,-0.8863874013395158,0.9166666666666666,0.7708333333333333
case_139,139,temperature,0.015704370626764875,0.015704370626764875,0.08333333333333333,0.05383074860284819,0.05383074860284819,0.08333333333333333,0.08333333333333333
case_139,139,theta,0.03589749039877611,0.03589749039877611,0.25,0.2819126964953428,0.2819126964953428,0.4166666666666667,0.33333333333333337
case_139,139,theta_cos,0.03589749039877611,-0.03589749039877611,0.25,0.4134555570952763,-0.4134555570952763,0.5,0.375
case_139,139,theta_sin,0.03589749039877611,0.03589749039877611,0.25,0.2587157460731536,0.2587157460731536,0.3333333333333333,0.29166666666666663
case_139,139,weight_loss_rate,0.037167805689444854,0.037167805689444854,0.4166666666666667,0.10928357393222343,0.10928357393222343,0.16666666666666666,0.2916666666666667
case_139,139,z,0.2990266947235346,0.2990266947235346,0.9166666666666666,0.45736465423694606,0.45736465423694606,0.5833333333333334,0.75
case_14,14,distance_to_inner_proxy,0.0036620393640560593,-0.0036620393640560593,0.20833333333333334,0.8713331306224389,-0.8713331306224389,0.75,0.4791666666666667
case_14,14,distance_to_outer_proxy,0.0036620393640560593,0.0036620393640560593,0.20833333333333334,0.87133313062244,0.87133313062244,0.8333333333333334,0.5208333333333334
case_14,14,fluence_rate,0.1542174170997122,0.1542174170997122,0.8333333333333334,0.6482251080648698,0.6482251080648698,0.5833333333333334,0.7083333333333334
case_14,14,param_field_magnitude_scaled,0.3726198881976386,-0.3726198881976386,1.0,0.2609875056236746,-0.2609875056236746,0.3333333333333333,0.6666666666666666
case_14,14,rho,0.0036620393640560593,-0.0036620393640560593,0.20833333333333334,0.8713331306224444,-0.8713331306224444,1.0,0.6041666666666666
case_14,14,rho_normalized,0.0036620393640560593,-0.0036620393640560593,0.20833333333333334,0.8713331306224401,-0.8713331306224401,0.9166666666666666,0.5625
case_14,14,temperature,0.01649588321843294,-0.01649588321843294,0.4166666666666667,0.8075186281430314,0.8075186281430314,0.6666666666666666,0.5416666666666666
case_14,14,theta,0.030183124566099572,0.030183124566099572,0.5833333333333334,0.23969347328379834,0.23969347328379834,0.25,0.4166666666666667
case_14,14,theta_cos,0.030183124566099572,-0.030183124566099572,0.5833333333333334,0.38051429829957745,-0.38051429829957745,0.5,0.5416666666666667
case_14,14,theta_sin,0.030183124566099572,0.030183124566099572,0.5833333333333334,0.21614194943448928,0.21614194943448928,0.16666666666666666,0.375
case_14,14,weight_loss_rate,0.0460177118895191,-0.0460177118895191,0.75,0.08056049778180434,0.08056049778180434,0.08333333333333333,0.4166666666666667
case_14,14,z,0.20290018615840336,0.20290018615840336,0.9166666666666666,0.2674853412706697,0.2674853412706697,0.4166666666666667,0.6666666666666666
case_140,140,distance_to_inner_proxy,0.019300909569988006,0.019300909569988006,0.20833333333333334,0.30649616316306777,-0.30649616316306777,0.8333333333333334,0.5208333333333334
case_140,140,distance_to_outer_proxy,0.019300909569988006,-0.019300909569988006,0.20833333333333334,0.30649616316306694,0.30649616316306694,0.75,0.4791666666666667
case_140,140,fluence_rate,0.07845841812924992,0.07845841812924992,0.6666666666666666,0.15848792336668205,0.15848792336668205,0.5,0.5833333333333333
case_140,140,param_field_magnitude_scaled,0.3275649093961577,-0.3275649093961577,1.0,0.09497362946120035,-0.09497362946120035,0.25,0.625
case_140,140,rho,0.019300909569988006,0.019300909569988006,0.20833333333333334,0.3064961631630665,-0.3064961631630665,0.6666666666666666,0.4375
case_140,140,rho_normalized,0.019300909569988006,0.019300909569988006,0.20833333333333334,0.3064961631630681,-0.3064961631630681,0.9166666666666666,0.5625
case_140,140,temperature,0.08066205283813466,-0.08066205283813466,0.75,0.06047282969512442,0.06047282969512442,0.16666666666666666,0.4583333333333333
case_140,140,theta,0.024519735717668033,0.024519735717668033,0.5,0.1299838871409795,0.1299838871409795,0.4166666666666667,0.45833333333333337
case_140,140,theta_cos,0.024519735717668033,-0.024519735717668033,0.5,0.2645175991042679,-0.2645175991042679,0.5833333333333334,0.5416666666666667
case_140,140,theta_sin,0.024519735717668033,0.024519735717668033,0.5,0.10766886290043813,0.10766886290043813,0.3333333333333333,0.41666666666666663
case_140,140,weight_loss_rate,0.08728545873325777,-0.08728545873325777,0.8333333333333334,0.05257071996871495,-0.05257071996871495,0.08333333333333333,0.45833333333333337
case_140,140,z,0.19452227042389636,0.19452227042389636,0.9166666666666666,0.3475378424639137,0.3475378424639137,1.0,0.9583333333333333
case_141,141,distance_to_inner_proxy,0.02872032861079403,0.02872032861079403,0.375,0.3138045847880305,-0.3138045847880305,0.4166666666666667,0.39583333333333337
case_141,141,distance_to_outer_proxy,0.02872032861079403,-0.02872032861079403,0.375,0.3138045847880322,0.3138045847880322,0.5833333333333334,0.4791666666666667
case_141,141,fluence_rate,0.13239563002316454,0.13239563002316454,0.8333333333333334,0.3821030122905764,0.3821030122905764,0.9166666666666666,0.875
case_141,141,param_field_magnitude_scaled,0.3252947541772005,-0.3252947541772005,1.0,0.19063595909676975,0.19063595909676975,0.3333333333333333,0.6666666666666666
case_141,141,rho,0.02872032861079403,0.02872032861079403,0.375,0.3138045847880364,-0.3138045847880364,0.6666666666666666,0.5208333333333333
case_141,141,rho_normalized,0.02872032861079403,0.02872032861079403,0.375,0.3138045847880317,-0.3138045847880317,0.5,0.4375
case_141,141,temperature,0.015786593799327526,-0.015786593799327526,0.16666666666666666,0.01579021264110412,0.01579021264110412,0.08333333333333333,0.125
case_141,141,theta,0.035321315187187556,0.035321315187187556,0.6666666666666666,0.18676296281073285,0.18676296281073285,0.25,0.4583333333333333
case_141,141,theta_cos,0.035321315187187556,-0.035321315187187556,0.6666666666666666,0.32678803657619093,-0.32678803657619093,0.75,0.7083333333333333
case_141,141,theta_sin,0.035321315187187556,0.035321315187187556,0.6666666666666666,0.1625020344218841,0.1625020344218841,0.16666666666666666,0.41666666666666663
case_141,141,weight_loss_rate,0.010853893680056377,-0.010853893680056377,0.08333333333333333,0.3690787909383175,-0.3690787909383175,0.8333333333333334,0.45833333333333337
case_141,141,z,0.2472219625727234,0.2472219625727234,0.9166666666666666,0.3898681638200773,0.3898681638200773,1.0,0.9583333333333333
case_142,142,distance_to_inner_proxy,0.013341694895479445,-0.013341694895479445,0.20833333333333334,0.6059680326230934,-0.6059680326230934,0.7916666666666666,0.5
case_142,142,distance_to_outer_proxy,0.013341694895479445,0.013341694895479445,0.20833333333333334,0.6059680326230934,0.6059680326230934,0.7916666666666666,0.5
case_142,142,fluence_rate,0.17938830683683862,0.17938830683683862,0.8333333333333334,0.5929086779069824,0.5929086779069824,0.6666666666666666,0.75
case_142,142,param_field_magnitude_scaled,0.3526105987668837,-0.3526105987668837,1.0,0.13854453353334617,-0.13854453353334617,0.16666666666666666,0.5833333333333334
case_142,142,rho,0.013341694895479445,-0.013341694895479445,0.20833333333333334,0.6059680326230938,-0.6059680326230938,0.9166666666666666,0.5625
case_142,142,rho_normalized,0.013341694895479445,-0.013341694895479445,0.20833333333333334,0.605968032623095,-0.605968032623095,1.0,0.6041666666666666
case_142,142,temperature,0.032962651023190064,-0.032962651023190064,0.6666666666666666,0.01064678637993682,0.01064678637993682,0.08333333333333333,0.375
case_142,142,theta,0.0250038472668642,0.0250038472668642,0.5,0.2486741413175437,0.2486741413175437,0.4166666666666667,0.45833333333333337
case_142,142,theta_cos,0.0250038472668642,-0.0250038472668642,0.5,0.38931479568303107,-0.38931479568303107,0.5833333333333334,0.5416666666666667
case_142,142,theta_sin,0.0250038472668642,0.0250038472668642,0.5,0.2241197249311516,0.2241197249311516,0.3333333333333333,0.41666666666666663
case_142,142,weight_loss_rate,0.07270004215880975,-0.07270004215880975,0.75,0.22260709911957344,-0.22260709911957344,0.25,0.5
case_142,142,z,0.27104711605041176,0.27104711605041176,0.9166666666666666,0.3886185983781146,0.3886185983781146,0.5,0.7083333333333333
case_143,143,distance_to_inner_proxy,0.011240993647714581,0.011240993647714581,0.20833333333333334,0.8015954437397058,-0.8015954437397058,0.875,0.5416666666666666
case_143,143,distance_to_outer_proxy,0.011240993647714581,-0.011240993647714581,0.20833333333333334,0.8015954437397058,0.8015954437397058,0.875,0.5416666666666666
case_143,143,fluence_rate,0.14893642370295374,0.14893642370295374,0.8333333333333334,0.6417808177708954,0.6417808177708954,0.6666666666666666,0.75
case_143,143,param_field_magnitude_scaled,0.3769386041503907,-0.3769386041503907,1.0,0.2579472539644774,-0.2579472539644774,0.4166666666666667,0.7083333333333334
case_143,143,rho,0.011240993647714581,0.011240993647714581,0.20833333333333334,0.8015954437397079,-0.8015954437397079,1.0,0.6041666666666666
case_143,143,rho_normalized,0.011240993647714581,0.011240993647714581,0.20833333333333334,0.8015954437397053,-0.8015954437397053,0.75,0.4791666666666667
case_143,143,temperature,0.026376365817929754,-0.026376365817929754,0.5,0.23429164862405158,0.23429164862405158,0.25,0.375
case_143,143,theta,0.0366461478122421,0.0366461478122421,0.6666666666666666,0.24359891599597172,0.24359891599597172,0.3333333333333333,0.5
case_143,143,theta_cos,0.0366461478122421,-0.0366461478122421,0.6666666666666666,0.3755616945712929,-0.3755616945712929,0.5,0.5833333333333333
case_143,143,theta_sin,0.0366461478122421,0.0366461478122421,0.6666666666666666,0.22086898019284823,0.22086898019284823,0.16666666666666666,0.41666666666666663
case_143,143,weight_loss_rate,0.023561648387129697,-0.023561648387129697,0.4166666666666667,0.03610833645939642,0.03610833645939642,0.08333333333333333,0.25
case_143,143,z,0.26899537415618174,0.26899537415618174,0.9166666666666666,0.4509209595516305,0.4509209595516305,0.5833333333333334,0.75
case_144,144,distance_to_inner_proxy,0.03281916609722655,0.03281916609722655,0.2916666666666667,0.7889614163725271,-0.7889614163725271,0.8333333333333334,0.5625
case_144,144,distance_to_outer_proxy,0.03281916609722655,-0.03281916609722655,0.2916666666666667,0.7889614163725266,0.7889614163725266,0.75,0.5208333333333334
case_144,144,fluence_rate,0.12917379458206468,0.12917379458206468,0.8333333333333334,0.6030611740245667,0.6030611740245667,0.6666666666666666,0.75
case_144,144,param_field_magnitude_scaled,0.35217871200203155,-0.35217871200203155,1.0,0.3440570017988717,-0.3440570017988717,0.4166666666666667,0.7083333333333334
case_144,144,rho,0.03281916609722655,0.03281916609722655,0.2916666666666667,0.7889614163725305,-0.7889614163725305,1.0,0.6458333333333334
case_144,144,rho_normalized,0.03281916609722655,0.03281916609722655,0.2916666666666667,0.7889614163725275,-0.7889614163725275,0.9166666666666666,0.6041666666666666
case_144,144,temperature,0.012475459567189515,-0.012475459567189515,0.08333333333333333,0.22414230101382987,0.22414230101382987,0.25,0.16666666666666666
case_144,144,theta,0.0597410594495209,0.0597410594495209,0.5833333333333334,0.24354888956918866,0.24354888956918866,0.3333333333333333,0.45833333333333337
