case_id,case_number,feature,target,pearson,spearman,abs_pearson,abs_spearman,n
case_121,121,fluence_rate,sigma_max_principal,-0.16234765557317285,0.22145486714013027,0.16234765557317285,0.22145486714013027,400360
case_121,121,temperature,sigma_max_principal,-0.3150877465483486,0.04902611489206411,0.3150877465483486,0.04902611489206411,400360
case_121,121,rho,sigma_max_principal,0.14570456153727435,-0.02992537167494093,0.14570456153727435,0.02992537167494093,400360
case_121,121,rho_normalized,sigma_max_principal,0.14570456153727593,-0.02992537167494093,0.14570456153727593,0.02992537167494093,400360
case_121,121,distance_to_inner_proxy,sigma_max_principal,0.1457045615372743,-0.02992537167494093,0.1457045615372743,0.02992537167494093,400360
case_121,121,distance_to_outer_proxy,sigma_max_principal,-0.1457045615372743,0.02992537167494093,0.1457045615372743,0.02992537167494093,400360
case_121,121,theta,sigma_max_principal,0.057611198344204854,0.02899505259251082,0.057611198344204854,0.02899505259251082,400360
case_121,121,theta_sin,sigma_max_principal,0.0577085582961671,0.02899505259251082,0.0577085582961671,0.02899505259251082,400360
case_121,121,theta_cos,sigma_max_principal,-0.0529146340504053,-0.02899505259251082,0.0529146340504053,0.02899505259251082,400360
case_121,121,weight_loss_rate,sigma_max_principal,-0.3449679217148318,0.014975272857031256,0.3449679217148318,0.014975272857031256,400360
case_122,122,param_field_magnitude_scaled,sigma_max_principal,-0.44623329223067143,-0.37009403234544824,0.44623329223067143,0.37009403234544824,400360
case_122,122,z,sigma_max_principal,0.23191435409813219,0.2821773895354836,0.23191435409813219,0.2821773895354836,400360
case_122,122,fluence_rate,sigma_max_principal,-0.18055845007900248,0.16052832814917734,0.18055845007900248,0.16052832814917734,400360
case_122,122,weight_loss_rate,sigma_max_principal,-0.36799946737184164,-0.06631400606695373,0.36799946737184164,0.06631400606695373,400360
case_122,122,theta,sigma_max_principal,0.06035740511137594,0.04050067286511039,0.06035740511137594,0.04050067286511039,400360
case_122,122,theta_sin,sigma_max_principal,0.06008906779025977,0.04050067286511039,0.06008906779025977,0.04050067286511039,400360
case_122,122,theta_cos,sigma_max_principal,-0.05846156394382836,-0.04050067286511039,0.05846156394382836,0.04050067286511039,400360
case_122,122,rho,sigma_max_principal,0.17199148202662767,0.012522703251746701,0.17199148202662767,0.012522703251746701,400360
case_122,122,rho_normalized,sigma_max_principal,0.17199148202662776,0.012522703251746701,0.17199148202662776,0.012522703251746701,400360
case_122,122,distance_to_inner_proxy,sigma_max_principal,0.17199148202662753,0.012522703251746701,0.17199148202662753,0.012522703251746701,400360
case_122,122,distance_to_outer_proxy,sigma_max_principal,-0.17199148202662753,-0.012522703251746701,0.17199148202662753,0.012522703251746701,400360
case_122,122,temperature,sigma_max_principal,-0.21263248815368885,0.006067533868477825,0.21263248815368885,0.006067533868477825,400360
case_123,123,param_field_magnitude_scaled,sigma_max_principal,-0.509305948817761,-0.42487777617251715,0.509305948817761,0.42487777617251715,400360
case_123,123,z,sigma_max_principal,0.23084468035973973,0.2910052108804847,0.23084468035973973,0.2910052108804847,400360
case_123,123,fluence_rate,sigma_max_principal,-0.1285664049306265,0.24573068820948016,0.1285664049306265,0.24573068820948016,400360
case_123,123,rho,sigma_max_principal,0.12121377386254242,-0.06131550669706796,0.12121377386254242,0.06131550669706796,400360
case_123,123,rho_normalized,sigma_max_principal,0.121213773862542,-0.06131550669706796,0.121213773862542,0.06131550669706796,400360
case_123,123,distance_to_inner_proxy,sigma_max_principal,0.12121377386254255,-0.06131550669706796,0.12121377386254255,0.06131550669706796,400360
case_123,123,distance_to_outer_proxy,sigma_max_principal,-0.12121377386254245,0.06131550669706796,0.12121377386254245,0.06131550669706796,400360
case_123,123,theta,sigma_max_principal,0.06435207758545726,0.0371564187250606,0.06435207758545726,0.0371564187250606,400360
case_123,123,theta_sin,sigma_max_principal,0.06413553385568735,0.0371564187250606,0.06413553385568735,0.0371564187250606,400360
case_123,123,theta_cos,sigma_max_principal,-0.061574022952346215,-0.0371564187250606,0.061574022952346215,0.0371564187250606,400360
case_123,123,temperature,sigma_max_principal,-0.35907333924333573,-0.02391879298619722,0.35907333924333573,0.02391879298619722,400360
case_123,123,weight_loss_rate,sigma_max_principal,-0.326813989721315,0.00816587682238017,0.326813989721315,0.00816587682238017,400360
case_124,124,param_field_magnitude_scaled,sigma_max_principal,-0.5208499598512364,-0.44603870745796786,0.5208499598512364,0.44603870745796786,400360
case_124,124,z,sigma_max_principal,0.2402865130035177,0.3052322166659495,0.2402865130035177,0.3052322166659495,400360
case_124,124,fluence_rate,sigma_max_principal,-0.12999734564301063,0.262718341762845,0.12999734564301063,0.262718341762845,400360
case_124,124,weight_loss_rate,sigma_max_principal,-0.3207239447585323,0.07595867436681768,0.3207239447585323,0.07595867436681768,400360
case_124,124,rho,sigma_max_principal,0.11993593103949744,-0.05940413834118603,0.11993593103949744,0.05940413834118603,400360
case_124,124,rho_normalized,sigma_max_principal,0.11993593103949819,-0.05940413834118603,0.11993593103949819,0.05940413834118603,400360
case_124,124,distance_to_inner_proxy,sigma_max_principal,0.1199359310394973,-0.05940413834118603,0.1199359310394973,0.05940413834118603,400360
case_124,124,distance_to_outer_proxy,sigma_max_principal,-0.11993593103949741,0.05940413834118603,0.11993593103949741,0.05940413834118603,400360
case_124,124,theta,sigma_max_principal,0.06708869260335663,0.04011530745283509,0.06708869260335663,0.04011530745283509,400360
case_124,124,theta_sin,sigma_max_principal,0.06685649210759728,0.04011530745283509,0.06685649210759728,0.04011530745283509,400360
case_124,124,theta_cos,sigma_max_principal,-0.06432894816857507,-0.04011530745283509,0.06432894816857507,0.04011530745283509,400360
case_124,124,temperature,sigma_max_principal,-0.31995856171901027,0.01898189150660753,0.31995856171901027,0.01898189150660753,400360
case_125,125,param_field_magnitude_scaled,sigma_max_principal,-0.5222924047790556,-0.4255821335865515,0.5222924047790556,0.4255821335865515,400360
case_125,125,z,sigma_max_principal,0.21862959953842406,0.2830326331650047,0.21862959953842406,0.2830326331650047,400360
case_125,125,fluence_rate,sigma_max_principal,-0.16301588859575178,0.20739854241966912,0.16301588859575178,0.20739854241966912,400360
case_125,125,weight_loss_rate,sigma_max_principal,-0.31634618293257094,0.07656395951946433,0.31634618293257094,0.07656395951946433,400360
case_125,125,theta,sigma_max_principal,0.06741328666016214,0.043171023279264614,0.06741328666016214,0.043171023279264614,400360
case_125,125,theta_sin,sigma_max_principal,0.0670040328557392,0.043171023279264614,0.0670040328557392,0.043171023279264614,400360
case_125,125,theta_cos,sigma_max_principal,-0.06595170344716582,-0.043171023279264614,0.06595170344716582,0.043171023279264614,400360
case_125,125,temperature,sigma_max_principal,-0.3329097112573602,0.03952005207983457,0.3329097112573602,0.03952005207983457,400360
case_125,125,rho,sigma_max_principal,0.14503492036269547,-0.02974439568125862,0.14503492036269547,0.02974439568125862,400360
case_125,125,rho_normalized,sigma_max_principal,0.14503492036269555,-0.02974439568125862,0.14503492036269555,0.02974439568125862,400360
case_125,125,distance_to_inner_proxy,sigma_max_principal,0.14503492036269555,-0.02974439568125862,0.14503492036269555,0.02974439568125862,400360
case_125,125,distance_to_outer_proxy,sigma_max_principal,-0.14503492036269536,0.02974439568125862,0.14503492036269536,0.02974439568125862,400360
case_126,126,param_field_magnitude_scaled,sigma_max_principal,-0.5208099906848557,-0.44121246602327485,0.5208099906848557,0.44121246602327485,400360
case_126,126,z,sigma_max_principal,0.2326461267022084,0.2968027419912844,0.2326461267022084,0.2968027419912844,400360
case_126,126,fluence_rate,sigma_max_principal,-0.14072981609104343,0.24795324546953487,0.14072981609104343,0.24795324546953487,400360
case_126,126,weight_loss_rate,sigma_max_principal,-0.31828298826789875,0.06784268543412847,0.31828298826789875,0.06784268543412847,400360
case_126,126,temperature,sigma_max_principal,-0.31580676346832703,0.055832811312844996,0.31580676346832703,0.055832811312844996,400360
case_126,126,theta,sigma_max_principal,0.0760248625243726,0.053047982370517305,0.0760248625243726,0.053047982370517305,400360
case_126,126,theta_sin,sigma_max_principal,0.07548841489762904,0.053047982370517305,0.07548841489762904,0.053047982370517305,400360
case_126,126,theta_cos,sigma_max_principal,-0.07524646516838389,-0.053047982370517305,0.07524646516838389,0.053047982370517305,400360
case_126,126,rho,sigma_max_principal,0.1328908878851111,-0.03655563533940266,0.1328908878851111,0.03655563533940266,400360
case_126,126,rho_normalized,sigma_max_principal,0.13289088788511008,-0.03655563533940266,0.13289088788511008,0.03655563533940266,400360
case_126,126,distance_to_inner_proxy,sigma_max_principal,0.13289088788511097,-0.03655563533940266,0.13289088788511097,0.03655563533940266,400360
case_126,126,distance_to_outer_proxy,sigma_max_principal,-0.13289088788511091,0.03655563533940266,0.13289088788511091,0.03655563533940266,400360
case_127,127,param_field_magnitude_scaled,sigma_max_principal,-0.5288460072485119,-0.4396562653877013,0.5288460072485119,0.4396562653877013,400360
case_127,127,z,sigma_max_principal,0.2144783929668597,0.2754336848046356,0.2144783929668597,0.2754336848046356,400360
case_127,127,fluence_rate,sigma_max_principal,-0.1615179480573836,0.22212331101656918,0.1615179480573836,0.22212331101656918,400360
case_127,127,temperature,sigma_max_principal,-0.2977340262847907,0.06820199286399888,0.2977340262847907,0.06820199286399888,400360
case_127,127,theta,sigma_max_principal,0.06698114551568361,0.046045292301527534,0.06698114551568361,0.046045292301527534,400360
case_127,127,theta_sin,sigma_max_principal,0.06712879378127766,0.046045292301527534,0.06712879378127766,0.046045292301527534,400360
case_127,127,theta_cos,sigma_max_principal,-0.061860690563543125,-0.046045292301527534,0.061860690563543125,0.046045292301527534,400360
case_127,127,rho,sigma_max_principal,0.13918136593754615,-0.04043600695076592,0.13918136593754615,0.04043600695076592,400360
case_127,127,rho_normalized,sigma_max_principal,0.1391813659375464,-0.04043600695076592,0.1391813659375464,0.04043600695076592,400360
case_127,127,distance_to_inner_proxy,sigma_max_principal,0.139181365937546,-0.04043600695076592,0.139181365937546,0.04043600695076592,400360
case_127,127,distance_to_outer_proxy,sigma_max_principal,-0.139181365937546,0.04043600695076592,0.139181365937546,0.04043600695076592,400360
case_127,127,weight_loss_rate,sigma_max_principal,-0.3691476298313288,0.002477720940437398,0.3691476298313288,0.002477720940437398,400360
case_128,128,param_field_magnitude_scaled,sigma_max_principal,-0.45454686184338833,-0.40699552031997754,0.45454686184338833,0.40699552031997754,400360
case_128,128,z,sigma_max_principal,0.22701650454644087,0.2770353921209421,0.22701650454644087,0.2770353921209421,400360
case_128,128,fluence_rate,sigma_max_principal,-0.18274422393771836,0.17363731137320204,0.18274422393771836,0.17363731137320204,400360
case_128,128,weight_loss_rate,sigma_max_principal,-0.37798323288213653,-0.08959804942373842,0.37798323288213653,0.08959804942373842,400360
case_128,128,temperature,sigma_max_principal,-0.18649111737414928,0.0673913998147144,0.18649111737414928,0.0673913998147144,400360
case_128,128,theta,sigma_max_principal,0.06489056558066743,0.048198358910946676,0.06489056558066743,0.048198358910946676,400360
case_128,128,theta_sin,sigma_max_principal,0.0648499985254276,0.048198358910946676,0.0648499985254276,0.048198358910946676,400360
case_128,128,theta_cos,sigma_max_principal,-0.061366729634956256,-0.048198358910946676,0.061366729634956256,0.048198358910946676,400360
case_128,128,rho,sigma_max_principal,0.1754083232247634,0.015448317663121953,0.1754083232247634,0.015448317663121953,400360
case_128,128,rho_normalized,sigma_max_principal,0.1754083232247635,0.015448317663121953,0.1754083232247635,0.015448317663121953,400360
case_128,128,distance_to_inner_proxy,sigma_max_principal,0.17540832322476338,0.015448317663121953,0.17540832322476338,0.015448317663121953,400360
case_128,128,distance_to_outer_proxy,sigma_max_principal,-0.17540832322476338,-0.015448317663121953,0.17540832322476338,0.015448317663121953,400360
case_129,129,param_field_magnitude_scaled,sigma_max_principal,-0.4204581117094126,-0.2898883970888035,0.4204581117094126,0.2898883970888035,400360
case_129,129,z,sigma_max_principal,0.1874107222313338,0.22384030711303396,0.1874107222313338,0.22384030711303396,400360
case_129,129,weight_loss_rate,sigma_max_principal,-0.3758850889676639,-0.1452967554331829,0.3758850889676639,0.1452967554331829,400360
case_129,129,fluence_rate,sigma_max_principal,-0.1889001210891949,0.11476584891026677,0.1889001210891949,0.11476584891026677,400360
case_129,129,theta,sigma_max_principal,0.053182876925025574,0.038580799237649635,0.053182876925025574,0.038580799237649635,400360
case_129,129,theta_sin,sigma_max_principal,0.051806884106531316,0.038580799237649635,0.051806884106531316,0.038580799237649635,400360
case_129,129,theta_cos,sigma_max_principal,-0.05911662853219343,-0.038580799237649635,0.05911662853219343,0.038580799237649635,400360
case_129,129,rho,sigma_max_principal,0.17044963635241697,-0.010161340777750721,0.17044963635241697,0.010161340777750721,400360
case_129,129,rho_normalized,sigma_max_principal,0.17044963635241733,-0.010161340777750721,0.17044963635241733,0.010161340777750721,400360
case_129,129,distance_to_inner_proxy,sigma_max_principal,0.17044963635241672,-0.010161340777750721,0.17044963635241672,0.010161340777750721,400360
case_129,129,distance_to_outer_proxy,sigma_max_principal,-0.1704496363524168,0.010161340777750721,0.1704496363524168,0.010161340777750721,400360
