Complexity,Loss,Equation
1,0.38718569242644657,"-0.09940243791791878"
3,0.38101974896309193,"hotspot_rbf_max_proxy_scaled * 0.15791893033485313"
5,0.37541026053463084,"(hotspot_rbf_max_proxy_scaled + hotspot_rbf_04_scaled) * 0.12825850815097467"
6,0.3728117729604476,"(v10_normalised_shape_proxy_scaled - signed_radial_position_proxy_scaled) * 0.16676203876143608"
7,0.36751213076532896,"(nearest_radial_boundary_fraction_proxy_scaled * (1.3726369399714196 - fluence_rate_mean_scaled)) * 0.14421009707212185"
9,0.36386786166187146,"((1.2225854587438034 - fluence_rate_mean_scaled) * (nearest_radial_boundary_fraction_proxy_scaled * 0.15126327793285796)) + -0.10035901696013834"
11,0.3602419592328164,"((0.947676270634266 - fluence_rate_mean_scaled) * ((-0.5704007024156666 - nearest_radial_boundary_fraction_proxy_scaled) * -0.18677470382481284)) + -0.20515740934398735"
12,0.3574908818960128,"((((v10_fixed_shape_proxy_scaled + 1.5119568851102159) - fluence_rate_mean_scaled) * 0.1573245927716246) * nearest_radial_boundary_fraction_proxy_scaled) + -0.17107972668835447"
14,0.3531335476314099,"((((v10_normalised_shape_proxy_scaled + 1.0624588209775807) - fluence_rate_mean_scaled) * -0.16602334797646504) * (-0.666589804312518 - nearest_radial_boundary_fraction_proxy_scaled)) + -0.2873592264267445"
16,0.3515640318105889,"((-0.590147353443336 - nearest_radial_boundary_fraction_proxy_scaled) * (((v10_normalised_shape_proxy_scaled - (fluence_rate_mean_scaled * 1.5758739882114794)) + 1.474391139265834) * -0.1285480951974271)) + -0.2693279504666299"
17,0.34878345152802487,"((((v10_fixed_shape_proxy_scaled + abs(nearest_axial_boundary_fraction_proxy_scaled)) - fluence_rate_mean_scaled) * (-0.662735326283361 - nearest_radial_boundary_fraction_proxy_scaled)) * -0.18131972394522275) + -0.2918314321825218"
22,0.34848426895152385,"((-0.6091296477544779 - nearest_radial_boundary_fraction_proxy_scaled) * ((((0.8449922656541811 - fluence_rate_mean_scaled) * 1.475573343003087) + (v10_normalised_shape_proxy_scaled + tanh(fluence_rate_scaled))) * -0.1659199619045445)) + -0.3050201494302597"
23,0.3458928136149745,"(((tanh(0.20047919845906859 / (-0.49646596729745485 - signed_radial_position_proxy_scaled)) + (0.966581672575836 - fluence_rate_mean_scaled)) * -0.21024397301039208) * (-0.7151761433111736 - nearest_radial_boundary_fraction_proxy_scaled)) + -0.22492276733325062"
25,0.34187044778312986,"((((tanh(-0.11202179731502314 / ((signed_angular_position_proxy_scaled - 0.3174869679053902) * -0.31242333766153435)) + 0.8009589253949357) - fluence_rate_mean_scaled) * -0.2132448533474142) * (-0.8384616230882045 - nearest_radial_boundary_fraction_proxy_scaled)) + -0.2817334149636279"
27,0.3369353833268639,"((((-0.34744748893948124 - (nearest_radial_boundary_fraction_proxy_scaled * 0.459239537586751)) * (0.8105563618629852 - fluence_rate_mean_scaled)) + tanh(0.0589114507607645 / ((0.8355730041685586 - nearest_radial_boundary_fraction_proxy_scaled) * -0.4207325187623592))) + 0.7111984944674652) * -0.45420089517517664"
29,0.33096393172689476,"((((-0.18414598360116727 - (nearest_radial_boundary_fraction_proxy_scaled * 0.3662310394184428)) * (0.6711573914352225 - fluence_rate_mean_scaled)) + (tanh((nearest_radial_boundary_fraction_proxy_scaled / (0.8366277581530422 - nearest_radial_boundary_fraction_proxy_scaled)) * -0.14589683937170494) + 0.8714965709721603)) * -0.5384792047269489) - -0.2657052429727662"
