Complexity,Loss,Equation
1,0.3937043891603636,"-0.03182348561614648"
3,0.3795073201893332,"z_scaled * 0.20283008524793797"
5,0.3596858125580272,"(rho_scaled * 0.3098322531428584) * nearest_axial_boundary_fraction_proxy_scaled"
7,0.34499871168398993,"nearest_axial_boundary_fraction_proxy_scaled * ((signed_radial_position_proxy_scaled - nearest_radial_boundary_fraction_proxy_scaled) * 0.2378424315919241)"
8,0.3449976183312762,"nearest_axial_boundary_fraction_proxy_scaled * ((rho_within_case_z_scaled - nearest_radial_boundary_fraction_proxy_scaled) * 0.2378424315919241)"
9,0.3320419533076591,"(((nearest_radial_boundary_fraction_proxy_scaled - rho_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) - z_scaled) * -0.22068928784085942"
10,0.33204141565413114,"(((nearest_radial_boundary_fraction_proxy_scaled - rho_within_case_z_scaled) * nearest_axial_boundary_fraction_proxy_scaled) - z_scaled) * -0.22104886347509828"
11,0.3280621630586206,"((nearest_axial_boundary_fraction_proxy_scaled * (nearest_radial_boundary_fraction_proxy_scaled - rho_fraction_proxy_scaled)) - (nearest_radial_boundary_fraction_proxy_scaled + z_scaled)) * -0.2144801086556452"
13,0.3214139687857183,"((nearest_axial_boundary_fraction_proxy_scaled * ((nearest_radial_boundary_fraction_proxy_scaled - (nearest_radial_boundary_fraction_proxy_scaled * nearest_axial_boundary_fraction_proxy_scaled)) - rho_scaled)) - signed_axial_position_proxy_scaled) * -0.21746487776634624"
15,0.3154599847126197,"(((nearest_axial_boundary_fraction_proxy_scaled * ((nearest_radial_boundary_fraction_proxy_scaled + (nearest_axial_boundary_fraction_proxy_scaled * -1.1075155932270233)) - rho_fraction_proxy_scaled)) - z_scaled) - -1.4770679212030944) * -0.21309737059526254"
17,0.30502720251694987,"(((((nearest_radial_boundary_fraction_proxy_scaled + ((-1.132189419880833 - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled)) - rho_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) - z_scaled) - -1.4779918387657425) * -0.2094715050483028"
19,0.30255526780635683,"((((nearest_radial_boundary_fraction_proxy_scaled + (((-1.0569558987844911 - nearest_radial_boundary_fraction_proxy_scaled) * nearest_axial_boundary_fraction_proxy_scaled) - rho_fraction_proxy_scaled)) * (nearest_axial_boundary_fraction_proxy_scaled + 0.18527719955485888)) - z_scaled) - -1.395587598550033) * -0.2264644651416394"
