stage,run_id,candidate_index,complexity,loss,score,equation,formula_scaled_sympy,formula_original_variables,feature_support_json,structure_signature,family_signature,segment,attempt,search_mode,completed_segment,completed_attempt
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,0,1,0.3882101665886356,0.0,-0.08983837517449704,-0.08983837517449704,0.3011573738025591,[],CONST,"{""features"": [], ""operators"": []}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,1,3,0.3848460564201988,0.0043517292847283,hotspot_rbf_max_proxy_scaled * 0.125844733792853,hotspot_rbf_max_proxy_scaled*0.125844733792853,0.538007133245931*hotspot_rbf_max_proxy - 0.0205482414459203,"[""hotspot_rbf_max_proxy_scaled""]","Mul(CONST, Symbol('hotspot_rbf_max_proxy_scaled'))","{""features"": [""hotspot_rbf_max_proxy_scaled""], ""operators"": [""Mul""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,2,4,0.3827446233233727,0.0054754139214755,v10_normalised_shape_proxy_scaled * 0.15065894255867884,v10_normalised_shape_proxy_scaled*0.15065894255867884,0.12425827623174985*v10_normalised_shape_proxy + 0.29480651188650079,"[""v10_normalised_shape_proxy_scaled""]","Mul(CONST, Symbol('v10_normalised_shape_proxy_scaled'))","{""features"": [""v10_normalised_shape_proxy_scaled""], ""operators"": [""Mul""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,3,5,0.3798562456175148,0.0075751068095568,(fluence_rate_scaled * -0.08154762518413224) * fluence_rate_scaled,fluence_rate_scaled*(-0.08154762518413224)*fluence_rate_scaled,0.367953342881076 - 0.06063169151986255*(2.10384476733811*fluence_rate - 7.77107078530495)**2,"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Pow(Symbol('fluence_rate_scaled'), Integer(2)))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Mul""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,4,6,0.3783940114338779,0.0038568691079308,abs(fluence_rate_scaled) * -0.17381161618566493,Abs(fluence_rate_scaled)*(-0.17381161618566493),0.367953342881076 - 0.12923113666820299*Abs(2.10384476733811*fluence_rate - 7.77107078530495),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Abs(Symbol('fluence_rate_scaled')))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Abs"", ""Mul""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,5,8,0.375633368042005,0.0036612141707449,(abs(fluence_rate_scaled) + -0.4979533697557207) * -0.27497284135563893,(Abs(fluence_rate_scaled) - 0.4979533697557207)*(-0.27497284135563893),0.46975781196707082 - 0.20444578803821869*Abs(2.10384476733811*fluence_rate - 7.77107078530495),"[""fluence_rate_scaled""]","Mul(Integer(-1), CONST, Add(Mul(CONST, Abs(Symbol('fluence_rate_scaled'))), CONST))","{""features"": [""fluence_rate_scaled""], ""operators"": [""Abs"", ""Add"", ""Mul""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,6,9,0.3727671773114285,0.0076595474477508,(0.15660222837930485 - gauss(signed_radial_position_proxy_scaled)) * rho_fraction_proxy_scaled,rho_fraction_proxy_scaled*(0.15660222837930485 - exp(-signed_radial_position_proxy_scaled**2)),0.743512657578414*(0.15660222837930485 - exp(-(2.53114006834867*signed_radial_position_proxy - 0.321577675481371)**2))*(5.062280136432*rho_fraction_proxy - 2.85271774365611) + 0.367953342881076,"[""rho_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(CONST, Symbol('rho_fraction_proxy_scaled'), Add(Mul(CONST, exp(Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2)))), CONST), exp(Mul(Integer(-1), Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2)))))","{""features"": [""rho_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,7,11,0.3695954645280965,0.0042724834245233,((0.16514867788331467 - gauss(signed_radial_position_proxy_scaled)) * signed_radial_position_proxy_scaled) - 0.09264941125819172,signed_radial_position_proxy_scaled*(0.16514867788331467 - exp(-signed_radial_position_proxy_scaled**2)) - 1*0.09264941125819172,0.743512657578414*(0.16514867788331467 - exp(-(2.53114006834867*signed_radial_position_proxy - 0.321577675481371)**2))*(2.53114006834867*signed_radial_position_proxy - 0.321577675481371) + 0.2990673328934225,"[""signed_radial_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('signed_radial_position_proxy_scaled'), exp(Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2)))), Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled')), Mul(Integer(-1), CONST, exp(Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2))))), exp(Mul(Integer(-1), Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2)))))","{""features"": [""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,8,13,0.3676895881007254,0.0025849983879823,-0.10708645555051743 - ((gauss(rho_fraction_proxy_scaled * rho_fraction_proxy_scaled) + -0.14720813574457142) * signed_radial_position_proxy_scaled),-signed_radial_position_proxy_scaled*(-0.14720813574457142 + exp(-rho_fraction_proxy_scaled**4)) - 0.10708645555051743,-0.743512657578414*(-0.14720813574457142 + exp(-(5.062280136432*rho_fraction_proxy - 2.85271774365611)**4))*(2.53114006834867*signed_radial_position_proxy - 0.321577675481371) + 0.2883332077240581,"[""rho_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('signed_radial_position_proxy_scaled'), exp(Pow(Symbol('rho_fraction_proxy_scaled'), Integer(4)))), Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled')), Mul(Integer(-1), CONST, exp(Pow(Symbol('rho_fraction_proxy_scaled'), Integer(4))))), exp(Mul(Integer(-1), Pow(Symbol('rho_fraction_proxy_scaled'), Integer(4)))))","{""features"": [""rho_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,9,15,0.3641540057820775,0.0048311003258548,(((nearest_radial_boundary_fraction_proxy_scaled * 0.15201462640755864) - (gauss(rho_fraction_proxy_scaled) + -0.3665027903797232)) * rho_fraction_proxy_scaled) * 2.0637567638847107,(nearest_radial_boundary_fraction_proxy_scaled*0.15201462640755864 - (-0.3665027903797232 + exp(-rho_fraction_proxy_scaled**2)))*rho_fraction_proxy_scaled*2.0637567638847107,1.5344292761113485*(5.062280136432*rho_fraction_proxy - 2.85271774365611)*(1.1011724292918847*nearest_radial_boundary_fraction_proxy - 0.013490805247906957 - exp(-(5.062280136432*rho_fraction_proxy - 2.85271774365611)**2)) + 0.367953342881076,"[""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""]","Mul(CONST, Symbol('rho_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('nearest_radial_boundary_fraction_proxy_scaled'), exp(Pow(Symbol('rho_fraction_proxy_scaled'), Integer(2)))), Mul(CONST, exp(Pow(Symbol('rho_fraction_proxy_scaled'), Integer(2)))), CONST), exp(Mul(Integer(-1), Pow(Symbol('rho_fraction_proxy_scaled'), Integer(2)))))","{""features"": [""nearest_radial_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,10,17,0.3635212125836172,0.0008696096032952,signed_radial_position_proxy_scaled * (0.05328595832306154 - (((signed_radial_position_proxy_scaled + 0.9370036823710808) * 1.8006245191190444) * gauss(-0.5467577591843454 - signed_radial_position_proxy_scaled))),signed_radial_position_proxy_scaled*(0.05328595832306154 - 1.8006245191190444*(signed_radial_position_proxy_scaled + 0.9370036823710808)*exp(-(-signed_radial_position_proxy_scaled - 0.5467577591843454)**2)),0.743512657578414*(2.53114006834867*signed_radial_position_proxy - 0.321577675481371)*(-1.8006245191190444*(2.53114006834867*signed_radial_position_proxy + 0.6154260068897093)*exp(-(-2.53114006834867*signed_radial_position_proxy - 0.2251800837029739)**2) + 0.05328595832306154) + 0.367953342881076,"[""signed_radial_position_proxy_scaled""]","Mul(CONST, Symbol('signed_radial_position_proxy_scaled'), Add(Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled')), Mul(CONST, exp(Mul(CONST, Symbol('signed_radial_position_proxy_scaled'))), exp(Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2)))), CONST), exp(Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled'))), exp(Mul(Integer(-1), Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2)))))","{""features"": [""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,11,18,0.3625853972807654,0.0025776265035477,((v10_physical_residual_proxy_scaled * 0.12619253928254837) - ((gauss(rho_fraction_proxy_scaled * rho_fraction_proxy_scaled) + -0.2065570369871562) * signed_radial_position_proxy_scaled)) - 0.11112035855697608,-signed_radial_position_proxy_scaled*(-0.2065570369871562 + exp(-rho_fraction_proxy_scaled**4)) + v10_physical_residual_proxy_scaled*0.12619253928254837 - 1*0.11112035855697608,0.58521852014664908*v10_physical_residual_proxy - 0.743512657578414*(-0.2065570369871562 + exp(-(5.062280136432*rho_fraction_proxy - 2.85271774365611)**4))*(2.53114006834867*signed_radial_position_proxy - 0.321577675481371) + 0.27307584405701497,"[""rho_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""v10_physical_residual_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('signed_radial_position_proxy_scaled'), exp(Pow(Symbol('rho_fraction_proxy_scaled'), Integer(4)))), Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled')), Mul(CONST, Symbol('v10_physical_residual_proxy_scaled'), exp(Pow(Symbol('rho_fraction_proxy_scaled'), Integer(4)))), Mul(Integer(-1), CONST, exp(Pow(Symbol('rho_fraction_proxy_scaled'), Integer(4))))), exp(Mul(Integer(-1), Pow(Symbol('rho_fraction_proxy_scaled'), Integer(4)))))","{""features"": [""rho_fraction_proxy_scaled"", ""signed_radial_position_proxy_scaled"", ""v10_physical_residual_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,12,19,0.3610476862203632,0.0042499808536012,((signed_angular_position_proxy_scaled * -0.240787954964691) - ((signed_radial_position_proxy_scaled + 0.8431145429925048) * 1.7694603510786897)) * (gauss(-0.5688395323542006 - signed_radial_position_proxy_scaled) * rho_fraction_proxy_scaled),rho_fraction_proxy_scaled*(signed_angular_position_proxy_scaled*(-0.240787954964691) - 1.7694603510786897*(signed_radial_position_proxy_scaled + 0.8431145429925048))*exp(-(-signed_radial_position_proxy_scaled - 0.5688395323542006)**2),0.743512657578414*(5.062280136432*rho_fraction_proxy - 2.85271774365611)*(-0.503072122413011*signed_angular_position_proxy - 4.4787519939695684*signed_radial_position_proxy - 0.95757997260613478)*exp(-(-2.53114006834867*signed_radial_position_proxy - 0.2472618568728291)**2) + 0.367953342881076,"[""rho_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('rho_fraction_proxy_scaled'), Add(Mul(CONST, Symbol('signed_angular_position_proxy_scaled')), Mul(CONST, Symbol('signed_radial_position_proxy_scaled')), CONST), exp(Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled'))), exp(Mul(Integer(-1), Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2)))))","{""features"": [""rho_fraction_proxy_scaled"", ""signed_angular_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,13,21,0.3610463111129587,1.9043329671423148e-06,((((signed_angular_position_proxy_scaled * -0.240787954964691) - ((signed_radial_position_proxy_scaled + 0.8431145429925048) * 1.7694603510786897)) * gauss(-0.5688395323542006 - signed_radial_position_proxy_scaled)) * signed_radial_position_proxy_scaled) * 1.0098773115198918,(signed_angular_position_proxy_scaled*(-0.240787954964691) - 1.7694603510786897*(signed_radial_position_proxy_scaled + 0.8431145429925048))*exp(-(-signed_radial_position_proxy_scaled - 0.5688395323542006)**2)*signed_radial_position_proxy_scaled*1.0098773115198918,0.75085656371629853*(2.53114006834867*signed_radial_position_proxy - 0.321577675481371)*(-0.503072122413011*signed_angular_position_proxy - 4.4787519939695684*signed_radial_position_proxy - 0.95757997260613478)*exp(-(-2.53114006834867*signed_radial_position_proxy - 0.2472618568728291)**2) + 0.367953342881076,"[""signed_angular_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled'), Add(Mul(CONST, Symbol('signed_angular_position_proxy_scaled')), Mul(CONST, Symbol('signed_radial_position_proxy_scaled')), CONST), exp(Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled'))), exp(Mul(Integer(-1), Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2)))))","{""features"": [""signed_angular_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,14,23,0.3597615926858507,0.0017823331025231,((tanh(signed_angular_position_proxy_scaled) * -0.4470579360186252) - ((signed_radial_position_proxy_scaled + 0.8380056938582329) * 1.7825729493064064)) * (gauss(signed_radial_position_proxy_scaled - -0.570804645978767) * signed_radial_position_proxy_scaled),signed_radial_position_proxy_scaled*(-1.7825729493064064*(signed_radial_position_proxy_scaled + 0.8380056938582329) + tanh(signed_angular_position_proxy_scaled)*(-0.4470579360186252))*exp(-(signed_radial_position_proxy_scaled - 1*(-0.570804645978767))**2),0.743512657578414*(2.53114006834867*signed_radial_position_proxy - 0.321577675481371)*(-4.5119418167438998*signed_radial_position_proxy - 0.4470579360186252*tanh(2.08927445098648*signed_angular_position_proxy + 0.144281153617087) - 0.92057061582250495)*exp(-(2.53114006834867*signed_radial_position_proxy - 0.321577675481371 + 0.570804645978767)**2) + 0.367953342881076,"[""signed_angular_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled'), Add(Mul(CONST, Symbol('signed_radial_position_proxy_scaled')), Mul(CONST, tanh(Symbol('signed_angular_position_proxy_scaled'))), CONST), exp(Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled'))), exp(Mul(Integer(-1), Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2)))))","{""features"": [""signed_angular_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp"", ""tanh""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,15,25,0.3583260868297356,0.0019990703214846,((theta_sin_2_proxy_scaled + -1.0702304987603097) + rho_fraction_proxy_scaled) * ((((nearest_angular_boundary_fraction_proxy_scaled * 0.8810243563911097) - (theta_sin_2_proxy_scaled + 0.7201382412079645)) * gauss(rho_fraction_proxy_scaled * 1.492431706459266)) + 0.13146237819216225),((nearest_angular_boundary_fraction_proxy_scaled*0.8810243563911097 - (theta_sin_2_proxy_scaled + 0.7201382412079645))*exp(-2.227352398444917*rho_fraction_proxy_scaled**2) + 0.13146237819216225)*(rho_fraction_proxy_scaled + theta_sin_2_proxy_scaled - 1.0702304987603097),0.743512657578414*((6.762496913670219*nearest_angular_boundary_fraction_proxy - 3.88420766532274*theta_sin_2_proxy - 0.3125580476352847)*exp(-2.227352398444917*(5.062280136432*rho_fraction_proxy - 2.85271774365611)**2) + 0.13146237819216225)*(5.062280136432*rho_fraction_proxy + 3.88420766532274*theta_sin_2_proxy - 6.3342841111001544) + 0.367953342881076,"[""nearest_angular_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""theta_sin_2_proxy_scaled""]","Mul(CONST, Add(Mul(CONST, Symbol('rho_fraction_proxy_scaled')), Mul(CONST, Symbol('theta_sin_2_proxy_scaled')), CONST), Add(Mul(CONST, Symbol('nearest_angular_boundary_fraction_proxy_scaled')), Mul(Integer(-1), CONST, Symbol('theta_sin_2_proxy_scaled')), Mul(CONST, exp(Mul(CONST, Pow(Symbol('rho_fraction_proxy_scaled'), Integer(2))))), CONST), exp(Mul(Integer(-1), CONST, Pow(Symbol('rho_fraction_proxy_scaled'), Integer(2)))))","{""features"": [""nearest_angular_boundary_fraction_proxy_scaled"", ""rho_fraction_proxy_scaled"", ""theta_sin_2_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp""]}",4,1,warm_start_checkpoint,4,1
v11_centered_tail_localised_residual,v11_i4_tail_aware_localised_residual,16,26,0.3564461955395506,0.0052601245770106,gauss(-0.5804367841703899 - signed_radial_position_proxy_scaled) * (((signed_angular_position_proxy_scaled * tanh(radial_angular_signed_interaction_proxy_scaled * -0.5723075294366681)) - ((signed_radial_position_proxy_scaled * 1.1814681121989172) + 1.3584430511647738)) * signed_radial_position_proxy_scaled),signed_radial_position_proxy_scaled*(signed_angular_position_proxy_scaled*tanh(radial_angular_signed_interaction_proxy_scaled*(-0.5723075294366681)) - (signed_radial_position_proxy_scaled*1.1814681121989172 + 1.3584430511647738))*exp(-(-signed_radial_position_proxy_scaled - 0.5804367841703899)**2),0.743512657578414*(2.53114006834867*signed_radial_position_proxy - 0.321577675481371)*(-2.9904612782629362*signed_radial_position_proxy - (2.08927445098648*signed_angular_position_proxy + 0.144281153617087)*tanh(3.020697568544672*radial_angular_signed_interaction_proxy + 0.1567842921591012) - 0.97850928198848185)*exp(-(-2.53114006834867*signed_radial_position_proxy - 0.2588591086890184)**2) + 0.367953342881076,"[""radial_angular_signed_interaction_proxy_scaled"", ""signed_angular_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""]","Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled'), Add(Mul(CONST, Symbol('signed_angular_position_proxy_scaled'), tanh(Mul(CONST, Symbol('radial_angular_signed_interaction_proxy_scaled')))), Mul(CONST, Symbol('signed_radial_position_proxy_scaled')), CONST), exp(Mul(Integer(-1), CONST, Symbol('signed_radial_position_proxy_scaled'))), exp(Mul(Integer(-1), Pow(Symbol('signed_radial_position_proxy_scaled'), Integer(2)))))","{""features"": [""radial_angular_signed_interaction_proxy_scaled"", ""signed_angular_position_proxy_scaled"", ""signed_radial_position_proxy_scaled""], ""operators"": [""Add"", ""Mul"", ""Pow"", ""exp"", ""tanh""]}",4,1,warm_start_checkpoint,4,1
