Complexity,Loss,Equation
1,0.3793706097971098,"-0.026628303891288427"
3,0.37463338952535075,"nearest_axial_boundary_fraction_proxy_scaled * 0.11423142484205008"
5,0.36562895349685187,"fluence_rate_mean_scaled * (nearest_radial_boundary_fraction_proxy_scaled * -0.17016923065531545)"
7,0.3633264528207203,"((theta_cos_scaled * theta_cos_scaled) + nearest_radial_boundary_fraction_proxy_scaled) * -0.1154089344160855"
9,0.3596902862666848,"(theta_cos_scaled * ((theta_cos_scaled * theta_cos_scaled) + -2.4575846879090464)) * 0.07602189083078001"
11,0.3594708236488317,"((theta_cos_scaled + 1.7063322645058507) * (theta_cos_scaled * 0.0887572355536978)) * (theta_cos_scaled + -1.3190719746255926)"
12,0.3592980759982414,"(theta_cos_scaled + -0.5787348890493746) * ((boundary_corner_proximity_proxy_scaled * (theta_cos_scaled * 0.1539303990712806)) + -0.05821370298659712)"
13,0.35913639852308704,"(((theta_cos_scaled + (z_fraction_proxy_scaled * 0.36101760077429246)) * theta_cos_scaled) + -2.8321000892442063) * (theta_cos_scaled * 0.07349847697224558)"
15,0.3558811142109081,"(((theta_cos_scaled + 1.6902559568726878) * (theta_cos_scaled * (theta_cos_scaled + -1.326980303339271))) + (fluence_rate_p95_scaled * rho_fraction_proxy_scaled)) * 0.08896047650039034"
17,0.35439482068161354,"((gauss(nearest_radial_boundary_fraction_proxy_scaled) * ((-0.6459169390785069 - theta_cos_scaled) * theta_cos_scaled)) / 3.3954982179100757) - -0.11007757128491213"
19,0.3513986909219168,"gauss(nearest_radial_boundary_fraction_proxy_scaled + 0.7967856825398497) * (((-1.334683415806686 - (theta_cos_scaled * theta_cos_scaled)) / 3.1159351299611244) - nearest_radial_boundary_fraction_proxy_scaled)"
21,0.34389883768604895,"gauss(nearest_radial_boundary_fraction_proxy_scaled + 0.6379825967013849) * ((nearest_radial_boundary_fraction_proxy_scaled - ((-0.33827602434454296 - theta_cos_scaled) * (theta_cos_scaled / 1.2966928557932995))) * -0.49438662109260567)"
25,0.3429910063104353,"(gauss((fluence_rate_p95_scaled * 0.24251701335506975) - (nearest_radial_boundary_fraction_proxy_scaled + 0.6364467860807994)) * (nearest_radial_boundary_fraction_proxy_scaled - ((-0.3299805157234842 - theta_cos_scaled) * (theta_cos_scaled / 1.3011928012852092)))) * -0.48590697800999055"
