evaluation_scope,model,model_role,case_id,case_number,similarity_group,case_mean_correction_mpa,tail_consensus_std_mpa,tail_gain,final_evaluation_signature_sha256,n_elements,mae,rmse,r2,bias_predicted_minus_actual,top5_actual_rmse,top5_actual_bias,actual_mean,predicted_mean,actual_p95,predicted_p95,p95_relative_error,p95_underprediction_fraction,actual_p99,predicted_p99,p99_relative_error,p99_underprediction_fraction,actual_max,predicted_max,max_relative_error,prediction_abs_max_ratio,top5pct_hotspot_overlap,top1pct_hotspot_overlap,top1_recall_in_predicted_top5,negative_prediction_fraction,sum_absolute_error,sum_squared_error,actual_sum,actual_squared_sum
locked_final_50,mean_calibrated_consensus,predeclared_primary,case_08,8,group_003,-0.4258797085423199,0.5932243161032967,0.0,5139fe57e964f6d522e388431cd9821fb629a84bee9ff7ec085fdc7e0639f1a4,400360,1.3518115437286349,1.9697058425540197,0.6198915027996338,-0.04617230263580514,4.8869711013213,-3.5926230270458004,5.761602222889874,5.715429920254068,10.23621859550476,9.901589942644417,0.032690651312125604,0.032690651312125604,16.44238901138302,12.755564963579586,0.2242267863417571,0.2242267863417571,36.86336898803711,26.921347787497634,0.26969920203890907,0.7303007979610909,0.47866919772205013,0.49325674325674324,0.8146853146853147,0.0550404635827755,541211.2696471963,1553293.149274805,2306715.0659561898,17376821.44431924
locked_final_50,full_consensus_tail,predeclared_secondary_research_only,case_08,8,group_003,-0.4258797085423199,0.5932243161032967,1.0,5139fe57e964f6d522e388431cd9821fb629a84bee9ff7ec085fdc7e0639f1a4,400360,1.3254924055479276,1.8565247328870362,0.6623192446178953,-0.04617230263580514,3.8885820042773167,-2.489037352729106,5.761602222889874,5.715429920254068,10.23621859550476,10.4829174729114,0.024100587058093703,0.0,16.44238901138302,13.367371529555891,0.1870176821445049,0.1870176821445049,36.86336898803711,28.322674993411898,0.23168511802046188,0.7683148819795381,0.5641922269957038,0.5749250749250749,0.9218281718281718,0.05982365870716355,530674.1394851683,1379914.439798688,2306715.0659561898,17376821.44431924
