split,model,criterion,rank,case_id,value,rmse,actual_p99,predicted_p99,actual_max,predicted_max,prediction_abs_max_ratio,top1pct_hotspot_overlap
internal_test,v10_signed_staged_symbolic,rmse,1,case_118,2.2187109789289323,2.2187109789289323,15.380120143890334,15.124974437029598,27.368141174316406,31.39543316160106,1.1471525582111533,0.5347152847152847
internal_test,v10_signed_staged_symbolic,rmse,2,case_79,2.000112337445812,2.000112337445812,15.850202865600538,12.882046178865801,36.246280670166016,25.948807916286132,0.7159026370847578,0.5179820179820179
internal_test,v10_signed_staged_symbolic,rmse,3,case_163,1.9894834245464832,1.9894834245464832,13.400103712081906,11.543771399003441,30.699800491333008,23.403924612415985,0.7623477754854872,0.5312187812187812
internal_test,v10_signed_staged_symbolic,rmse,4,case_89,1.9871596597542427,1.9871596597542427,14.831547985076902,13.035874111428903,30.670499801635742,27.171956380794015,0.8859313202109885,0.5134865134865135
internal_test,v10_signed_staged_symbolic,rmse,5,case_180,1.6805953510662943,1.6805953510662943,12.1202414035797,9.879413157355916,27.940109252929688,19.41986998434881,0.6950534734330905,0.5297202797202797
internal_test,v10_signed_staged_symbolic,p99_underprediction_fraction,1,case_189,0.2149405763530882,1.551432013087506,12.753865308761585,10.012542148566713,29.364471435546875,20.294529713986414,0.6911253198795558,0.48026973026973024
internal_test,v10_signed_staged_symbolic,p99_underprediction_fraction,2,case_156,0.21183896619118778,1.612913393262913,13.289695453643796,10.474420107748166,28.11277961730957,21.192440274186005,0.753836531380818,0.46228771228771226
internal_test,v10_signed_staged_symbolic,p99_underprediction_fraction,3,case_190,0.20682099434768417,1.627505924414346,13.360542898178092,10.59730213095201,28.387516021728516,21.52527102799823,0.7582653942501432,0.46353646353646355
internal_test,v10_signed_staged_symbolic,p99_underprediction_fraction,4,case_200,0.206594799616117,1.4748045931243052,12.027814435958856,9.542930522742097,27.248859405517578,19.395143483171143,0.7117781773736868,0.49875124875124877
internal_test,v10_signed_staged_symbolic,p99_underprediction_fraction,5,case_124,0.20347569301562204,1.6329804787427185,13.333128252029367,10.620160740881522,28.74965476989746,21.597928907359154,0.7512413307297667,0.46403596403596403
internal_test,v10_signed_staged_symbolic,max_relative_error,1,case_189,0.30887468012044417,1.551432013087506,12.753865308761585,10.012542148566713,29.364471435546875,20.294529713986414,0.6911253198795558,0.48026973026973024
internal_test,v10_signed_staged_symbolic,max_relative_error,2,case_180,0.3049465265669095,1.6805953510662943,12.1202414035797,9.879413157355916,27.940109252929688,19.41986998434881,0.6950534734330905,0.5297202797202797
internal_test,v10_signed_staged_symbolic,max_relative_error,3,case_200,0.28822182262631324,1.4748045931243052,12.027814435958856,9.542930522742097,27.248859405517578,19.395143483171143,0.7117781773736868,0.49875124875124877
internal_test,v10_signed_staged_symbolic,max_relative_error,4,case_133,0.2846623463833068,1.59659491315165,12.81892926216123,10.301687040528149,28.935829162597656,20.698888138626092,0.7153376536166932,0.49325674325674324
internal_test,v10_signed_staged_symbolic,max_relative_error,5,case_79,0.28409736291524224,2.000112337445812,15.850202865600538,12.882046178865801,36.246280670166016,25.948807916286132,0.7159026370847578,0.5179820179820179
internal_test,v10_signed_staged_symbolic,top1pct_hotspot_overlap,1,case_156,0.46228771228771226,1.612913393262913,13.289695453643796,10.474420107748166,28.11277961730957,21.192440274186005,0.753836531380818,0.46228771228771226
internal_test,v10_signed_staged_symbolic,top1pct_hotspot_overlap,2,case_190,0.46353646353646355,1.627505924414346,13.360542898178092,10.59730213095201,28.387516021728516,21.52527102799823,0.7582653942501432,0.46353646353646355
internal_test,v10_signed_staged_symbolic,top1pct_hotspot_overlap,3,case_124,0.46403596403596403,1.6329804787427185,13.333128252029367,10.620160740881522,28.74965476989746,21.597928907359154,0.7512413307297667,0.46403596403596403
internal_test,v10_signed_staged_symbolic,top1pct_hotspot_overlap,4,case_189,0.48026973026973024,1.551432013087506,12.753865308761585,10.012542148566713,29.364471435546875,20.294529713986414,0.6911253198795558,0.48026973026973024
internal_test,v10_signed_staged_symbolic,top1pct_hotspot_overlap,5,case_99,0.4887612387612388,1.1802240854439292,9.452709732055656,7.743910340877404,19.247943878173828,15.746905162655843,0.8181084308185259,0.4887612387612388
internal_test,v11_current_gain_1_00,rmse,1,case_118,2.227439362539246,2.227439362539246,15.380120143890334,14.22118803258324,27.368141174316406,30.4916467571547,1.114129255726346,0.5347152847152847
internal_test,v11_current_gain_1_00,rmse,2,case_79,1.9898729495936005,1.9898729495936005,15.850202865600538,12.296822735639335,36.246280670166016,25.363584473059664,0.6997568855095303,0.5179820179820179
internal_test,v11_current_gain_1_00,rmse,3,case_163,1.9186966027914132,1.9186966027914132,13.400103712081906,10.935777520655614,30.699800491333008,22.795930734068158,0.7425432859247334,0.5312187812187812
internal_test,v11_current_gain_1_00,rmse,4,case_89,1.8552659280967665,1.8552659280967665,14.831547985076902,12.31217666841116,30.670499801635742,26.448258937776274,0.8623354398797803,0.5134865134865135
internal_test,v11_current_gain_1_00,rmse,5,case_180,1.6484923364210933,1.6484923364210933,12.1202414035797,9.344448029007376,27.940109252929688,18.88490485600027,0.6759066217330583,0.5297202797202797
internal_test,v11_current_gain_1_00,p99_underprediction_fraction,1,case_189,0.25340650434476863,1.573301623696917,12.753865308761585,9.521952883984298,29.364471435546875,19.803940449404,0.6744184206711289,0.48026973026973024
internal_test,v11_current_gain_1_00,p99_underprediction_fraction,2,case_156,0.2509443765843924,1.639872900541088,13.289695453643796,9.95472111303272,28.11277961730957,20.67274127947056,0.7353503125938483,0.46228771228771226
internal_test,v11_current_gain_1_00,p99_underprediction_fraction,3,case_200,0.24644533304275779,1.4917813045648314,12.027814435958856,9.063615701512486,27.248859405517578,18.915828661941532,0.6941879063793509,0.49875124875124877
internal_test,v11_current_gain_1_00,p99_underprediction_fraction,4,case_190,0.24324137621941477,1.6303175149211797,13.360542898178092,10.110706056586725,28.387516021728516,21.038674953632945,0.7411241947879278,0.46353646353646355
internal_test,v11_current_gain_1_00,p99_underprediction_fraction,5,case_124,0.23888749004258505,1.6266258052830704,13.333128252029367,10.148010709486192,28.74965476989746,21.125778875963825,0.7348185237369782,0.46403596403596403
internal_test,v11_current_gain_1_00,max_relative_error,1,case_189,0.32558157932887116,1.573301623696917,12.753865308761585,9.521952883984298,29.364471435546875,19.803940449404,0.6744184206711289,0.48026973026973024
